timestamp,Panther_office_Catherine,Panther_office_Lauretta,Panther_office_Karla,Panther_office_Ruthie,Panther_office_Shauna,Panther_office_Clementine,Robin_office_Serena,Fox_office_Brandy,Rat_office_Loyd
2016-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.8,31.71,83.19
2016-01-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,54.8,30.58,77.63
2016-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.3,23.39,73.89
2016-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.2,16.44,73.09
2016-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.1,14.54,67.28
2016-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.2,14.62,60.07
2016-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.5,14.02,60.59
2016-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.5,14.46,58.71
2016-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.7,15.15,60.81
2016-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.8,13.43,61.69
2016-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.6,61.09
2016-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.5,14.16,60.87
2016-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.9,14.29,56.23
2016-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,46.3,53.69,55.7
2016-01-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,51.4,52.33,56.58
2016-01-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,54.1,55.72,68.23
2016-01-13 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.5,43.38,84.28
2016-01-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,69.1,43.72,92.87
2016-01-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,69.5,36.61,94.79
2016-01-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,70.6,34.64,98.48
2016-01-13 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,69.7,34.88,97.51
2016-01-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,69.2,33.74,92.74
2016-01-13 15:00:00,0.0,0.0,0.0,0.0,0.0,21.8442,67.8,30.69,94.52
2016-01-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.5,32.74,95.29
2016-01-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.4,28.58,90.55
2016-01-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,54.1,28.63,82.25
2016-01-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,46.1,21.06,80.88
2016-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.8,20.12,77.19
2016-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,41.3,14.74,71.38
2016-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.9,15.32,64.53
2016-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,1.0782,39.0,15.2,63.54
2016-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.6,13.8,62.38
2016-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.6,14.59,63.63
2016-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.4,14.31,61.71
2016-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.4,14.58,62.85
2016-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.5,14.66,61.85
2016-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.5,14.22,60.13
2016-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.7,54.81,59.22
2016-01-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.2,53.78,60.15
2016-01-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,50.2,53.01,73.49
2016-01-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,60.3,42.01,86.04
2016-01-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.7,39.4,90.63
2016-01-14 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,65.7,35.98,97.21
2016-01-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.0,32.03,98.09
2016-01-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.2,31.72,95.2
2016-01-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.9,32.47,93.69
2016-01-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.9,32.88,89.88
2016-01-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,65.5,30.34,88.03
2016-01-14 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,61.8,28.43,84.15
2016-01-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,50.1,29.21,78.76
2016-01-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.2,21.92,76.37
2016-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.7,16.11,71.2
2016-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.9,13.12,63.2
2016-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.6,14.41,57.4
2016-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,16.3231,36.6,13.74,62.61
2016-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.5,12.92,57.47
2016-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.2,14.55,57.61
2016-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.19,57.08
2016-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.17,57.99
2016-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.21,56.62
2016-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,41.7,11.19,55.75
2016-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,49.1,49.9,55.47
2016-01-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,52.9,52.18,55.72
2016-01-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,56.0,53.21,68.21
2016-01-15 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,71.3,49.3,78.92
2016-01-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,81.5,43.47,87.07
2016-01-15 11:00:00,0.0,0.0,0.0,0.0,0.0,19.6838,81.2,43.51,88.95
2016-01-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,81.9,40.01,86.3
2016-01-15 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.4,37.26,87.97
2016-01-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.0,33.36,85.51
2016-01-15 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,80.8,32.0,87.46
2016-01-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,80.3,34.54,87.24
2016-01-15 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,73.5,31.18,85.07
2016-01-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,60.3,33.26,77.52
2016-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,48.1,20.25,74.35
2016-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.1,18.22,72.96
2016-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.3,16.01,68.65
2016-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.8,14.23,69.85
2016-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.3,16.05,66.79
2016-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.7,15.1,69.87
2016-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.1,15.32,68.84
2016-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.1,15.08,66.92
2016-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.9,14.39,63.31
2016-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.9,15.74,62.35
2016-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.7,15.11,60.15
2016-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.6,15.18,58.77
2016-01-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15.32,58.54
2016-01-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.32,60.14
2016-01-16 09:00:00,0.0,0.0,0.0,0.0,0.0,17.6274,43.3,16.03,59.4
2016-01-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.9,14.95,58.99
2016-01-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.8,14.73,58.63
2016-01-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.9,15.35,58.15
2016-01-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.2,13.94,59.64
2016-01-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.8,15.47,59.25
2016-01-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.6,15.09,58.01
2016-01-16 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.6,13.98,59.39
2016-01-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.2,15.47,56.54
2016-01-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.2,13.92,56.43
2016-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.9,14.71,58.94
2016-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.6,15.37,58.83
2016-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.2,14.21,58.71
2016-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.7,15.23,58.31
2016-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.6,14.25,57.7
2016-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,14.8829,34.8,14.8,63.88
2016-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,15.72,61.56
2016-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,14.33,60.64
2016-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,14.1627,34.4,14.9,60.07
2016-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,14.81,58.81
2016-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.2,14.8,57.02
2016-01-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,15.31,56.82
2016-01-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.5,14.26,56.55
2016-01-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.3,15.3,57.83
2016-01-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.7,17.01,57.54
2016-01-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.5,16.65,57.75
2016-01-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.7,16.81,57.21
2016-01-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.8,15.01,57.47
2016-01-17 13:00:00,0.0,0.0,0.0,0.0,0.0,15.8431,44.6,16.23,57.7
2016-01-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.8,16.23,58.56
2016-01-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.44,57.98
2016-01-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.6,11.39,57.58
2016-01-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.6,11.64,58.4
2016-01-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,41.1,11.59,58.93
2016-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.8,11.35,59.19
2016-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.6,11.83,60.76
2016-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.4,11.69,58.56
2016-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.3,11.35,58.8
2016-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.3,11.56,59.13
2016-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.3,11.53,58.77
2016-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.7531,35.5,11.43,60.83
2016-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.5,11.76,60.53
2016-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.5,11.57,61.12
2016-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.6,11.44,61.2
2016-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.5,11.48,58.4
2016-01-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.9,11.51,59.69
2016-01-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,48.5,12.06,59.21
2016-01-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.7121,58.3,12.58,58.65
2016-01-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,72.8,12.44,57.59
2016-01-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,80.4,11.68,58.32
2016-01-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.7,11.33,59.1
2016-01-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,85.0,12.0,59.16
2016-01-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,85.9,10.64,57.99
2016-01-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,84.2,11.39,60.49
2016-01-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.7,11.54,58.59
2016-01-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,81.7,11.3,59.3
2016-01-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,74.8,12.23,58.73
2016-01-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,60.6,16.35,60.59
2016-01-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,47.4,14.39,62.14
2016-01-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.7,12.56,61.36
2016-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.8292,39.2,14.26,61.47
2016-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.2,13.37,62.2
2016-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,16.3231,36.0,13.69,62.29
2016-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.8,13.79,62.52
2016-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,12.62,63.57
2016-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.5,14.49,62.3
2016-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,13.63,61.51
2016-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,12.83,62.76
2016-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.5,14.32,58.45
2016-01-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.0,61.35,58.73
2016-01-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,47.5,66.26,58.12
2016-01-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,55.2,52.75,78.39
2016-01-19 09:00:00,0.0,0.0,0.0,0.0,0.0,21.8442,66.5,36.92,94.57
2016-01-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,71.4,36.83,103.11
2016-01-19 11:00:00,0.0,0.0,0.0,0.0,0.0,2.3915,71.3,38.45,105.32
2016-01-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,72.3,37.34,105.13
2016-01-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,73.5,34.96,102.11
2016-01-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,72.5,34.96,102.21
2016-01-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,72.1,36.01,100.4
2016-01-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,71.4,32.77,98.34
2016-01-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.7,27.13,94.29
2016-01-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,51.8,26.79,84.44
2016-01-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.8,21.27,82.73
2016-01-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.2,19.19,79.87
2016-01-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.0,16.21,72.28
2016-01-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.7,16.08,68.64
2016-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.0,14.64,68.85
2016-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.84,69.6
2016-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.7,13.85,70.28
2016-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.9,13.74,69.18
2016-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.87,68.85
2016-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.6,13.58,68.12
2016-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.4,13.87,66.13
2016-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,46.2,46.77,64.15
2016-01-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,52.0,45.47,62.44
2016-01-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,55.2,42.49,75.66
2016-01-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,65.2,32.99,90.23
2016-01-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,70.3,33.71,96.83
2016-01-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,70.1,33.34,95.94
2016-01-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,71.0,32.98,97.69
2016-01-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,70.5,31.78,97.67
2016-01-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,70.0,33.23,101.19
2016-01-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,68.2,33.5,95.2
2016-01-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.4,30.71,90.37
2016-01-20 17:00:00,0.0,0.0,0.0,0.0,0.0,22.5644,64.8,26.86,88.28
2016-01-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,54.8,26.42,81.42
2016-01-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,47.1,18.71,77.07
2016-01-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.8,19.84,73.4
2016-01-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.51,69.08
2016-01-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14.2,64.57
2016-01-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.2,14.04,62.98
2016-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.2,13.09,62.81
2016-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.9,14.42,62.86
2016-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.6,13.21,62.41
2016-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,15.8431,38.8,13.88,62.1
2016-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.9,14.38,61.1
2016-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.5,13.04,61.05
2016-01-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.3,44.22,59.6
2016-01-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,45.3,42.74,56.49
2016-01-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,50.5,43.23,62.69
2016-01-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,60.6,33.86,86.26
2016-01-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,65.4,31.47,98.55
2016-01-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.3,30.72,102.95
2016-01-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.5,32.16,97.08
2016-01-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.8,31.19,97.68
2016-01-21 14:00:00,0.0,0.0,0.0,0.0,0.0,2.6135,67.4,34.6,99.67
2016-01-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.1,33.79,95.77
2016-01-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.7,30.6,94.8
2016-01-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,61.6,26.07,93.77
2016-01-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,48.9,25.22,87.05
2016-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.4,20.95,83.89
2016-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.2,15.74,81.1
2016-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.8,16.71,77.43
2016-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.6,15.12,72.23
2016-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,18.7236,35.8,15.65,68.72
2016-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.2,15.24,70.28
2016-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.9,14.22,69.51
2016-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.7,15.97,70.42
2016-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.8,14.53,68.99
2016-01-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.8,14.86,68.37
2016-01-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.7,15.93,68.5
2016-01-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,48.2,42.88,66.59
2016-01-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,52.2,40.64,63.93
2016-01-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,55.1,41.17,75.08
2016-01-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,71.0,32.27,85.33
2016-01-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.7,33.03,90.96
2016-01-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.4,32.58,88.69
2016-01-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,83.3,32.77,86.55
2016-01-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,83.0,29.93,63.5
2016-01-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,82.4,30.22,62.68
2016-01-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,81.0,30.86,62.39
2016-01-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,80.1,29.62,62.76
2016-01-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,73.2,24.68,62.28
2016-01-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,59.7,23.48,63.07
2016-01-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,48.1,18.67,65.11
2016-01-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.3,19.77,65.24
2016-01-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.6,13.75,63.68
2016-01-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,41.5,13.4,64.5
2016-01-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.9,13.51,66.74
2016-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.7271,34.0,13.52,67.29
2016-01-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.6,13.76,67.16
2016-01-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.5,13.4,67.07
2016-01-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.3,13.48,66.31
2016-01-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.4,13.33,65.6
2016-01-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.2,13.46,66.26
2016-01-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.39,63.35
2016-01-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.8832,37.7,13.23,61.1
2016-01-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.3,13.38,61.21
2016-01-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.6,13.05,62.82
2016-01-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.2,13.58,62.92
2016-01-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.7,12.59,62.23
2016-01-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.7,13.87,62.71
2016-01-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.2,13.09,62.13
2016-01-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.8,13.21,62.12
2016-01-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.7,13.22,63.88
2016-01-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.6,12.68,61.56
2016-01-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.9,15.94,62.91
2016-01-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.2,13.95,64.11
2016-01-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.7,14.06,65.71
2016-01-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.2,15.31,66.41
2016-01-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34.1,14.37,63.89
2016-01-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.8,14.49,63.56
2016-01-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.6,13.58,67.66
2016-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.9,13.44,67.83
2016-01-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.4,13.46,66.0
2016-01-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.6,13.47,65.83
2016-01-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.6,13.51,65.41
2016-01-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.6,12.57,64.38
2016-01-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.7552,33.4,14.37,65.56
2016-01-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.6,13.57,62.96
2016-01-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.8,12.53,60.54
2016-01-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,44.4,14.48,62.66
2016-01-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42.7,12.68,63.74
2016-01-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.5,14.1,64.57
2016-01-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.4,13.18,62.51
