timestamp,Rat_public_Angle,Rat_public_Dalia,Rat_public_Lloyd,Cockatoo_public_Chiquita
2016-01-20 23:00:00,337.98,145.1,60.8,64.25
2016-01-21 00:00:00,342.21,144.72,60.64,66.25
2016-01-21 01:00:00,342.01,147.61,60.84,61.3
2016-01-21 02:00:00,342.89,148.84,60.73,65.275
2016-01-21 03:00:00,344.21,148.44,60.78,64.625
2016-01-21 04:00:00,343.98,145.67,61.07,76.8
2016-01-21 05:00:00,348.6,144.16,60.73,84.0
2016-01-21 06:00:00,347.05,150.01,60.83,96.55
2016-01-21 07:00:00,356.55,152.87,60.98,81.075
2016-01-21 08:00:00,356.46,158.8,61.0,106.35
2016-01-21 09:00:00,356.0,163.12,62.16,118.775
2016-01-21 10:00:00,372.52,170.42,66.58,118.15
2016-01-21 11:00:00,394.01,174.51,65.82,122.675
2016-01-21 12:00:00,404.94,168.07,67.5,138.775
2016-01-21 13:00:00,392.83,168.56,67.48,139.975
2016-01-21 14:00:00,389.79,173.3,68.68,131.0
2016-01-21 15:00:00,385.88,179.08,69.11,133.3
2016-01-21 16:00:00,341.58,169.63,68.84,127.875
2016-01-21 17:00:00,349.51,165.97,67.0,103.65
2016-01-21 18:00:00,350.52,164.46,66.51,97.725
2016-01-21 19:00:00,354.75,159.38,66.3,87.05
2016-01-21 20:00:00,387.62,155.65,64.78,86.45
2016-01-21 21:00:00,377.21,155.76,60.33,76.675
2016-01-21 22:00:00,342.45,149.76,56.77,62.025
2016-01-21 23:00:00,327.55,149.98,55.94,66.975
2016-01-22 00:00:00,328.28,146.57,55.97,70.3
2016-01-22 01:00:00,329.03,146.55,56.01,65.925
2016-01-22 02:00:00,328.84,144.2,55.97,69.05
2016-01-22 03:00:00,329.55,143.21,55.77,68.225
2016-01-22 04:00:00,329.47,140.53,55.85,85.175
2016-01-22 05:00:00,332.53,145.18,55.75,84.85
2016-01-22 06:00:00,331.79,145.23,56.19,93.475
2016-01-22 07:00:00,340.25,151.4,55.97,95.65
2016-01-22 08:00:00,352.36,158.58,55.12,117.55
2016-01-22 09:00:00,347.52,158.03,57.48,108.1
2016-01-22 10:00:00,326.93,157.67,64.73,120.5
2016-01-22 11:00:00,321.26,160.35,65.73,127.875
2016-01-22 12:00:00,322.01,157.57,62.0,130.475
2016-01-22 13:00:00,320.37,152.98,60.94,128.875
2016-01-22 14:00:00,320.34,149.25,60.17,138.425
2016-01-22 15:00:00,319.59,149.6,60.73,136.1
2016-01-22 16:00:00,318.75,150.22,61.06,132.925
2016-01-22 17:00:00,342.96,146.61,60.27,111.475
2016-01-22 18:00:00,363.3,150.03,61.31,78.175
2016-01-22 19:00:00,368.69,146.75,63.23,71.675
2016-01-22 20:00:00,368.8,144.94,61.34,70.55
2016-01-22 21:00:00,366.96,144.92,61.28,72.725
2016-01-22 22:00:00,338.91,145.02,62.81,71.5
2016-01-22 23:00:00,323.95,145.94,61.28,69.75
2016-01-23 00:00:00,323.43,146.19,62.05,70.225
2016-01-23 01:00:00,322.7,142.13,62.51,66.85
2016-01-23 02:00:00,338.28,140.39,61.54,67.925
2016-01-23 03:00:00,365.33,141.31,60.86,66.85
2016-01-23 04:00:00,370.18,140.71,60.53,67.775
2016-01-23 05:00:00,342.4,140.22,60.75,66.05
2016-01-23 06:00:00,322.78,141.08,59.98,67.1
2016-01-23 07:00:00,322.8,141.29,59.45,64.15
2016-01-23 08:00:00,319.21,138.25,59.13,68.775
2016-01-23 09:00:00,313.96,137.99,59.64,73.4
2016-01-23 10:00:00,313.56,141.79,60.97,86.725
2016-01-23 11:00:00,312.62,138.52,60.49,84.05
2016-01-23 12:00:00,312.43,138.6,58.63,91.2
2016-01-23 13:00:00,313.24,138.94,62.67,88.1
2016-01-23 14:00:00,313.19,142.54,63.46,87.2
2016-01-23 15:00:00,312.6,142.68,62.29,89.125
2016-01-23 16:00:00,312.08,145.29,64.64,90.05
2016-01-23 17:00:00,341.56,146.76,62.51,87.875
2016-01-23 18:00:00,356.84,146.58,65.03,76.8
2016-01-23 19:00:00,357.84,146.52,64.38,70.7
2016-01-23 20:00:00,359.33,143.53,61.56,70.95
2016-01-23 21:00:00,359.87,142.92,61.65,71.6
2016-01-23 22:00:00,335.37,143.91,60.01,65.7
2016-01-23 23:00:00,348.72,142.35,59.02,69.8
2016-01-24 00:00:00,365.53,140.1,58.5,70.1
2016-01-24 01:00:00,378.24,138.95,58.57,68.2
2016-01-24 02:00:00,368.26,139.75,59.74,66.9
2016-01-24 03:00:00,348.5,142.65,59.76,69.0
2016-01-24 04:00:00,369.53,142.18,58.94,66.825
2016-01-24 05:00:00,353.29,141.4,60.34,69.825
2016-01-24 06:00:00,324.63,141.94,59.84,84.875
2016-01-24 07:00:00,326.17,143.81,59.76,71.65
2016-01-24 08:00:00,321.1,141.13,60.1,64.15
2016-01-24 09:00:00,316.47,140.73,61.87,71.875
2016-01-24 10:00:00,315.3,137.71,61.79,74.925
2016-01-24 11:00:00,315.92,136.96,62.07,73.075
2016-01-24 12:00:00,317.1,134.14,62.72,87.85
2016-01-24 13:00:00,316.54,137.33,60.0,95.075
2016-01-24 14:00:00,315.99,137.59,60.02,93.15
2016-01-24 15:00:00,317.13,135.8,60.28,84.9
2016-01-24 16:00:00,316.02,134.71,60.07,88.2
2016-01-24 17:00:00,342.35,134.36,58.72,92.125
2016-01-24 18:00:00,358.73,136.29,58.48,75.85
2016-01-24 19:00:00,373.78,137.44,58.23,68.25
2016-01-24 20:00:00,376.81,133.86,59.82,69.65
2016-01-24 21:00:00,380.3,135.19,59.12,75.55
2016-01-24 22:00:00,391.1,137.54,58.65,69.275
2016-01-24 23:00:00,369.65,134.51,59.55,68.825
2016-01-25 00:00:00,405.88,133.01,57.85,71.375
2016-01-25 01:00:00,389.83,132.27,58.29,69.95
2016-01-25 02:00:00,370.97,133.53,58.25,64.075
2016-01-25 03:00:00,392.33,131.78,58.6,69.575
2016-01-25 04:00:00,386.2,132.81,58.6,83.675
2016-01-25 05:00:00,361.34,135.43,59.1,84.725
2016-01-25 06:00:00,342.38,140.61,59.39,91.15
2016-01-25 07:00:00,343.57,144.17,59.25,89.925
2016-01-25 08:00:00,337.48,144.73,59.48,104.25
2016-01-25 09:00:00,343.37,146.06,58.7,112.125
2016-01-25 10:00:00,342.78,149.66,57.72,119.8
2016-01-25 11:00:00,349.84,149.93,57.23,129.25
2016-01-25 12:00:00,349.44,153.04,57.01,132.7
2016-01-25 13:00:00,341.36,162.57,57.1,135.125
2016-01-25 14:00:00,332.94,159.39,56.85,141.025
2016-01-25 15:00:00,330.48,151.65,56.74,133.8
2016-01-25 16:00:00,329.57,150.72,57.07,133.7
2016-01-25 17:00:00,358.17,147.16,56.8,116.7
2016-01-25 18:00:00,373.87,143.81,56.84,97.275
2016-01-25 19:00:00,377.89,144.16,57.18,90.525
2016-01-25 20:00:00,376.52,141.0,58.07,91.525
2016-01-25 21:00:00,380.02,142.97,57.5,78.9
2016-01-25 22:00:00,396.04,141.56,57.99,70.4
2016-01-25 23:00:00,375.46,141.3,57.68,72.4
2016-01-26 00:00:00,386.84,137.9,57.5,69.0
2016-01-26 01:00:00,385.95,139.44,58.05,65.075
2016-01-26 02:00:00,375.42,135.88,57.72,71.025
2016-01-26 03:00:00,388.13,134.64,57.6,66.3
2016-01-26 04:00:00,380.3,137.38,57.78,76.75
2016-01-26 05:00:00,385.25,138.12,57.94,81.075
2016-01-26 06:00:00,377.67,142.3,57.41,88.85
2016-01-26 07:00:00,378.21,143.72,57.79,90.25
2016-01-26 08:00:00,355.87,145.43,58.49,105.5
2016-01-26 09:00:00,337.85,151.11,56.99,120.65
2016-01-26 10:00:00,341.63,156.12,59.71,122.25
2016-01-26 11:00:00,340.68,152.81,64.59,123.925
2016-01-26 12:00:00,338.83,158.07,66.4,128.625
2016-01-26 13:00:00,341.59,165.03,66.6,124.675
2016-01-26 14:00:00,331.48,159.56,66.5,137.6
2016-01-26 15:00:00,316.92,153.64,70.68,130.25
2016-01-26 16:00:00,322.83,148.63,73.04,124.875
2016-01-26 17:00:00,338.34,141.99,73.6,110.725
2016-01-26 18:00:00,355.63,146.01,72.01,93.925
2016-01-26 19:00:00,360.31,145.65,70.94,78.5
2016-01-26 20:00:00,358.87,143.22,70.2,84.275
2016-01-26 21:00:00,359.04,139.61,64.83,68.25
2016-01-26 22:00:00,312.28,142.69,56.97,61.475
2016-01-26 23:00:00,281.07,143.21,56.73,58.3
2016-01-27 00:00:00,280.66,139.42,59.9,60.375
2016-01-27 01:00:00,285.43,136.53,58.16,59.45
2016-01-27 02:00:00,301.86,136.59,57.98,61.3
2016-01-27 03:00:00,302.16,137.91,57.92,60.1
2016-01-27 04:00:00,301.32,137.68,58.56,73.8
2016-01-27 05:00:00,302.75,137.3,58.52,75.325
2016-01-27 06:00:00,316.11,143.98,58.67,77.8
2016-01-27 07:00:00,340.0,150.73,61.1,82.2
2016-01-27 08:00:00,356.51,153.02,61.75,100.8
2016-01-27 09:00:00,373.08,154.03,64.17,
2016-01-27 10:00:00,377.94,160.1,72.03,103.825
2016-01-27 11:00:00,384.98,155.71,71.7,125.35
2016-01-27 12:00:00,389.78,156.51,72.21,119.4
2016-01-27 13:00:00,382.8,155.5,71.6,129.475
2016-01-27 14:00:00,371.94,152.02,74.49,130.575
2016-01-27 15:00:00,373.79,155.36,73.3,132.6
2016-01-27 16:00:00,352.59,146.8,75.77,131.775
2016-01-27 17:00:00,356.08,148.77,76.68,110.35
2016-01-27 18:00:00,366.34,152.2,75.33,91.85
2016-01-27 19:00:00,369.95,146.99,70.42,84.85
2016-01-27 20:00:00,363.81,143.96,70.61,83.85
2016-01-27 21:00:00,357.92,143.1,65.79,85.2
2016-01-27 22:00:00,305.47,143.86,59.69,81.3
2016-01-27 23:00:00,284.37,144.13,59.78,79.375
2016-01-28 00:00:00,282.18,139.72,59.68,84.55
2016-01-28 01:00:00,296.43,138.58,60.07,79.95
2016-01-28 02:00:00,303.03,137.33,59.97,69.725
2016-01-28 03:00:00,302.61,136.63,59.61,59.3
2016-01-28 04:00:00,301.54,135.72,59.87,74.675
2016-01-28 05:00:00,303.78,137.81,59.85,76.2
2016-01-28 06:00:00,322.51,139.68,59.57,83.4
2016-01-28 07:00:00,352.13,143.46,59.83,80.45
2016-01-28 08:00:00,352.31,144.96,62.14,93.6667
2016-01-28 09:00:00,376.61,148.73,69.72,99.15
2016-01-28 10:00:00,388.75,149.71,74.87,115.475
2016-01-28 11:00:00,388.03,151.38,74.43,115.65
2016-01-28 12:00:00,399.4,154.91,73.58,115.4
2016-01-28 13:00:00,396.23,152.44,75.83,120.925
2016-01-28 14:00:00,399.05,159.1,77.79,132.4
2016-01-28 15:00:00,398.02,162.49,76.38,122.4
2016-01-28 16:00:00,377.19,155.69,77.51,128.375
2016-01-28 17:00:00,384.84,146.02,75.88,102.7
2016-01-28 18:00:00,381.49,149.42,75.37,92.95
2016-01-28 19:00:00,380.31,147.61,75.76,82.8
2016-01-28 20:00:00,373.23,144.99,75.71,87.275
2016-01-28 21:00:00,367.3,143.7,68.04,82.675
2016-01-28 22:00:00,304.55,144.39,61.39,83.675
2016-01-28 23:00:00,283.24,140.58,61.2,81.525
2016-01-29 00:00:00,282.35,138.57,60.13,81.925
2016-01-29 01:00:00,281.16,142.42,60.12,83.35
2016-01-29 02:00:00,281.82,138.8,60.32,69.375
2016-01-29 03:00:00,299.35,139.52,59.85,61.875
2016-01-29 04:00:00,305.14,139.53,59.82,78.6
2016-01-29 05:00:00,307.89,137.14,59.85,74.825
2016-01-29 06:00:00,319.15,141.62,59.88,78.9
2016-01-29 07:00:00,356.18,142.43,60.0,77.1
2016-01-29 08:00:00,369.84,145.48,59.08,106.425
2016-01-29 09:00:00,380.8,150.65,66.47,98.85
2016-01-29 10:00:00,392.89,153.33,73.36,115.0
2016-01-29 11:00:00,392.8,152.93,73.57,119.575
2016-01-29 12:00:00,403.19,149.73,75.39,123.3
2016-01-29 13:00:00,388.37,149.61,79.81,123.05
2016-01-29 14:00:00,364.68,151.44,77.57,131.95
2016-01-29 15:00:00,355.83,153.38,78.01,130.275
2016-01-29 16:00:00,350.23,150.14,79.94,128.85
2016-01-29 17:00:00,369.16,144.54,79.57,119.7
2016-01-29 18:00:00,378.96,144.68,79.74,92.75
2016-01-29 19:00:00,375.81,148.61,77.23,82.575
2016-01-29 20:00:00,374.41,141.99,78.3,80.0
2016-01-29 21:00:00,373.06,140.69,74.61,81.7
2016-01-29 22:00:00,312.78,140.3,70.32,74.025
2016-01-29 23:00:00,296.76,139.68,67.84,56.725
2016-01-30 00:00:00,297.72,134.37,67.43,62.325
2016-01-30 01:00:00,296.57,134.8,66.4,57.025
2016-01-30 02:00:00,297.64,134.76,62.41,66.525
2016-01-30 03:00:00,297.09,131.19,60.97,56.75
2016-01-30 04:00:00,298.46,135.52,61.11,81.925
2016-01-30 05:00:00,300.23,130.21,61.37,76.775
2016-01-30 06:00:00,299.4,132.58,61.26,70.725
2016-01-30 07:00:00,301.26,132.97,61.23,56.2
2016-01-30 08:00:00,308.4,129.59,60.51,60.45
2016-01-30 09:00:00,323.04,128.39,60.42,60.425
2016-01-30 10:00:00,347.21,127.19,60.95,77.775
2016-01-30 11:00:00,339.15,127.08,66.89,83.0
2016-01-30 12:00:00,328.89,131.83,67.54,81.55
2016-01-30 13:00:00,326.4,134.73,68.13,78.525
2016-01-30 14:00:00,324.57,132.4,65.1,85.725
2016-01-30 15:00:00,323.68,136.51,65.1,86.95
2016-01-30 16:00:00,325.45,133.37,65.22,83.2
2016-01-30 17:00:00,351.35,132.85,59.53,82.5
2016-01-30 18:00:00,336.19,135.5,59.68,85.725
2016-01-30 19:00:00,335.19,136.75,58.73,81.825
2016-01-30 20:00:00,333.56,134.26,60.89,77.75
2016-01-30 21:00:00,332.91,135.06,60.78,85.175
2016-01-30 22:00:00,306.16,134.91,60.89,68.6
2016-01-30 23:00:00,292.34,138.11,60.92,59.975
2016-01-31 00:00:00,291.75,135.11,59.43,60.85
2016-01-31 01:00:00,291.42,136.86,59.65,58.3
2016-01-31 02:00:00,292.43,135.2,60.35,60.6
2016-01-31 03:00:00,292.49,136.8,60.57,62.65
2016-01-31 04:00:00,294.59,132.89,60.11,64.25
2016-01-31 05:00:00,296.2,133.62,61.49,59.3
2016-01-31 06:00:00,295.39,135.49,59.26,
2016-01-31 07:00:00,296.61,140.09,60.54,
2016-01-31 08:00:00,290.97,134.78,58.89,
2016-01-31 09:00:00,287.05,132.11,58.09,77.5
2016-01-31 10:00:00,312.51,130.23,57.96,81.45
2016-01-31 11:00:00,315.3,131.06,60.39,78.75
2016-01-31 12:00:00,317.48,129.55,60.5,94.1
2016-01-31 13:00:00,319.72,129.49,61.57,99.425
2016-01-31 14:00:00,319.15,129.09,63.77,98.6
2016-01-31 15:00:00,318.67,129.31,64.12,91.1
2016-01-31 16:00:00,318.23,127.91,64.51,77.975
2016-01-31 17:00:00,344.03,127.31,63.94,86.7
2016-01-31 18:00:00,342.48,131.05,64.15,88.1
2016-01-31 19:00:00,339.57,131.12,64.15,80.025
2016-01-31 20:00:00,337.34,130.4,65.02,81.625
2016-01-31 21:00:00,337.12,129.86,64.83,79.9
2016-01-31 22:00:00,313.01,134.36,65.04,77.75
2016-01-31 23:00:00,298.93,132.59,65.04,83.625
2016-02-01 00:00:00,296.75,129.05,64.33,80.1
2016-02-01 01:00:00,296.06,129.33,64.58,90.45
2016-02-01 02:00:00,296.87,129.02,64.74,67.0
2016-02-01 03:00:00,297.51,131.34,64.76,57.85
2016-02-01 04:00:00,298.04,130.64,64.47,72.7
2016-02-01 05:00:00,312.59,131.59,64.52,74.675
2016-02-01 06:00:00,335.41,134.35,64.06,79.0
2016-02-01 07:00:00,371.23,136.79,63.56,81.15
2016-02-01 08:00:00,377.81,137.73,60.98,97.375
2016-02-01 09:00:00,385.53,144.77,66.14,106.625
2016-02-01 10:00:00,403.59,148.01,80.51,108.825
2016-02-01 11:00:00,404.45,144.71,102.26,123.95
2016-02-01 12:00:00,405.57,144.78,76.55,136.15
2016-02-01 13:00:00,401.79,147.94,100.55,128.775
2016-02-01 14:00:00,399.77,147.61,76.07,137.2
2016-02-01 15:00:00,397.85,144.18,77.75,135.9
2016-02-01 16:00:00,380.66,137.59,76.4,132.675
2016-02-01 17:00:00,396.63,137.61,75.89,116.825
2016-02-01 18:00:00,390.57,141.47,77.66,95.9
2016-02-01 19:00:00,382.17,139.03,75.06,88.2
2016-02-01 20:00:00,373.41,136.28,73.39,81.3
2016-02-01 21:00:00,370.96,134.76,67.1,82.625
2016-02-01 22:00:00,316.6,135.03,59.43,84.475
2016-02-01 23:00:00,293.51,136.29,58.9,78.475
2016-02-02 00:00:00,290.58,131.58,59.08,86.675
2016-02-02 01:00:00,290.46,131.18,60.97,84.45
2016-02-02 02:00:00,290.55,131.68,62.6,68.25
2016-02-02 03:00:00,290.86,128.99,62.63,58.05
2016-02-02 04:00:00,292.05,128.42,62.54,75.0
2016-02-02 05:00:00,292.87,131.68,62.67,73.725
2016-02-02 06:00:00,311.29,136.28,63.0,95.925
2016-02-02 07:00:00,357.57,141.83,63.31,81.175
2016-02-02 08:00:00,363.96,147.09,64.38,96.875
2016-02-02 09:00:00,377.91,148.16,65.81,107.95
2016-02-02 10:00:00,386.5,158.88,71.66,120.625
2016-02-02 11:00:00,398.51,154.5,69.55,120.3
2016-02-02 12:00:00,399.65,155.04,74.12,125.625
2016-02-02 13:00:00,393.93,153.19,73.7,129.65
2016-02-02 14:00:00,391.96,152.02,77.35,140.1
2016-02-02 15:00:00,384.68,150.65,80.66,140.0
2016-02-02 16:00:00,372.67,145.26,81.67,134.025
2016-02-02 17:00:00,376.93,142.66,82.96,116.25
2016-02-02 18:00:00,373.1,142.3,79.06,83.775
2016-02-02 19:00:00,377.05,139.89,75.26,82.925
2016-02-02 20:00:00,372.38,138.88,73.78,82.1
2016-02-02 21:00:00,370.7,138.4,67.3,83.1
2016-02-02 22:00:00,312.99,138.92,60.07,89.275
2016-02-02 23:00:00,291.66,139.1,59.58,83.05
2016-02-03 00:00:00,291.52,135.81,60.0,79.875
2016-02-03 01:00:00,290.14,137.21,58.77,79.7
2016-02-03 02:00:00,291.78,134.26,59.88,66.5
2016-02-03 03:00:00,291.53,129.16,58.44,61.9
2016-02-03 04:00:00,290.82,127.92,58.24,71.525
2016-02-03 05:00:00,291.97,127.87,59.84,78.775
2016-02-03 06:00:00,313.5,132.06,61.85,77.2
2016-02-03 07:00:00,354.19,139.54,61.55,81.7
2016-02-03 08:00:00,367.66,138.33,57.79,93.525
2016-02-03 09:00:00,391.5,138.27,68.41,99.15
2016-02-03 10:00:00,412.28,141.48,74.05,111.125
2016-02-03 11:00:00,407.73,144.25,77.02,116.2
2016-02-03 12:00:00,399.14,141.8,75.18,120.4
2016-02-03 13:00:00,390.11,140.74,75.54,128.15
2016-02-03 14:00:00,378.36,146.08,76.05,128.625
2016-02-03 15:00:00,369.32,143.6,78.1,135.925
2016-02-03 16:00:00,356.36,141.09,79.18,130.425
2016-02-03 17:00:00,374.44,133.13,78.76,105.375
2016-02-03 18:00:00,386.92,136.9,84.14,85.55
2016-02-03 19:00:00,377.94,135.69,78.36,83.45
2016-02-03 20:00:00,367.53,132.02,81.52,86.125
2016-02-03 21:00:00,360.92,131.68,77.19,85.725
2016-02-03 22:00:00,308.35,131.57,62.53,82.3
2016-02-03 23:00:00,285.11,130.32,65.32,78.9
2016-02-04 00:00:00,281.16,127.99,61.59,79.0
2016-02-04 01:00:00,282.26,126.31,69.14,78.625
2016-02-04 02:00:00,282.32,128.95,61.58,64.95
2016-02-04 03:00:00,282.66,126.48,85.76,62.05
2016-02-04 04:00:00,285.81,125.15,61.33,75.45
2016-02-04 05:00:00,287.79,128.58,61.46,73.925
2016-02-04 06:00:00,316.94,133.18,61.42,74.725
2016-02-04 07:00:00,353.72,137.05,61.63,80.825
2016-02-04 08:00:00,357.43,139.22,59.33,99.85
2016-02-04 09:00:00,377.18,143.05,62.76,102.175
2016-02-04 10:00:00,391.31,148.97,73.9,114.575
2016-02-04 11:00:00,391.84,144.89,75.59,119.125
2016-02-04 12:00:00,382.63,141.45,76.05,128.15
2016-02-04 13:00:00,378.99,140.53,74.44,126.85
2016-02-04 14:00:00,377.0,143.12,75.37,117.55
2016-02-04 15:00:00,376.31,142.23,75.6,123.85
2016-02-04 16:00:00,361.81,144.0,77.05,125.5
2016-02-04 17:00:00,365.45,133.5,79.21,113.775
2016-02-04 18:00:00,371.98,136.88,76.68,92.325
2016-02-04 19:00:00,370.61,138.44,77.01,84.35
2016-02-04 20:00:00,367.32,134.93,76.26,83.6
2016-02-04 21:00:00,361.07,134.37,69.75,84.65
2016-02-04 22:00:00,312.07,134.24,65.62,81.6
2016-02-04 23:00:00,280.77,137.0,64.95,81.475
2016-02-05 00:00:00,278.11,139.87,64.72,80.2
2016-02-05 01:00:00,280.69,134.81,65.61,78.425
2016-02-05 02:00:00,282.16,132.35,66.97,68.6
2016-02-05 03:00:00,281.03,135.86,68.64,59.2
2016-02-05 04:00:00,282.78,129.35,68.04,73.975
2016-02-05 05:00:00,285.35,131.36,67.28,74.875
2016-02-05 06:00:00,307.58,136.39,67.99,86.125
2016-02-05 07:00:00,352.95,141.44,68.39,86.75
2016-02-05 08:00:00,359.71,140.76,67.76,99.425
2016-02-05 09:00:00,375.31,140.99,69.02,104.625
2016-02-05 10:00:00,378.34,144.56,79.27,109.15
2016-02-05 11:00:00,383.8,144.92,78.78,114.925
2016-02-05 12:00:00,366.04,147.49,79.88,114.125
2016-02-05 13:00:00,362.63,145.34,78.81,123.45
2016-02-05 14:00:00,354.92,146.69,80.61,130.725
2016-02-05 15:00:00,344.59,141.91,79.42,129.6
2016-02-05 16:00:00,328.59,144.19,79.05,146.85
2016-02-05 17:00:00,347.41,140.9,78.34,101.0
2016-02-05 18:00:00,359.36,140.33,79.57,84.45
2016-02-05 19:00:00,364.94,142.72,77.44,83.4
2016-02-05 20:00:00,362.38,139.13,76.13,85.125
2016-02-05 21:00:00,358.53,136.81,69.68,75.3
2016-02-05 22:00:00,319.83,133.67,62.89,73.675
2016-02-05 23:00:00,308.33,134.58,62.39,56.525
2016-02-06 00:00:00,305.55,132.33,62.28,63.8
2016-02-06 01:00:00,302.18,128.12,62.66,60.975
2016-02-06 02:00:00,304.19,129.42,62.49,58.75
2016-02-06 03:00:00,304.47,128.16,62.32,61.175
2016-02-06 04:00:00,305.7,126.3,62.45,67.725
2016-02-06 05:00:00,292.85,128.55,62.21,78.975
2016-02-06 06:00:00,277.56,128.0,62.17,73.9
2016-02-06 07:00:00,280.62,131.73,62.35,74.625
2016-02-06 08:00:00,276.15,129.79,61.55,81.0
2016-02-06 09:00:00,290.36,128.58,61.46,76.45
2016-02-06 10:00:00,304.7,126.43,62.6,76.575
2016-02-06 11:00:00,308.11,132.6,67.24,80.575
2016-02-06 12:00:00,307.92,127.47,68.78,83.9
2016-02-06 13:00:00,307.28,129.55,69.69,81.3
2016-02-06 14:00:00,307.2,128.16,69.08,79.25
2016-02-06 15:00:00,305.31,125.51,70.02,86.125
2016-02-06 16:00:00,310.46,127.34,68.88,88.675
2016-02-06 17:00:00,333.04,127.95,60.1,85.275
2016-02-06 18:00:00,344.86,128.34,61.86,81.7
2016-02-06 19:00:00,340.85,133.53,61.73,75.9
2016-02-06 20:00:00,343.71,134.53,61.93,82.05
2016-02-06 21:00:00,342.46,130.12,62.19,79.75
2016-02-06 22:00:00,323.73,134.03,62.0,63.775
2016-02-06 23:00:00,312.08,133.22,61.91,63.175
2016-02-07 00:00:00,311.36,128.7,61.93,57.45
2016-02-07 01:00:00,312.28,127.3,62.07,60.75
2016-02-07 02:00:00,313.22,124.91,62.11,62.1
2016-02-07 03:00:00,313.2,127.83,61.84,56.25
2016-02-07 04:00:00,316.62,126.84,61.98,62.475
2016-02-07 05:00:00,300.62,130.31,62.01,72.975
2016-02-07 06:00:00,286.22,125.54,61.72,81.05
2016-02-07 07:00:00,289.85,126.98,61.92,68.825
2016-02-07 08:00:00,303.31,122.9,61.01,61.425
2016-02-07 09:00:00,309.32,125.32,61.42,63.425
2016-02-07 10:00:00,307.7,126.76,61.3,80.55
2016-02-07 11:00:00,307.3,129.83,61.0,80.0
2016-02-07 12:00:00,307.47,125.48,61.36,79.95
2016-02-07 13:00:00,307.0,122.17,60.82,81.2
2016-02-07 14:00:00,307.19,124.4,61.0,85.55
2016-02-07 15:00:00,306.82,127.4,60.67,76.85
2016-02-07 16:00:00,306.36,124.71,60.66,85.45
2016-02-07 17:00:00,330.21,122.47,60.73,88.3
2016-02-07 18:00:00,340.15,127.17,60.51,86.075
2016-02-07 19:00:00,342.01,126.26,60.54,80.65
2016-02-07 20:00:00,343.91,125.75,61.42,80.225
2016-02-07 21:00:00,349.62,122.45,61.46,79.65
2016-02-07 22:00:00,323.73,126.43,61.68,82.0
2016-02-07 23:00:00,297.52,129.6,61.39,80.1
2016-02-08 00:00:00,279.62,125.69,61.55,83.075
2016-02-08 01:00:00,278.5,125.38,61.52,80.225
2016-02-08 02:00:00,280.47,127.08,61.48,64.325
2016-02-08 03:00:00,279.5,124.06,61.37,61.8
2016-02-08 04:00:00,280.63,126.49,61.31,65.525
2016-02-08 05:00:00,283.99,123.76,61.45,77.15
2016-02-08 06:00:00,291.27,128.66,61.16,73.2
2016-02-08 07:00:00,333.48,133.47,61.25,84.25
2016-02-08 08:00:00,348.36,139.33,60.37,100.4
2016-02-08 09:00:00,376.27,145.81,69.21,103.5
2016-02-08 10:00:00,390.74,146.97,77.08,111.75
2016-02-08 11:00:00,398.59,148.57,78.24,120.2
2016-02-08 12:00:00,390.5,150.05,79.64,126.45
2016-02-08 13:00:00,387.69,150.58,76.87,128.125
2016-02-08 14:00:00,377.52,149.47,80.28,132.125
2016-02-08 15:00:00,373.98,145.25,76.07,131.975
2016-02-08 16:00:00,367.82,140.53,74.69,130.575
2016-02-08 17:00:00,380.66,137.5,74.79,104.975
2016-02-08 18:00:00,380.54,138.08,74.97,103.7
2016-02-08 19:00:00,375.88,137.05,74.88,84.875
2016-02-08 20:00:00,367.6,135.53,77.96,78.55
2016-02-08 21:00:00,361.38,137.14,70.12,87.625
2016-02-08 22:00:00,327.45,138.32,60.64,80.8
2016-02-08 23:00:00,312.32,137.69,59.08,77.55
2016-02-09 00:00:00,307.03,139.11,60.72,89.025
2016-02-09 01:00:00,310.53,136.83,,83.675
2016-02-09 02:00:00,308.19,132.86,,66.925
2016-02-09 03:00:00,311.52,133.21,,60.425
2016-02-09 04:00:00,306.61,133.26,,72.3
2016-02-09 05:00:00,286.6,132.05,,80.325
2016-02-09 06:00:00,298.28,136.65,,80.025
2016-02-09 07:00:00,354.47,139.8,,85.6
2016-02-09 08:00:00,365.58,144.21,,104.55
2016-02-09 09:00:00,380.02,144.39,,100.0
2016-02-09 10:00:00,384.78,146.27,,105.35
2016-02-09 11:00:00,395.83,150.72,,111.925
2016-02-09 12:00:00,390.33,148.43,,120.225
2016-02-09 13:00:00,385.07,146.96,,122.85
2016-02-09 14:00:00,378.97,148.25,,129.475
2016-02-09 15:00:00,405.31,145.32,,129.575
2016-02-09 16:00:00,369.36,144.39,,125.125
2016-02-09 17:00:00,373.94,138.99,,118.025
2016-02-09 18:00:00,377.08,140.56,,92.05
2016-02-09 19:00:00,374.67,141.9,,80.05
2016-02-09 20:00:00,371.04,142.45,,84.45
2016-02-09 21:00:00,374.51,143.07,,82.175
2016-02-09 22:00:00,339.76,142.27,,83.475
2016-02-09 23:00:00,322.46,137.83,,77.3
2016-02-10 00:00:00,322.96,136.19,,83.525
2016-02-10 01:00:00,322.22,139.43,62.24,77.375
