timestamp,Rat_office_Adele,Rat_office_Lora,Rat_office_Jill,Rat_office_Avis
2016-01-20 02:00:00,832.85,605.55,668.88,2008.6
2016-01-20 03:00:00,798.17,618.6,674.25,2019.54
2016-01-20 04:00:00,809.52,630.35,584.23,2011.05
2016-01-20 05:00:00,794.99,882.14,560.0,1997.93
2016-01-20 06:00:00,861.77,867.88,948.64,1582.15
2016-01-20 07:00:00,1154.2,861.08,1963.76,1344.51
2016-01-20 08:00:00,1236.84,921.74,2022.29,1768.95
2016-01-20 09:00:00,1263.29,934.5,2032.54,2166.65
2016-01-20 10:00:00,1296.74,904.28,2043.71,2221.76
2016-01-20 11:00:00,1220.32,843.47,1925.3,2219.57
2016-01-20 12:00:00,1170.12,794.96,1879.19,1862.17
2016-01-20 13:00:00,1145.27,745.41,1812.52,1533.66
2016-01-20 14:00:00,1141.47,760.57,1843.32,1529.44
2016-01-20 15:00:00,1141.64,782.35,1832.6,1527.96
2016-01-20 16:00:00,1138.97,774.23,1830.2,1856.35
2016-01-20 17:00:00,1124.47,785.21,1832.99,2213.15
2016-01-20 18:00:00,1112.7,781.11,1759.73,2137.52
2016-01-20 19:00:00,890.72,742.24,1167.32,2163.96
2016-01-20 20:00:00,838.65,635.93,644.19,2129.09
2016-01-20 21:00:00,804.34,600.61,608.51,2075.13
2016-01-20 22:00:00,777.96,595.39,527.52,1902.86
2016-01-20 23:00:00,802.98,572.04,489.48,1893.99
2016-01-21 00:00:00,797.03,566.17,458.49,1841.76
2016-01-21 01:00:00,779.38,516.44,594.69,1839.7
2016-01-21 02:00:00,801.88,550.15,447.96,1815.0
2016-01-21 03:00:00,794.31,559.86,451.43,1829.43
2016-01-21 04:00:00,787.71,582.51,447.22,1831.88
2016-01-21 05:00:00,921.19,824.25,464.57,1851.54
2016-01-21 06:00:00,1132.02,805.93,691.09,1820.12
2016-01-21 07:00:00,1135.12,804.76,1868.9,1872.2
2016-01-21 08:00:00,1149.94,863.44,1869.92,1900.76
2016-01-21 09:00:00,1158.09,852.42,1815.04,2006.56
2016-01-21 10:00:00,1120.35,797.89,1735.27,2013.92
2016-01-21 11:00:00,1089.66,744.51,1664.83,1414.29
2016-01-21 12:00:00,1060.8,715.8,1648.03,773.52
2016-01-21 13:00:00,1047.86,721.75,1642.68,784.64
2016-01-21 14:00:00,1026.72,725.81,1581.89,797.69
2016-01-21 15:00:00,1022.91,705.15,1662.02,803.47
2016-01-21 16:00:00,987.43,732.81,1628.31,1373.29
2016-01-21 17:00:00,985.53,720.63,1643.77,1463.68
2016-01-21 18:00:00,997.94,724.84,1693.08,1436.83
2016-01-21 19:00:00,805.22,729.93,1285.83,2022.42
2016-01-21 20:00:00,799.61,620.51,828.92,2077.81
2016-01-21 21:00:00,776.8,604.67,783.2,2047.54
2016-01-21 22:00:00,739.58,607.52,603.8,1955.58
2016-01-21 23:00:00,757.43,593.72,484.66,1915.12
2016-01-22 00:00:00,754.78,573.65,453.97,1893.66
2016-01-22 01:00:00,752.1,580.09,614.29,1875.16
2016-01-22 02:00:00,781.02,576.68,436.14,1867.9
2016-01-22 03:00:00,758.57,586.27,428.99,1884.88
2016-01-22 04:00:00,776.83,594.34,427.97,1887.06
2016-01-22 05:00:00,878.0,797.66,443.3,1872.05
2016-01-22 06:00:00,1111.46,792.64,646.83,1912.21
2016-01-22 07:00:00,1117.19,785.99,1760.79,1929.38
2016-01-22 08:00:00,1140.24,827.82,1864.97,1794.37
2016-01-22 09:00:00,1160.53,831.06,1877.57,1815.27
2016-01-22 10:00:00,1178.24,822.37,1837.37,1899.85
2016-01-22 11:00:00,1153.29,807.49,1771.58,1919.97
2016-01-22 12:00:00,1137.36,770.27,1732.82,1902.15
2016-01-22 13:00:00,1091.02,729.62,1640.55,1894.74
2016-01-22 14:00:00,1066.88,690.35,1609.26,2113.58
2016-01-22 15:00:00,1065.15,696.27,1619.39,2089.63
2016-01-22 16:00:00,1045.75,705.81,1623.38,2118.99
2016-01-22 17:00:00,1036.78,700.17,1613.9,2116.0
2016-01-22 18:00:00,1054.73,724.85,1630.76,2116.91
2016-01-22 19:00:00,849.97,728.47,981.55,2130.8
2016-01-22 20:00:00,815.11,614.68,440.27,2120.03
2016-01-22 21:00:00,814.99,620.59,390.76,2099.19
2016-01-22 22:00:00,806.57,620.49,509.43,2094.61
2016-01-22 23:00:00,815.21,607.57,535.58,2095.94
2016-01-23 00:00:00,805.98,591.15,523.73,2079.51
2016-01-23 01:00:00,803.24,564.18,455.7,2070.75
2016-01-23 02:00:00,811.72,577.01,538.5,2069.71
2016-01-23 03:00:00,811.88,614.88,540.09,2069.67
2016-01-23 04:00:00,803.92,581.46,510.89,2061.69
2016-01-23 05:00:00,821.86,569.0,538.09,2066.0
2016-01-23 06:00:00,883.62,582.29,509.29,2088.03
2016-01-23 07:00:00,864.59,568.83,491.79,2077.36
2016-01-23 08:00:00,853.61,772.25,634.77,2115.64
2016-01-23 09:00:00,870.78,736.15,675.9,2122.7
2016-01-23 10:00:00,832.42,701.99,668.37,2136.88
2016-01-23 11:00:00,844.08,679.1,730.48,2141.29
2016-01-23 12:00:00,826.1,723.55,758.48,2130.26
2016-01-23 13:00:00,837.07,795.62,759.37,2131.66
2016-01-23 14:00:00,830.65,758.97,753.57,2093.47
2016-01-23 15:00:00,843.88,723.51,775.06,2136.3
2016-01-23 16:00:00,832.88,724.2,787.89,2130.4
2016-01-23 17:00:00,850.21,731.65,817.27,2136.7
2016-01-23 18:00:00,878.03,624.05,807.65,2137.47
2016-01-23 19:00:00,831.69,624.19,571.44,2110.22
2016-01-23 20:00:00,839.62,611.61,524.22,2141.97
2016-01-23 21:00:00,815.27,623.66,511.8,2099.19
2016-01-23 22:00:00,829.76,615.48,503.51,2088.61
2016-01-23 23:00:00,826.41,588.86,505.01,2017.56
2016-01-24 00:00:00,832.31,576.89,505.67,1975.26
2016-01-24 01:00:00,815.2,573.56,398.93,2001.32
2016-01-24 02:00:00,821.41,570.26,400.63,1940.0
2016-01-24 03:00:00,804.41,577.95,403.03,2002.9
2016-01-24 04:00:00,797.66,592.88,419.13,1958.32
2016-01-24 05:00:00,834.91,611.74,420.88,2030.88
2016-01-24 06:00:00,885.98,639.69,423.78,2033.16
2016-01-24 07:00:00,875.61,634.62,438.67,2055.11
2016-01-24 08:00:00,882.73,854.55,599.41,2039.68
2016-01-24 09:00:00,853.59,821.33,810.49,2040.41
2016-01-24 10:00:00,800.56,698.95,823.17,2069.07
2016-01-24 11:00:00,781.24,635.9,801.33,2056.29
2016-01-24 12:00:00,792.68,617.53,797.25,2030.43
2016-01-24 13:00:00,740.09,595.09,730.83,2040.46
2016-01-24 14:00:00,752.22,588.74,736.07,2056.2
2016-01-24 15:00:00,720.63,603.08,717.78,2028.6
2016-01-24 16:00:00,689.98,600.87,714.74,1991.16
2016-01-24 17:00:00,683.83,609.69,722.38,1979.83
2016-01-24 18:00:00,738.44,556.99,747.02,1976.75
2016-01-24 19:00:00,732.45,550.99,522.63,2003.72
2016-01-24 20:00:00,759.88,563.52,431.09,1970.3
2016-01-24 21:00:00,772.06,573.33,433.44,2010.39
2016-01-24 22:00:00,740.53,573.1,433.83,1968.33
2016-01-24 23:00:00,784.3,560.73,425.54,1989.17
2016-01-25 00:00:00,760.52,547.21,408.43,1929.15
2016-01-25 01:00:00,785.2,563.55,429.1,1928.64
2016-01-25 02:00:00,772.43,595.47,447.14,1977.2
2016-01-25 03:00:00,793.44,605.82,426.96,1995.01
2016-01-25 04:00:00,779.53,741.9,527.66,1997.82
2016-01-25 05:00:00,941.89,811.81,609.23,1959.44
2016-01-25 06:00:00,1183.52,805.1,858.22,1974.12
2016-01-25 07:00:00,1164.39,790.45,1857.61,1974.17
2016-01-25 08:00:00,1148.53,796.39,1850.02,2034.39
2016-01-25 09:00:00,1089.49,779.1,1695.83,2049.98
2016-01-25 10:00:00,1054.94,698.51,1521.17,2012.31
2016-01-25 11:00:00,995.38,626.91,1429.1,2013.26
2016-01-25 12:00:00,971.4,601.89,1397.12,1988.67
2016-01-25 13:00:00,921.88,565.89,1285.76,1949.76
2016-01-25 14:00:00,894.22,561.54,834.59,1795.46
2016-01-25 15:00:00,875.11,548.08,537.83,1467.88
2016-01-25 16:00:00,836.66,547.49,531.73,1474.03
2016-01-25 17:00:00,848.5,557.6,518.89,1466.34
2016-01-25 18:00:00,884.09,567.93,532.04,1448.47
2016-01-25 19:00:00,741.29,584.45,454.89,1458.96
2016-01-25 20:00:00,718.82,553.13,380.81,1467.34
2016-01-25 21:00:00,727.16,551.32,378.8,1508.41
2016-01-25 22:00:00,709.25,552.38,386.3,1602.82
2016-01-25 23:00:00,740.4,534.22,379.11,1601.12
2016-01-26 00:00:00,730.53,526.01,371.23,1580.84
2016-01-26 01:00:00,729.2,506.47,455.91,1557.47
2016-01-26 02:00:00,735.69,528.33,376.82,1583.71
2016-01-26 03:00:00,731.85,532.07,369.14,1525.94
2016-01-26 04:00:00,750.86,544.64,374.26,1556.48
2016-01-26 05:00:00,839.2,718.38,384.26,1534.79
2016-01-26 06:00:00,1067.91,676.14,616.51,1457.73
2016-01-26 07:00:00,1051.6,665.06,1725.34,1387.75
2016-01-26 08:00:00,1049.21,670.4,1783.42,1400.29
2016-01-26 09:00:00,1074.63,681.76,1739.51,1426.94
2016-01-26 10:00:00,1071.96,656.19,1708.88,1470.78
2016-01-26 11:00:00,1024.37,611.12,1595.71,1487.46
2016-01-26 12:00:00,979.28,602.74,1534.78,1487.23
2016-01-26 13:00:00,951.61,598.75,1490.27,1515.63
2016-01-26 14:00:00,938.98,592.4,1446.8,1481.91
2016-01-26 15:00:00,937.52,589.7,1515.48,1515.18
2016-01-26 16:00:00,923.82,592.92,1491.53,1492.44
2016-01-26 17:00:00,919.56,588.54,1503.07,1463.77
2016-01-26 18:00:00,900.07,627.04,1533.58,1443.45
2016-01-26 19:00:00,762.2,805.67,992.14,1427.54
2016-01-26 20:00:00,743.21,659.6,482.89,1432.26
2016-01-26 21:00:00,686.24,640.2,467.41,1415.99
2016-01-26 22:00:00,716.32,632.4,446.75,1385.91
2016-01-26 23:00:00,690.88,591.51,414.59,1376.39
2016-01-27 00:00:00,714.45,596.85,394.37,1349.09
2016-01-27 01:00:00,700.72,516.55,441.94,1355.12
2016-01-27 02:00:00,705.07,569.48,375.48,1352.06
2016-01-27 03:00:00,678.21,575.82,371.67,1349.53
2016-01-27 04:00:00,689.84,572.19,376.17,1336.1
2016-01-27 05:00:00,793.24,733.8,386.93,1345.53
2016-01-27 06:00:00,992.22,745.63,540.63,1466.45
2016-01-27 07:00:00,999.41,749.11,1573.82,1781.56
2016-01-27 08:00:00,1019.41,826.57,1748.74,2092.13
2016-01-27 09:00:00,1074.76,840.8,1757.11,2159.29
2016-01-27 10:00:00,1076.27,811.51,1713.94,2206.02
2016-01-27 11:00:00,1011.94,833.35,1576.57,2235.35
2016-01-27 12:00:00,959.97,792.29,1501.9,2247.32
2016-01-27 13:00:00,939.38,752.49,1482.1,2246.53
2016-01-27 14:00:00,931.79,751.61,1479.25,2255.64
2016-01-27 15:00:00,905.32,767.84,1448.55,2152.33
2016-01-27 16:00:00,872.2,788.82,1373.8,2158.55
2016-01-27 17:00:00,874.16,790.21,1413.71,2164.35
2016-01-27 18:00:00,880.9,794.66,1478.29,2172.58
2016-01-27 19:00:00,762.43,803.47,1000.66,2155.0
2016-01-27 20:00:00,756.72,643.11,532.56,2154.83
2016-01-27 21:00:00,720.45,627.02,504.4,2141.35
2016-01-27 22:00:00,695.02,627.83,458.11,2084.35
2016-01-27 23:00:00,729.09,617.51,408.04,2049.51
2016-01-28 00:00:00,696.93,601.4,382.69,2049.04
2016-01-28 01:00:00,742.06,550.62,503.58,2056.8
2016-01-28 02:00:00,702.75,593.53,372.33,2043.75
2016-01-28 03:00:00,741.31,597.6,369.47,2024.01
2016-01-28 04:00:00,709.98,607.29,373.54,2058.43
2016-01-28 05:00:00,839.94,827.86,382.33,2069.84
2016-01-28 06:00:00,1046.56,832.87,520.33,2077.23
2016-01-28 07:00:00,1068.99,833.1,1658.98,2079.15
2016-01-28 08:00:00,1078.19,875.85,1820.6,1409.34
2016-01-28 09:00:00,1071.5,863.45,1755.69,1445.49
2016-01-28 10:00:00,1054.81,761.91,1591.4,1515.05
2016-01-28 11:00:00,1012.29,727.25,1517.65,1537.97
2016-01-28 12:00:00,984.16,700.2,1441.47,1535.88
2016-01-28 13:00:00,967.82,684.61,1480.23,1538.57
2016-01-28 14:00:00,955.6,761.66,1473.23,1542.12
2016-01-28 15:00:00,912.29,859.53,1485.52,1531.75
2016-01-28 16:00:00,897.55,887.4,1488.76,1520.07
2016-01-28 17:00:00,918.92,865.03,1536.7,1498.17
2016-01-28 18:00:00,924.31,850.16,1497.17,1447.64
2016-01-28 19:00:00,789.99,831.13,980.94,1825.43
2016-01-28 20:00:00,757.32,647.4,508.95,2137.25
2016-01-28 21:00:00,714.07,636.19,471.36,2092.6
2016-01-28 22:00:00,709.05,622.63,461.97,2058.94
2016-01-28 23:00:00,696.32,598.5,399.74,2058.34
2016-01-29 00:00:00,719.0,581.74,392.58,2051.72
2016-01-29 01:00:00,693.47,569.92,467.99,2020.03
2016-01-29 02:00:00,727.31,576.59,379.75,1982.02
2016-01-29 03:00:00,682.51,590.29,377.14,2009.97
2016-01-29 04:00:00,728.2,575.27,373.77,2013.02
2016-01-29 05:00:00,810.55,778.12,382.94,1996.12
2016-01-29 06:00:00,1008.45,805.28,512.94,1997.49
2016-01-29 07:00:00,1032.27,818.97,1532.26,1658.1
2016-01-29 08:00:00,1042.37,882.81,1681.53,1463.62
2016-01-29 09:00:00,1051.02,895.29,1664.03,1802.94
2016-01-29 10:00:00,1035.71,879.29,1564.02,1812.92
2016-01-29 11:00:00,1018.61,864.04,1543.66,1847.24
2016-01-29 12:00:00,998.5,848.92,1493.42,1867.44
2016-01-29 13:00:00,980.76,822.02,1519.39,1850.16
2016-01-29 14:00:00,951.35,807.37,1502.56,1886.2
2016-01-29 15:00:00,926.24,802.19,1470.21,1848.59
2016-01-29 16:00:00,910.37,813.96,1502.81,1942.51
2016-01-29 17:00:00,912.92,808.31,1533.75,2178.03
2016-01-29 18:00:00,939.66,803.19,1582.57,2159.53
2016-01-29 19:00:00,765.57,801.78,1060.4,2131.39
2016-01-29 20:00:00,798.13,640.2,489.66,2126.85
2016-01-29 21:00:00,727.1,629.63,461.29,2080.26
2016-01-29 22:00:00,718.73,639.26,407.57,2052.78
2016-01-29 23:00:00,720.01,617.47,379.81,2043.87
2016-01-30 00:00:00,735.7,596.23,369.72,2031.84
2016-01-30 01:00:00,745.75,614.37,440.34,2036.64
2016-01-30 02:00:00,724.97,587.46,369.29,2035.61
2016-01-30 03:00:00,767.82,653.32,367.76,2029.1
2016-01-30 04:00:00,713.31,658.07,368.93,2026.18
2016-01-30 05:00:00,774.06,674.3,365.25,2038.21
2016-01-30 06:00:00,763.13,672.94,365.09,2027.33
2016-01-30 07:00:00,815.68,665.88,373.23,2027.89
2016-01-30 08:00:00,764.81,880.9,367.43,2045.31
2016-01-30 09:00:00,778.8,808.26,367.07,2026.83
2016-01-30 10:00:00,718.68,678.4,373.4,2034.99
2016-01-30 11:00:00,715.2,617.66,374.07,2046.03
2016-01-30 12:00:00,698.01,589.95,383.53,2045.11
2016-01-30 13:00:00,690.78,554.44,380.69,2058.59
2016-01-30 14:00:00,689.51,536.59,381.1,2053.96
2016-01-30 15:00:00,641.29,551.6,374.88,2053.12
2016-01-30 16:00:00,632.7,564.65,364.79,2027.92
2016-01-30 17:00:00,617.13,549.23,366.93,2014.34
2016-01-30 18:00:00,670.11,518.23,365.54,2038.15
2016-01-30 19:00:00,675.47,516.07,370.37,2033.65
2016-01-30 20:00:00,708.17,523.52,365.74,2034.0
2016-01-30 21:00:00,702.11,526.03,363.44,2053.96
2016-01-30 22:00:00,706.29,530.0,365.53,2053.39
2016-01-30 23:00:00,725.99,514.83,361.48,2041.05
2016-01-31 00:00:00,706.2,499.41,373.97,2010.83
2016-01-31 01:00:00,722.23,493.23,352.65,2046.29
2016-01-31 02:00:00,707.19,494.81,272.89,2058.67
2016-01-31 03:00:00,720.13,502.5,268.76,2039.65
2016-01-31 04:00:00,705.38,503.93,265.54,2053.53
2016-01-31 05:00:00,744.39,523.41,265.25,2050.11
2016-01-31 06:00:00,769.23,535.13,265.96,2023.6
2016-01-31 07:00:00,751.84,539.21,265.16,2025.34
2016-01-31 08:00:00,759.49,702.95,258.19,2034.38
2016-01-31 09:00:00,724.76,631.35,255.35,1995.56
2016-01-31 10:00:00,740.78,562.03,250.83,2026.12
2016-01-31 11:00:00,679.35,525.48,246.26,2009.91
2016-01-31 12:00:00,724.49,493.41,252.16,2025.62
2016-01-31 13:00:00,675.62,457.35,249.27,1987.16
2016-01-31 14:00:00,681.72,442.34,254.25,2000.32
2016-01-31 15:00:00,676.47,446.57,249.94,793.54
2016-01-31 16:00:00,700.67,442.51,251.15,976.33
2016-01-31 17:00:00,700.05,438.99,255.35,1328.09
2016-01-31 18:00:00,737.64,392.95,258.5,1348.37
2016-01-31 19:00:00,723.57,398.79,257.98,1324.1
2016-01-31 20:00:00,728.68,403.22,256.71,1361.5
2016-01-31 21:00:00,740.55,397.85,255.09,1355.52
2016-01-31 22:00:00,704.22,399.35,252.05,1354.14
2016-01-31 23:00:00,713.06,385.34,250.61,1334.17
2016-02-01 00:00:00,680.69,367.63,252.62,1359.21
2016-02-01 01:00:00,707.51,374.72,354.48,1344.69
2016-02-01 02:00:00,710.73,388.49,351.88,1382.61
2016-02-01 03:00:00,711.83,384.23,349.26,1347.04
2016-02-01 04:00:00,717.72,442.02,345.57,1360.58
2016-02-01 05:00:00,826.19,454.65,353.75,1392.5
2016-02-01 06:00:00,1034.58,459.76,533.9,1363.75
2016-02-01 07:00:00,1041.86,468.21,1375.46,1382.82
2016-02-01 08:00:00,1070.87,588.17,1573.4,1443.3
2016-02-01 09:00:00,1060.42,780.24,1510.04,1340.06
2016-02-01 10:00:00,1023.61,797.93,1437.37,833.92
2016-02-01 11:00:00,906.37,778.81,1403.83,825.77
2016-02-01 12:00:00,896.62,805.66,1448.47,836.24
2016-02-01 13:00:00,910.65,810.69,1383.92,826.43
2016-02-01 14:00:00,889.97,787.83,1386.89,830.41
2016-02-01 15:00:00,896.28,802.61,1417.78,1413.97
2016-02-01 16:00:00,901.1,818.31,1461.41,1535.83
2016-02-01 17:00:00,911.94,801.71,1490.62,1758.74
2016-02-01 18:00:00,911.87,784.96,1488.57,1525.98
2016-02-01 19:00:00,741.55,780.33,1063.27,1487.31
2016-02-01 20:00:00,693.93,573.67,572.1,1429.52
2016-02-01 21:00:00,698.88,555.87,539.27,1432.94
2016-02-01 22:00:00,645.23,558.7,530.37,1399.56
2016-02-01 23:00:00,706.87,531.07,487.39,1440.21
2016-02-02 00:00:00,669.53,522.06,450.67,1415.19
2016-02-02 01:00:00,683.26,486.95,458.55,1416.21
2016-02-02 02:00:00,663.38,513.77,447.14,1387.98
2016-02-02 03:00:00,656.72,525.3,386.49,1443.57
2016-02-02 04:00:00,658.53,539.74,382.94,1409.32
2016-02-02 05:00:00,748.22,724.2,393.94,1422.45
2016-02-02 06:00:00,942.52,740.53,520.72,1388.48
2016-02-02 07:00:00,970.95,770.27,1424.24,1414.8
2016-02-02 08:00:00,979.05,817.28,1626.27,1263.97
2016-02-02 09:00:00,977.45,794.49,1585.61,2096.26
2016-02-02 10:00:00,945.24,700.6,1514.99,1849.03
2016-02-02 11:00:00,915.83,698.17,1466.85,1674.34
2016-02-02 12:00:00,903.11,716.26,1440.55,1601.03
2016-02-02 13:00:00,898.27,739.13,1473.35,1603.53
2016-02-02 14:00:00,894.28,761.29,1420.99,1619.37
2016-02-02 15:00:00,876.04,756.86,1376.35,1618.43
2016-02-02 16:00:00,855.98,765.37,1316.34,1601.76
2016-02-02 17:00:00,883.64,778.08,1313.54,1265.72
2016-02-02 18:00:00,853.44,651.94,1347.21,1311.95
2016-02-02 19:00:00,736.5,604.53,950.74,1350.85
2016-02-02 20:00:00,725.21,407.41,556.9,1311.97
2016-02-02 21:00:00,661.01,352.33,573.43,1323.88
2016-02-02 22:00:00,684.18,344.73,546.52,1343.62
2016-02-02 23:00:00,657.33,322.53,478.54,1291.77
2016-02-03 00:00:00,662.0,298.22,443.35,1293.69
2016-02-03 01:00:00,652.65,283.68,451.72,1281.96
2016-02-03 02:00:00,667.66,295.74,437.65,1308.59
2016-02-03 03:00:00,662.87,295.13,374.03,1288.11
2016-02-03 04:00:00,657.08,293.07,385.74,1280.26
2016-02-03 05:00:00,734.28,543.91,384.04,1302.62
2016-02-03 06:00:00,911.89,595.52,474.78,1326.18
2016-02-03 07:00:00,929.36,613.85,1317.01,1297.91
2016-02-03 08:00:00,963.92,687.38,1534.97,1368.53
2016-02-03 09:00:00,1018.28,712.07,1560.15,1448.71
2016-02-03 10:00:00,1013.13,716.93,1550.82,1456.98
2016-02-03 11:00:00,982.99,702.05,1469.08,1476.93
2016-02-03 12:00:00,994.93,699.91,1432.58,1449.84
2016-02-03 13:00:00,1044.22,769.22,1477.7,1488.7
2016-02-03 14:00:00,1069.65,772.7,1489.12,1451.47
2016-02-03 15:00:00,1050.74,790.17,1474.71,1480.3
2016-02-03 16:00:00,962.72,799.58,1456.24,1463.99
2016-02-03 17:00:00,977.36,792.84,1415.4,1597.14
2016-02-03 18:00:00,947.49,773.56,1382.88,1483.58
2016-02-03 19:00:00,764.69,743.97,945.2,1412.42
2016-02-03 20:00:00,717.21,419.84,526.23,1385.19
2016-02-03 21:00:00,680.25,382.65,500.73,1366.18
2016-02-03 22:00:00,642.93,328.71,487.23,1339.45
2016-02-03 23:00:00,656.18,290.21,400.26,1288.25
2016-02-04 00:00:00,630.9,264.39,380.4,1335.25
2016-02-04 01:00:00,679.45,248.73,405.48,1252.36
2016-02-04 02:00:00,630.06,253.99,371.45,1338.89
2016-02-04 03:00:00,670.24,254.95,369.18,1300.24
2016-02-04 04:00:00,623.18,257.03,371.92,1303.39
2016-02-04 05:00:00,713.72,383.11,380.13,1288.78
2016-02-04 06:00:00,862.69,399.03,453.84,1211.36
2016-02-04 07:00:00,906.19,424.4,1205.43,667.52
2016-02-04 08:00:00,930.76,547.32,1433.44,711.66
2016-02-04 09:00:00,1030.78,783.38,1416.98,807.42
2016-02-04 10:00:00,997.3,815.86,1428.31,879.59
2016-02-04 11:00:00,973.84,781.39,1447.07,884.48
2016-02-04 12:00:00,957.74,757.79,1452.74,1538.93
2016-02-04 13:00:00,955.96,740.17,1422.46,1551.0
2016-02-04 14:00:00,949.65,749.08,1395.06,1544.89
2016-02-04 15:00:00,942.62,742.66,1380.65,1545.23
2016-02-04 16:00:00,915.76,732.91,1402.89,1537.21
2016-02-04 17:00:00,909.88,727.0,1411.49,1720.18
2016-02-04 18:00:00,908.36,716.34,1386.02,1674.52
2016-02-04 19:00:00,769.97,689.72,964.81,1549.84
2016-02-04 20:00:00,694.47,444.13,524.12,1540.57
2016-02-04 21:00:00,702.71,435.67,489.64,1471.17
2016-02-04 22:00:00,650.37,381.06,458.41,1496.96
2016-02-04 23:00:00,668.94,339.65,407.86,1484.22
2016-02-05 00:00:00,654.56,303.82,393.13,1485.73
2016-02-05 01:00:00,684.05,309.66,453.41,1482.47
2016-02-05 02:00:00,689.82,312.82,390.06,1498.56
2016-02-05 03:00:00,674.51,311.99,384.35,1496.21
2016-02-05 04:00:00,687.27,321.12,410.03,1495.14
2016-02-05 05:00:00,749.61,523.11,490.13,1477.46
2016-02-05 06:00:00,951.25,524.5,482.33,1523.09
2016-02-05 07:00:00,993.02,532.05,1395.13,1539.78
2016-02-05 08:00:00,994.93,683.28,1632.1,1583.9
2016-02-05 09:00:00,1064.67,745.42,1653.09,1457.62
2016-02-05 10:00:00,1052.19,732.3,1618.62,1519.28
2016-02-05 11:00:00,1023.64,701.47,1550.94,1910.33
2016-02-05 12:00:00,965.55,683.03,1496.13,1859.05
2016-02-05 13:00:00,943.91,666.32,1406.29,1803.9
2016-02-05 14:00:00,925.29,644.15,1349.84,1770.54
2016-02-05 15:00:00,893.96,667.44,1309.86,1725.8
2016-02-05 16:00:00,883.6,668.05,1239.95,1765.91
2016-02-05 17:00:00,879.8,673.4,1252.42,1948.42
2016-02-05 18:00:00,860.64,645.08,1312.0,1810.17
2016-02-05 19:00:00,729.09,640.96,986.74,1763.45
2016-02-05 20:00:00,738.43,437.48,577.33,1718.64
2016-02-05 21:00:00,691.42,383.13,538.59,1731.18
2016-02-05 22:00:00,696.72,379.97,520.5,1704.79
2016-02-05 23:00:00,659.96,360.5,477.35,1687.09
2016-02-06 00:00:00,703.4,323.67,460.58,1676.4
2016-02-06 01:00:00,671.04,333.1,380.38,1657.25
2016-02-06 02:00:00,713.56,327.14,375.39,1660.01
2016-02-06 03:00:00,676.14,328.42,458.04,1695.61
2016-02-06 04:00:00,708.05,330.58,475.21,1657.25
2016-02-06 05:00:00,689.12,357.54,417.59,1666.78
2016-02-06 06:00:00,754.87,361.77,480.73,1678.59
2016-02-06 07:00:00,753.61,414.71,489.26,1695.69
2016-02-06 08:00:00,751.51,691.94,455.37,1654.98
2016-02-06 09:00:00,726.77,669.21,498.24,1689.18
2016-02-06 10:00:00,710.81,610.81,403.58,1709.65
2016-02-06 11:00:00,706.49,586.65,448.68,1668.64
2016-02-06 12:00:00,670.36,576.17,428.23,1699.13
2016-02-06 13:00:00,680.55,577.76,431.14,1684.67
2016-02-06 14:00:00,653.46,577.47,436.57,1643.87
2016-02-06 15:00:00,651.51,597.07,397.8,1675.29
2016-02-06 16:00:00,628.01,527.11,383.72,1627.14
2016-02-06 17:00:00,620.85,482.22,381.0,1639.75
2016-02-06 18:00:00,656.04,347.78,379.34,1657.81
2016-02-06 19:00:00,681.32,342.04,435.13,1643.45
2016-02-06 20:00:00,694.89,339.08,409.93,1662.48
2016-02-06 21:00:00,694.84,343.77,422.16,1668.33
2016-02-06 22:00:00,708.63,341.2,432.68,1626.59
2016-02-06 23:00:00,690.71,329.15,473.39,1664.51
2016-02-07 00:00:00,733.06,315.0,457.18,1683.25
2016-02-07 01:00:00,706.32,314.4,371.55,1659.14
2016-02-07 02:00:00,724.42,314.63,374.13,1654.24
2016-02-07 03:00:00,715.06,325.92,373.75,1661.57
2016-02-07 04:00:00,717.95,320.65,372.36,1676.23
2016-02-07 05:00:00,723.85,344.68,367.66,1648.42
2016-02-07 06:00:00,763.26,359.07,366.22,1621.15
2016-02-07 07:00:00,772.52,368.1,370.14,1694.94
2016-02-07 08:00:00,755.43,589.09,361.45,1625.13
2016-02-07 09:00:00,774.31,545.88,362.56,1689.8
2016-02-07 10:00:00,748.06,512.48,363.07,1693.67
2016-02-07 11:00:00,779.27,478.83,363.58,1653.29
2016-02-07 12:00:00,704.98,446.97,370.63,1664.85
2016-02-07 13:00:00,729.45,420.29,362.17,1651.25
2016-02-07 14:00:00,688.43,415.49,368.4,1626.37
2016-02-07 15:00:00,729.99,422.35,368.06,1642.06
2016-02-07 16:00:00,689.86,408.98,369.85,1608.72
2016-02-07 17:00:00,712.29,405.01,366.48,1619.79
2016-02-07 18:00:00,724.78,342.79,367.18,1615.86
2016-02-07 19:00:00,716.85,339.55,371.21,1622.98
2016-02-07 20:00:00,728.61,337.28,366.58,1632.07
2016-02-07 21:00:00,708.12,346.97,367.18,1625.71
2016-02-07 22:00:00,735.03,340.66,365.34,1649.95
2016-02-07 23:00:00,716.96,325.39,368.06,1636.35
2016-02-08 00:00:00,752.02,307.76,370.26,1633.58
2016-02-08 01:00:00,708.98,308.41,374.27,1610.57
2016-02-08 02:00:00,748.12,318.41,375.32,1656.22
