timestamp,Fox_assembly_Gary,Fox_assembly_Christie,Fox_assembly_Leeanne,Rat_assembly_Adolfo,Rat_assembly_Francine,Cockatoo_assembly_Genoveva,Cockatoo_assembly_Mimi
2016-01-15 00:00:00,87.5,43.38,15.55,30.91,43.39,16.1,5.05
2016-01-15 01:00:00,82.13,41.97,14.49,29.47,41.86,15.875,0.0
2016-01-15 02:00:00,82.52,41.45,15.88,29.67,41.48,15.925,0.0
2016-01-15 03:00:00,72.78,38.16,14.65,29.78,41.57,16.3,0.0
2016-01-15 04:00:00,71.14,49.1,16.23,31.04,41.42,15.95,0.0
2016-01-15 05:00:00,73.17,53.45,14.48,29.65,41.29,22.35,0.0
2016-01-15 06:00:00,71.28,49.15,18.64,30.37,41.31,24.55,0.0
2016-01-15 07:00:00,72.11,37.7,15.32,30.17,46.26,29.125,1.05
2016-01-15 08:00:00,75.18,35.77,14.73,30.59,41.23,24.6,1.075
2016-01-15 09:00:00,80.08,24.57,13.9,26.75,33.37,25.65,0.0
2016-01-15 10:00:00,81.5,19.79,14.44,27.3,34.87,30.6,10.375
2016-01-15 11:00:00,88.03,21.7,13.39,31.73,38.52,26.575,10.1
2016-01-15 12:00:00,95.23,21.62,13.55,28.94,38.65,26.925,10.225
2016-01-15 13:00:00,93.8,20.03,12.69,27.3,38.27,26.25,7.875
2016-01-15 14:00:00,96.01,30.73,11.43,26.73,38.4,27.375,0.0
2016-01-15 15:00:00,93.93,27.56,13.81,28.59,39.01,18.425,0.0
2016-01-15 16:00:00,97.83,27.95,11.84,25.7,39.23,19.575,1.05
2016-01-15 17:00:00,96.53,27.02,15.08,48.31,43.3,26.225,0.0
2016-01-15 18:00:00,88.75,29.38,11.78,64.17,53.44,20.35,0.0
2016-01-15 19:00:00,100.02,29.42,14.58,66.52,54.47,19.675,0.0
2016-01-15 20:00:00,92.84,29.52,14.2,74.37,54.1,21.925,0.0
2016-01-15 21:00:00,88.5,28.63,14.15,73.7,53.32,24.325,0.0
2016-01-15 22:00:00,87.65,28.01,15.09,73.57,50.27,9.6,0.0
2016-01-15 23:00:00,100.43,27.93,14.93,60.45,47.9,14.3,0.0
2016-01-16 00:00:00,92.15,27.88,14.23,28.62,44.64,14.1,0.0
2016-01-16 01:00:00,86.15,27.66,16.22,28.28,41.29,9.225,0.0
2016-01-16 02:00:00,76.02,27.54,14.59,30.48,41.3,9.225,0.0
2016-01-16 03:00:00,74.14,27.15,16.62,27.97,41.27,9.15,0.0
2016-01-16 04:00:00,73.09,27.35,16.16,27.94,41.18,9.225,0.0
2016-01-16 05:00:00,71.25,27.17,16.28,28.03,41.13,15.025,1.075
2016-01-16 06:00:00,70.14,26.45,14.74,30.43,41.31,16.675,1.1
2016-01-16 07:00:00,70.28,25.63,17.85,27.96,48.83,17.175,1.125
2016-01-16 08:00:00,70.56,26.61,12.64,25.39,41.14,19.05,0.0
2016-01-16 09:00:00,72.0,15.13,13.78,26.66,34.76,20.425,2.6
2016-01-16 10:00:00,76.0,16.58,12.33,25.65,32.91,20.55,10.425
2016-01-16 11:00:00,82.78,16.97,13.05,26.26,36.56,23.4,3.125
2016-01-16 12:00:00,80.13,22.57,11.3,25.8,36.68,27.1,1.075
2016-01-16 13:00:00,85.63,16.29,10.21,28.96,36.77,23.225,2.125
2016-01-16 14:00:00,86.63,17.72,8.38,31.88,36.84,25.525,0.0
2016-01-16 15:00:00,87.75,12.6,9.75,31.54,37.35,24.8,2.15
2016-01-16 16:00:00,93.27,11.67,11.83,26.27,35.83,21.725,0.0
2016-01-16 17:00:00,87.54,9.02,12.73,41.5,31.3,21.325,1.025
2016-01-16 18:00:00,86.84,7.04,11.2,54.92,42.25,15.15,0.0
2016-01-16 19:00:00,81.56,22.05,12.6,47.93,46.51,14.85,1.075
2016-01-16 20:00:00,88.46,29.48,13.82,62.11,47.15,15.2,0.0
2016-01-16 21:00:00,93.65,30.85,11.99,59.41,47.69,14.825,0.0
2016-01-16 22:00:00,86.83,29.77,13.32,59.68,48.44,6.825,0.0
2016-01-16 23:00:00,86.55,30.58,12.71,62.4,44.12,6.975,0.0
2016-01-17 00:00:00,81.09,29.07,15.02,28.09,43.67,7.125,0.0
2016-01-17 01:00:00,77.93,29.79,13.81,28.09,42.03,6.725,0.0
2016-01-17 02:00:00,74.39,29.17,14.39,28.67,41.93,6.875,0.0
2016-01-17 03:00:00,73.23,28.96,13.13,33.67,41.87,7.05,0.0
2016-01-17 04:00:00,72.21,27.25,15.75,27.81,41.86,6.7,0.0
2016-01-17 05:00:00,72.26,27.6,14.33,28.72,41.86,13.4,1.075
2016-01-17 06:00:00,71.55,28.01,16.02,28.79,41.86,14.225,0.0
2016-01-17 07:00:00,74.75,27.16,14.8,35.33,46.94,14.225,1.025
2016-01-17 08:00:00,76.14,24.49,13.63,39.64,36.76,14.0,1.05
2016-01-17 09:00:00,73.74,15.9,11.81,38.23,29.43,14.25,0.0
2016-01-17 10:00:00,74.46,14.36,13.28,32.7,28.18,14.025,1.05
2016-01-17 11:00:00,77.37,15.22,11.36,25.85,27.73,18.675,0.0
2016-01-17 12:00:00,90.94,21.97,11.33,25.46,27.75,14.9,0.0
2016-01-17 13:00:00,95.12,31.75,9.71,25.68,27.0,22.275,0.0
2016-01-17 14:00:00,94.19,26.92,10.52,27.82,26.92,28.425,1.025
2016-01-17 15:00:00,92.25,29.56,8.26,27.47,26.92,24.575,0.0
2016-01-17 16:00:00,92.76,17.91,12.24,31.23,27.04,25.35,1.05
2016-01-17 17:00:00,89.68,19.55,11.14,51.95,30.38,24.825,0.0
2016-01-17 18:00:00,96.98,18.08,11.17,54.41,40.92,21.65,0.0
2016-01-17 19:00:00,93.85,12.26,14.35,54.29,45.58,21.225,0.0
2016-01-17 20:00:00,96.46,6.33,13.16,65.67,52.55,21.525,0.0
2016-01-17 21:00:00,100.03,10.3,14.51,70.24,52.7,21.225,0.0
2016-01-17 22:00:00,93.72,28.73,13.16,75.57,52.73,17.65,0.0
2016-01-17 23:00:00,86.06,27.68,16.54,61.93,47.64,19.95,0.0
2016-01-18 00:00:00,83.84,27.21,15.78,31.0,45.23,21.05,0.0
2016-01-18 01:00:00,80.25,25.9,15.45,38.12,43.42,20.075,0.0
2016-01-18 02:00:00,75.42,25.58,16.21,39.0,43.43,19.325,0.0
2016-01-18 03:00:00,72.98,25.27,14.73,35.89,43.42,19.225,0.0
2016-01-18 04:00:00,72.66,25.46,17.37,30.75,43.56,20.0,0.0
2016-01-18 05:00:00,71.91,24.79,16.12,34.66,43.22,24.7,0.0
2016-01-18 06:00:00,70.85,25.28,16.39,32.82,43.54,24.8,1.05
2016-01-18 07:00:00,70.67,25.25,16.95,35.91,43.44,24.8,1.075
2016-01-18 08:00:00,71.31,24.81,14.92,38.14,35.08,24.55,3.1
2016-01-18 09:00:00,71.44,25.44,12.54,39.44,29.43,30.4,10.9
2016-01-18 10:00:00,74.77,25.71,12.75,37.14,29.48,27.5,11.175
2016-01-18 11:00:00,84.38,22.2,12.22,36.89,29.9,28.5,11.475
2016-01-18 12:00:00,89.65,16.24,11.94,37.44,29.99,29.55,11.45
2016-01-18 13:00:00,90.83,12.37,10.2,32.55,30.43,28.9,8.375
2016-01-18 14:00:00,95.51,14.19,11.07,31.84,30.48,28.45,0.0
2016-01-18 15:00:00,106.12,10.15,8.4,31.52,30.37,31.975,0.0
2016-01-18 16:00:00,95.18,11.0,12.27,32.48,30.53,28.875,2.1
2016-01-18 17:00:00,101.47,9.2,12.4,46.39,33.08,23.725,1.05
2016-01-18 18:00:00,107.54,6.76,13.57,57.92,43.6,31.55,0.0
2016-01-18 19:00:00,107.27,19.39,13.21,60.91,47.33,32.475,0.0
2016-01-18 20:00:00,107.64,29.51,12.95,73.52,47.12,27.275,0.0
2016-01-18 21:00:00,105.56,30.87,14.07,72.13,50.44,26.05,0.0
2016-01-18 22:00:00,114.7,33.76,14.85,73.4,50.79,21.475,0.0
2016-01-18 23:00:00,105.8,30.28,16.43,77.87,47.3,20.15,3.875
2016-01-19 00:00:00,93.26,28.17,14.55,41.63,45.95,20.575,7.925
2016-01-19 01:00:00,80.08,29.24,15.59,44.09,44.42,20.375,0.0
2016-01-19 02:00:00,74.69,28.76,15.25,43.99,44.29,20.625,0.0
2016-01-19 03:00:00,72.09,28.31,16.44,48.95,44.33,20.6,0.0
2016-01-19 04:00:00,71.01,39.07,16.28,45.59,43.82,21.0,0.0
2016-01-19 05:00:00,70.51,41.62,16.68,45.94,43.6,26.2,1.05
2016-01-19 06:00:00,70.9,41.69,17.19,44.1,43.56,26.1,1.05
2016-01-19 07:00:00,71.38,32.62,14.66,49.95,48.09,24.575,1.1
2016-01-19 08:00:00,78.42,23.93,12.77,42.16,39.97,25.05,0.0
2016-01-19 09:00:00,82.22,12.53,14.92,42.3,34.52,26.975,2.425
2016-01-19 10:00:00,91.57,13.29,12.12,51.14,37.67,30.55,12.125
2016-01-19 11:00:00,86.48,16.33,13.38,56.62,41.36,27.025,13.0
2016-01-19 12:00:00,90.23,20.74,14.65,47.73,41.72,29.7,10.85
2016-01-19 13:00:00,100.1,18.75,10.07,38.74,41.1,25.225,10.675
2016-01-19 14:00:00,97.71,11.95,9.38,45.76,42.48,23.9,10.775
2016-01-19 15:00:00,96.36,20.49,10.36,48.55,41.63,23.525,10.675
2016-01-19 16:00:00,112.42,19.34,11.29,47.76,40.65,24.55,7.95
2016-01-19 17:00:00,94.74,16.87,11.56,61.45,43.39,32.675,0.0
2016-01-19 18:00:00,110.31,16.36,9.96,76.79,53.82,27.6,0.0
2016-01-19 19:00:00,106.39,12.56,11.37,71.44,55.74,28.0,0.0
2016-01-19 20:00:00,98.97,13.7,11.95,80.96,55.81,26.25,0.0
2016-01-19 21:00:00,101.06,20.36,12.19,78.76,53.83,19.1,0.0
2016-01-19 22:00:00,100.72,15.95,12.33,79.07,52.92,13.175,0.0
2016-01-19 23:00:00,93.36,22.72,11.98,78.52,48.96,12.2,5.525
2016-01-20 00:00:00,87.41,33.4,13.66,52.71,47.2,11.95,7.25
2016-01-20 01:00:00,81.61,34.26,11.79,44.67,45.4,11.875,0.0
2016-01-20 02:00:00,78.08,35.31,13.04,47.48,45.13,12.125,0.0
2016-01-20 03:00:00,72.77,36.26,13.85,38.15,45.23,12.775,0.0
2016-01-20 04:00:00,71.82,48.72,15.1,39.08,45.21,12.225,0.0
2016-01-20 05:00:00,72.16,50.49,14.35,50.94,45.15,17.775,1.025
2016-01-20 06:00:00,73.06,50.77,15.99,49.7,46.08,19.675,0.0
2016-01-20 07:00:00,75.57,37.03,13.58,49.36,50.27,17.875,1.1
2016-01-20 08:00:00,76.28,23.74,13.33,44.36,42.88,18.55,2.75
2016-01-20 09:00:00,78.16,15.93,15.67,46.17,36.92,22.175,10.925
2016-01-20 10:00:00,80.06,15.63,18.08,46.73,36.72,31.05,10.85
2016-01-20 11:00:00,82.54,18.62,18.3,51.8,38.2,32.125,10.85
2016-01-20 12:00:00,90.72,23.77,17.75,47.75,38.86,28.525,10.2
2016-01-20 13:00:00,103.84,21.2,11.72,44.49,38.71,27.9,11.7
2016-01-20 14:00:00,95.46,30.93,9.62,44.26,40.48,23.075,2.5
2016-01-20 15:00:00,109.65,28.6,10.48,44.25,39.84,23.9,2.1
2016-01-20 16:00:00,126.16,32.98,11.97,47.27,39.99,27.525,1.025
2016-01-20 17:00:00,100.39,17.8,12.32,57.33,43.29,28.15,0.0
2016-01-20 18:00:00,108.4,13.14,13.52,68.29,54.57,30.75,0.0
2016-01-20 19:00:00,102.48,15.32,12.94,70.27,55.55,28.85,0.0
2016-01-20 20:00:00,101.63,10.82,14.42,76.07,55.17,18.3,0.0
2016-01-20 21:00:00,103.87,10.49,13.86,67.71,51.97,20.3,1.75
2016-01-20 22:00:00,98.19,11.64,13.8,72.12,49.11,15.25,0.0
2016-01-20 23:00:00,96.66,13.14,14.39,73.95,49.34,12.975,3.275
2016-01-21 00:00:00,93.09,12.17,13.88,36.33,47.31,14.0,7.7
2016-01-21 01:00:00,89.18,13.83,16.28,39.08,45.34,13.325,0.0
2016-01-21 02:00:00,79.19,41.38,15.72,34.24,45.41,12.0,0.0
2016-01-21 03:00:00,73.18,38.63,14.94,41.05,45.12,12.425,0.0
2016-01-21 04:00:00,71.19,50.19,15.6,37.34,44.53,11.475,0.0
2016-01-21 05:00:00,71.99,51.32,15.25,33.81,44.47,18.575,0.0
2016-01-21 06:00:00,76.64,49.58,18.56,38.0,44.96,20.65,1.05
2016-01-21 07:00:00,78.26,31.34,16.74,42.06,48.17,20.725,1.025
2016-01-21 08:00:00,83.86,20.96,13.95,37.54,41.56,27.45,0.0
2016-01-21 09:00:00,82.12,15.04,11.56,39.07,36.6,34.175,0.0
2016-01-21 10:00:00,84.29,16.72,14.61,40.46,37.87,30.725,10.575
2016-01-21 11:00:00,89.69,18.02,12.5,34.1,38.79,33.65,10.9
2016-01-21 12:00:00,88.78,23.1,20.32,32.61,38.68,26.825,11.475
2016-01-21 13:00:00,113.16,13.11,11.18,31.48,38.69,25.95,10.6
2016-01-21 14:00:00,90.3,10.57,9.68,34.9,38.01,25.225,10.125
2016-01-21 15:00:00,94.47,13.28,9.08,27.14,36.46,30.275,10.3
2016-01-21 16:00:00,93.96,19.71,10.89,28.95,36.61,33.45,10.85
2016-01-21 17:00:00,102.99,21.78,11.46,49.52,38.32,31.2,0.0
2016-01-21 18:00:00,92.06,21.33,11.22,62.33,50.35,29.75,1.075
2016-01-21 19:00:00,95.4,22.25,13.01,63.0,53.68,27.825,2.15
2016-01-21 20:00:00,103.74,12.92,12.42,76.67,53.57,21.725,0.0
2016-01-21 21:00:00,101.96,7.3,12.73,70.26,50.09,22.575,0.0
2016-01-21 22:00:00,95.69,7.05,13.96,69.73,45.32,15.575,0.0
2016-01-21 23:00:00,96.93,26.22,12.37,66.82,44.86,12.1,5.875
2016-01-22 00:00:00,87.51,26.32,12.85,34.08,42.95,12.5,5.225
2016-01-22 01:00:00,83.91,26.64,15.04,34.27,41.17,12.3,0.0
2016-01-22 02:00:00,80.59,26.26,14.45,31.78,41.03,11.9,0.0
2016-01-22 03:00:00,75.11,28.88,13.19,33.02,41.04,12.275,0.0
2016-01-22 04:00:00,72.83,38.47,13.13,37.36,40.94,12.525,0.0
2016-01-22 05:00:00,71.78,40.48,13.68,38.29,41.03,21.4,0.0
2016-01-22 06:00:00,72.38,43.03,15.82,38.61,41.58,22.7,0.0
2016-01-22 07:00:00,72.93,27.83,14.46,37.74,45.84,26.7,1.075
2016-01-22 08:00:00,75.99,19.74,10.98,34.91,38.01,23.475,11.0
2016-01-22 09:00:00,78.25,15.98,12.57,32.91,32.72,23.9,10.975
2016-01-22 10:00:00,81.71,15.31,12.34,35.66,32.84,32.375,11.15
2016-01-22 11:00:00,91.87,19.65,16.7,33.32,34.57,33.65,10.925
2016-01-22 12:00:00,94.19,24.04,10.06,36.42,34.84,35.825,12.05
2016-01-22 13:00:00,89.43,17.62,11.17,32.09,34.44,37.825,10.025
2016-01-22 14:00:00,95.37,12.55,8.65,30.48,33.7,33.975,0.0
2016-01-22 15:00:00,99.02,17.58,10.48,34.06,33.65,27.675,0.0
2016-01-22 16:00:00,98.58,18.53,11.58,34.44,34.3,35.7,1.05
2016-01-22 17:00:00,92.73,22.83,10.56,53.21,36.98,33.925,0.0
2016-01-22 18:00:00,95.55,20.57,11.82,69.21,48.54,38.0,0.0
2016-01-22 19:00:00,93.85,19.7,10.41,67.81,50.39,36.825,0.0
2016-01-22 20:00:00,95.97,15.13,11.25,76.41,50.46,32.45,0.0
2016-01-22 21:00:00,90.26,10.87,10.76,76.51,50.22,30.35,0.0
2016-01-22 22:00:00,94.26,7.01,12.43,84.45,50.18,16.775,0.0
2016-01-22 23:00:00,92.51,11.97,13.1,87.13,48.2,13.6,0.0
2016-01-23 00:00:00,91.17,9.88,11.84,50.74,45.19,13.525,0.0
2016-01-23 01:00:00,83.95,12.58,13.22,45.82,41.19,12.25,0.0
2016-01-23 02:00:00,81.32,11.8,14.34,56.1,41.19,13.85,0.0
2016-01-23 03:00:00,78.43,8.28,13.59,46.06,40.66,14.075,0.0
2016-01-23 04:00:00,75.1,5.43,14.13,44.79,40.5,13.35,0.0
2016-01-23 05:00:00,73.81,20.77,13.22,48.55,40.62,18.725,0.0
2016-01-23 06:00:00,73.61,28.48,14.6,44.25,40.62,19.15,0.0
2016-01-23 07:00:00,73.2,27.01,15.32,38.62,40.53,18.25,3.375
2016-01-23 08:00:00,73.75,26.06,10.85,35.86,32.14,17.1,4.925
2016-01-23 09:00:00,77.04,20.67,11.64,47.35,27.05,22.425,10.4
2016-01-23 10:00:00,75.77,16.21,10.38,46.28,27.06,28.45,11.825
2016-01-23 11:00:00,91.75,14.71,9.58,43.72,27.16,25.55,10.925
2016-01-23 12:00:00,86.78,13.58,9.17,36.85,26.9,26.475,10.55
2016-01-23 13:00:00,95.51,11.48,7.86,41.6,26.31,22.95,2.475
2016-01-23 14:00:00,97.13,20.65,8.36,38.76,26.4,20.0,0.0
2016-01-23 15:00:00,92.92,20.81,7.35,34.1,27.05,21.1,0.0
2016-01-23 16:00:00,95.21,20.26,10.1,44.99,27.24,27.525,0.0
2016-01-23 17:00:00,98.17,22.38,11.7,60.23,29.41,25.05,0.0
2016-01-23 18:00:00,95.31,19.16,10.1,65.7,41.79,26.05,0.0
2016-01-23 19:00:00,98.46,21.54,11.4,63.69,47.16,20.775,1.025
2016-01-23 20:00:00,93.38,13.9,10.8,75.35,47.17,25.225,0.0
2016-01-23 21:00:00,100.23,7.87,11.32,71.62,47.18,25.825,0.0
2016-01-23 22:00:00,96.9,9.64,12.63,72.46,47.71,18.45,0.0
2016-01-23 23:00:00,94.52,10.04,11.41,71.74,45.21,17.375,0.0
2016-01-24 00:00:00,90.21,13.09,12.66,44.69,42.21,15.6,0.0
2016-01-24 01:00:00,90.73,11.98,12.49,33.35,40.45,15.6,0.0
2016-01-24 02:00:00,84.33,25.46,13.84,30.86,40.42,15.775,0.0
2016-01-24 03:00:00,82.54,28.54,14.63,37.61,40.61,16.125,0.0
2016-01-24 04:00:00,76.9,28.37,13.15,34.34,40.48,16.225,0.0
2016-01-24 05:00:00,72.67,28.09,14.75,37.21,40.36,22.4,0.0
2016-01-24 06:00:00,72.15,27.85,13.96,38.78,40.65,23.0,2.2
2016-01-24 07:00:00,71.84,27.07,15.47,44.08,40.58,22.55,0.0
2016-01-24 08:00:00,72.35,21.08,12.37,38.69,31.32,23.2,1.025
2016-01-24 09:00:00,73.52,14.33,11.88,33.98,27.3,28.125,1.05
2016-01-24 10:00:00,76.74,16.09,12.62,30.3,27.31,26.475,0.0
2016-01-24 11:00:00,79.32,16.58,9.3,33.07,26.15,26.975,0.0
2016-01-24 12:00:00,81.14,22.41,10.11,28.43,25.94,25.2,1.075
2016-01-24 13:00:00,106.91,31.46,8.68,27.0,26.12,30.2,0.0
2016-01-24 14:00:00,99.45,30.73,7.63,30.53,26.65,32.35,0.0
2016-01-24 15:00:00,106.83,27.64,9.27,32.18,26.51,30.35,0.0
2016-01-24 16:00:00,98.8,26.18,10.38,28.47,26.21,30.5,1.05
2016-01-24 17:00:00,110.05,14.4,12.12,41.21,27.71,28.55,0.0
2016-01-24 18:00:00,105.58,18.15,9.41,56.6,40.59,18.075,0.0
2016-01-24 19:00:00,101.54,8.59,10.63,54.71,47.17,20.05,0.0
2016-01-24 20:00:00,106.08,11.29,11.08,66.55,47.41,18.95,0.0
2016-01-24 21:00:00,119.36,12.02,11.76,67.57,47.28,18.775,0.0
2016-01-24 22:00:00,106.5,12.02,13.67,75.39,47.15,14.925,0.0
2016-01-24 23:00:00,100.19,12.43,12.72,68.75,46.79,13.85,5.4
2016-01-25 00:00:00,97.27,24.89,14.6,41.6,44.15,13.9,7.275
2016-01-25 01:00:00,86.45,44.83,12.97,40.65,42.37,14.325,0.0
2016-01-25 02:00:00,75.48,44.13,14.08,42.19,41.51,13.025,0.0
2016-01-25 03:00:00,77.64,42.1,13.59,42.07,40.79,14.225,0.0
2016-01-25 04:00:00,82.38,54.2,14.09,39.98,40.37,14.175,0.0
2016-01-25 05:00:00,74.43,53.55,15.48,48.59,40.53,20.8,0.0
2016-01-25 06:00:00,72.75,44.86,14.73,44.66,40.56,22.375,0.0
2016-01-25 07:00:00,73.88,35.45,15.7,40.9,40.52,21.525,11.2
2016-01-25 08:00:00,76.15,21.89,12.27,38.82,31.31,20.0,10.95
2016-01-25 09:00:00,77.81,18.04,13.3,42.56,27.2,18.9,10.9
2016-01-25 10:00:00,83.33,15.44,13.33,36.03,26.44,23.225,11.1
2016-01-25 11:00:00,89.9,17.29,16.82,29.32,26.26,24.25,10.4
2016-01-25 12:00:00,93.63,21.09,15.88,27.55,26.12,22.7,10.5
2016-01-25 13:00:00,87.64,22.14,10.01,25.79,26.63,21.95,12.325
2016-01-25 14:00:00,87.91,27.52,11.27,24.75,26.85,22.45,10.625
2016-01-25 15:00:00,86.88,29.84,9.05,25.09,26.33,26.375,10.3
2016-01-25 16:00:00,90.87,30.02,11.12,29.87,26.54,25.75,10.1
2016-01-25 17:00:00,100.99,21.24,11.3,40.21,27.62,25.6,5.1
2016-01-25 18:00:00,100.0,18.88,10.15,52.35,41.84,28.075,0.0
2016-01-25 19:00:00,95.87,14.59,10.56,53.65,47.74,27.025,2.15
2016-01-25 20:00:00,99.64,9.24,13.54,72.25,47.62,28.85,0.0
2016-01-25 21:00:00,104.5,9.76,11.72,68.9,48.14,27.15,0.0
2016-01-25 22:00:00,103.44,11.27,13.7,63.47,47.89,14.65,0.0
2016-01-25 23:00:00,102.61,42.74,14.38,63.21,46.95,13.4,5.625
2016-01-26 00:00:00,88.5,37.78,13.13,32.73,42.9,13.35,7.225
2016-01-26 01:00:00,90.95,30.96,14.47,40.19,40.89,13.375,0.0
2016-01-26 02:00:00,80.89,29.19,13.27,32.94,40.76,13.55,0.0
2016-01-26 03:00:00,73.63,36.85,14.36,32.97,40.57,15.25,0.0
2016-01-26 04:00:00,71.43,49.64,15.26,34.04,40.12,15.375,0.0
2016-01-26 05:00:00,70.37,46.07,13.96,37.85,39.33,22.65,0.0
2016-01-26 06:00:00,70.92,48.39,16.03,40.4,43.87,22.55,1.05
2016-01-26 07:00:00,73.3,43.2,15.72,38.95,43.73,23.55,0.0
2016-01-26 08:00:00,76.2,25.54,10.92,36.68,35.4,24.075,2.4
2016-01-26 09:00:00,78.72,17.03,12.32,33.9,29.69,24.225,11.075
2016-01-26 10:00:00,81.07,16.49,12.46,32.02,29.6,24.05,10.675
2016-01-26 11:00:00,84.69,18.26,14.36,34.32,31.66,28.425,11.05
2016-01-26 12:00:00,90.48,31.82,13.29,32.93,32.59,24.175,10.575
2016-01-26 13:00:00,104.86,25.18,9.75,31.52,34.25,27.425,9.725
2016-01-26 14:00:00,104.65,12.06,9.91,35.61,36.32,26.825,9.95
2016-01-26 15:00:00,97.85,14.28,9.54,27.91,34.24,26.825,6.825
2016-01-26 16:00:00,94.28,24.67,11.68,27.73,32.92,26.275,9.95
2016-01-26 17:00:00,93.44,28.58,13.12,51.36,34.54,25.35,0.0
2016-01-26 18:00:00,97.06,18.75,11.45,73.91,47.01,23.125,0.0
2016-01-26 19:00:00,91.71,17.46,11.19,73.15,50.84,26.775,1.075
2016-01-26 20:00:00,97.66,12.84,14.03,82.67,50.09,24.2,0.0
2016-01-26 21:00:00,94.13,6.83,12.96,79.59,49.53,20.55,0.0
2016-01-26 22:00:00,100.94,18.8,13.55,76.11,49.29,14.2,0.0
2016-01-26 23:00:00,102.46,38.39,13.68,75.09,44.74,12.775,5.525
2016-01-27 00:00:00,90.24,20.67,15.09,33.96,43.98,13.425,7.775
2016-01-27 01:00:00,81.56,35.66,16.64,37.12,42.08,13.55,0.0
2016-01-27 02:00:00,77.87,36.75,13.72,39.32,40.88,12.6,0.0
2016-01-27 03:00:00,74.62,34.31,14.88,28.18,40.82,12.775,0.0
2016-01-27 04:00:00,73.55,44.56,16.86,27.82,40.86,12.6,0.0
2016-01-27 05:00:00,72.63,42.85,15.93,39.87,40.69,20.525,0.0
2016-01-27 06:00:00,74.42,36.45,16.16,33.75,41.18,21.85,3.3
2016-01-27 07:00:00,75.34,38.81,14.7,38.73,45.99,22.475,10.125
2016-01-27 08:00:00,73.11,22.92,11.7,39.62,37.26,22.2,10.4
2016-01-27 09:00:00,77.22,16.51,14.29,47.17,32.47,,
2016-01-27 10:00:00,78.21,16.46,15.63,47.13,32.65,25.925,11.2
2016-01-27 11:00:00,84.47,20.41,15.9,46.77,35.4,24.875,10.675
2016-01-27 12:00:00,90.79,21.63,14.68,41.6,36.84,22.45,10.45
2016-01-27 13:00:00,98.11,22.9,10.01,44.42,35.88,23.075,10.8
2016-01-27 14:00:00,90.93,35.4,10.15,35.51,35.56,25.425,10.875
2016-01-27 15:00:00,92.16,31.74,9.87,36.15,35.55,29.45,10.375
2016-01-27 16:00:00,95.53,29.45,12.48,43.16,36.87,27.2,10.225
2016-01-27 17:00:00,100.58,27.27,11.23,51.69,37.84,30.875,11.075
2016-01-27 18:00:00,103.75,14.61,10.82,62.81,49.9,28.8,10.55
2016-01-27 19:00:00,98.18,19.08,11.62,66.51,54.97,31.75,10.625
2016-01-27 20:00:00,105.6,7.89,11.05,77.89,54.76,31.05,1.7
2016-01-27 21:00:00,109.49,12.95,11.61,64.89,51.03,26.675,0.0
2016-01-27 22:00:00,112.15,12.82,12.24,61.57,48.86,18.55,0.0
2016-01-27 23:00:00,99.42,14.71,12.13,67.44,43.84,17.55,5.5
2016-01-28 00:00:00,96.51,14.61,13.97,32.05,41.81,17.875,6.95
2016-01-28 01:00:00,82.56,24.27,14.0,30.67,40.49,14.775,2.175
2016-01-28 02:00:00,78.34,47.76,14.98,31.53,40.55,16.5,0.0
2016-01-28 03:00:00,74.54,48.12,13.97,42.08,40.5,17.15,0.0
2016-01-28 04:00:00,73.06,52.8,15.33,40.76,40.46,16.525,0.0
2016-01-28 05:00:00,71.82,52.54,16.24,34.71,40.42,21.8,2.625
2016-01-28 06:00:00,72.87,51.02,14.79,41.48,40.04,22.425,11.45
2016-01-28 07:00:00,75.36,33.45,15.68,58.98,46.22,23.5,11.55
2016-01-28 08:00:00,78.86,22.97,10.71,55.08,36.81,24.4,11.5
2016-01-28 09:00:00,78.83,21.23,13.26,50.75,30.8,21.325,11.2
2016-01-28 10:00:00,84.34,17.12,12.07,45.81,32.14,22.45,12.125
2016-01-28 11:00:00,87.44,19.49,11.02,50.47,34.62,22.525,10.6
2016-01-28 12:00:00,87.41,22.2,18.71,42.97,34.74,27.85,10.7
2016-01-28 13:00:00,95.69,26.63,10.2,42.66,36.99,26.275,10.525
2016-01-28 14:00:00,90.86,30.5,10.86,45.86,34.47,22.25,10.75
2016-01-28 15:00:00,86.77,29.5,9.39,43.69,34.7,22.675,10.7
2016-01-28 16:00:00,90.47,24.52,13.74,38.7,35.61,22.675,11.2
2016-01-28 17:00:00,98.89,13.55,11.83,51.16,36.02,24.85,10.75
2016-01-28 18:00:00,102.54,13.56,11.92,60.81,49.37,25.9,5.625
2016-01-28 19:00:00,95.73,13.42,12.16,77.21,53.35,29.25,1.075
2016-01-28 20:00:00,92.43,13.34,12.02,77.53,53.23,28.575,0.0
2016-01-28 21:00:00,104.08,13.16,12.94,68.27,50.88,23.0,0.0
2016-01-28 22:00:00,102.74,11.93,12.78,66.22,47.55,14.0,0.0
2016-01-28 23:00:00,101.56,13.89,15.53,74.26,46.29,12.175,5.825
2016-01-29 00:00:00,97.02,13.56,13.79,35.27,43.47,11.45,5.3
2016-01-29 01:00:00,79.55,31.23,14.9,30.78,40.67,12.175,0.0
2016-01-29 02:00:00,74.7,45.77,14.6,37.75,39.04,11.425,0.0
