timestamp,Rat_public_Yessenia,Rat_public_Roma,Rat_public_Nelson,Rat_public_Corinne
2016-01-20 23:00:00,106.53,25.0,69.58,21.69
2016-01-21 00:00:00,108.26,24.92,71.41,22.75
2016-01-21 01:00:00,119.33,25.32,74.24,22.8
2016-01-21 02:00:00,123.12,24.93,70.52,21.88
2016-01-21 03:00:00,123.88,24.46,71.35,18.65
2016-01-21 04:00:00,125.05,25.43,70.3,18.86
2016-01-21 05:00:00,123.49,25.31,72.16,20.79
2016-01-21 06:00:00,121.54,26.08,70.09,23.2
2016-01-21 07:00:00,124.41,26.19,71.14,22.3
2016-01-21 08:00:00,126.76,59.31,72.48,21.77
2016-01-21 09:00:00,124.38,98.38,71.35,23.16
2016-01-21 10:00:00,117.89,106.36,73.8,21.82
2016-01-21 11:00:00,117.91,100.06,76.61,19.02
2016-01-21 12:00:00,114.4,79.98,74.2,19.17
2016-01-21 13:00:00,111.4,71.1,77.96,20.23
2016-01-21 14:00:00,110.92,72.88,78.52,19.47
2016-01-21 15:00:00,108.01,71.09,76.98,20.24
2016-01-21 16:00:00,100.13,71.21,76.87,19.27
2016-01-21 17:00:00,91.86,75.51,81.38,18.64
2016-01-21 18:00:00,107.92,71.63,81.35,19.34
2016-01-21 19:00:00,115.25,76.36,82.64,19.41
2016-01-21 20:00:00,118.82,73.36,82.99,19.62
2016-01-21 21:00:00,118.15,76.12,83.55,19.19
2016-01-21 22:00:00,114.94,61.81,78.86,19.44
2016-01-21 23:00:00,104.2,24.0,75.22,18.49
2016-01-22 00:00:00,105.54,24.62,75.55,17.59
2016-01-22 01:00:00,102.63,24.69,76.8,17.13
2016-01-22 02:00:00,107.97,24.27,77.41,16.08
2016-01-22 03:00:00,109.09,24.99,78.27,16.46
2016-01-22 04:00:00,109.33,26.45,78.4,16.07
2016-01-22 05:00:00,109.91,24.93,78.78,17.55
2016-01-22 06:00:00,110.11,25.03,78.62,19.06
2016-01-22 07:00:00,112.73,25.85,77.05,17.9
2016-01-22 08:00:00,126.77,60.09,80.0,18.26
2016-01-22 09:00:00,124.86,92.61,81.28,17.33
2016-01-22 10:00:00,124.75,107.27,85.41,18.63
2016-01-22 11:00:00,118.71,110.41,86.24,17.82
2016-01-22 12:00:00,120.83,111.15,82.97,17.44
2016-01-22 13:00:00,115.99,84.73,80.48,17.93
2016-01-22 14:00:00,117.76,91.22,79.47,20.18
2016-01-22 15:00:00,117.78,96.95,77.19,20.61
2016-01-22 16:00:00,117.02,96.52,78.5,20.07
2016-01-22 17:00:00,115.11,91.9,81.92,19.5
2016-01-22 18:00:00,117.63,94.17,83.23,21.61
2016-01-22 19:00:00,115.95,98.09,73.38,22.38
2016-01-22 20:00:00,119.75,99.21,78.72,23.19
2016-01-22 21:00:00,116.81,97.6,71.4,22.98
2016-01-22 22:00:00,115.78,90.36,74.15,21.74
2016-01-22 23:00:00,104.56,23.99,71.93,21.56
2016-01-23 00:00:00,103.16,25.0,69.99,19.88
2016-01-23 01:00:00,100.46,25.33,74.99,19.41
2016-01-23 02:00:00,105.51,25.09,71.36,16.78
2016-01-23 03:00:00,105.61,24.46,68.57,18.13
2016-01-23 04:00:00,105.45,25.0,69.95,18.88
2016-01-23 05:00:00,106.22,25.02,71.03,18.84
2016-01-23 06:00:00,106.97,26.29,66.86,20.19
2016-01-23 07:00:00,109.67,25.0,67.64,20.23
2016-01-23 08:00:00,120.25,55.98,71.02,20.27
2016-01-23 09:00:00,118.39,86.13,68.98,20.1
2016-01-23 10:00:00,118.43,89.89,69.87,20.21
2016-01-23 11:00:00,115.8,97.11,70.71,19.94
2016-01-23 12:00:00,113.57,96.57,69.94,20.63
2016-01-23 13:00:00,113.95,97.66,73.85,20.78
2016-01-23 14:00:00,111.9,95.38,77.68,21.05
2016-01-23 15:00:00,113.28,97.76,73.37,21.34
2016-01-23 16:00:00,113.28,97.59,71.34,21.28
2016-01-23 17:00:00,112.84,97.85,59.55,21.09
2016-01-23 18:00:00,114.02,96.79,59.39,21.0
2016-01-23 19:00:00,116.08,95.21,56.77,20.84
2016-01-23 20:00:00,115.62,99.18,58.91,21.85
2016-01-23 21:00:00,116.06,98.45,56.97,21.68
2016-01-23 22:00:00,114.13,96.13,58.55,21.1
2016-01-23 23:00:00,101.56,24.24,58.0,20.27
2016-01-24 00:00:00,96.45,24.58,58.46,19.44
2016-01-24 01:00:00,101.89,24.29,58.79,17.46
2016-01-24 02:00:00,106.06,24.72,58.26,18.59
2016-01-24 03:00:00,106.58,24.48,57.69,17.58
2016-01-24 04:00:00,106.36,24.92,57.26,17.09
2016-01-24 05:00:00,106.3,24.77,58.3,18.17
2016-01-24 06:00:00,107.86,25.22,56.51,19.4
2016-01-24 07:00:00,108.94,25.32,60.78,19.86
2016-01-24 08:00:00,109.02,58.02,58.75,19.79
2016-01-24 09:00:00,106.51,86.66,57.64,19.08
2016-01-24 10:00:00,114.6,93.09,57.17,18.2
2016-01-24 11:00:00,111.32,91.14,58.53,17.86
2016-01-24 12:00:00,106.14,72.42,58.32,17.39
2016-01-24 13:00:00,92.22,61.08,58.69,17.35
2016-01-24 14:00:00,81.53,62.9,58.62,17.61
2016-01-24 15:00:00,81.96,67.55,60.69,17.89
2016-01-24 16:00:00,80.72,67.43,59.78,17.25
2016-01-24 17:00:00,80.56,62.2,59.0,16.59
2016-01-24 18:00:00,86.38,61.1,63.2,18.26
2016-01-24 19:00:00,97.01,64.17,61.87,19.48
2016-01-24 20:00:00,93.57,67.36,62.69,19.16
2016-01-24 21:00:00,98.38,81.59,61.09,20.19
2016-01-24 22:00:00,100.26,73.52,64.35,19.47
2016-01-24 23:00:00,103.11,23.76,62.07,18.94
2016-01-25 00:00:00,98.54,25.1,58.57,18.92
2016-01-25 01:00:00,100.29,23.98,63.54,18.72
2016-01-25 02:00:00,104.23,23.7,63.16,17.16
2016-01-25 03:00:00,105.15,23.7,60.35,17.46
2016-01-25 04:00:00,105.25,24.53,55.02,17.5
2016-01-25 05:00:00,106.71,24.19,59.15,18.06
2016-01-25 06:00:00,105.42,23.49,57.94,19.59
2016-01-25 07:00:00,112.28,24.32,59.41,19.85
2016-01-25 08:00:00,120.38,56.23,54.9,19.45
2016-01-25 09:00:00,119.46,85.6,59.74,19.41
2016-01-25 10:00:00,114.12,94.23,58.43,18.02
2016-01-25 11:00:00,110.7,85.42,61.38,17.97
2016-01-25 12:00:00,105.38,64.1,58.41,18.27
2016-01-25 13:00:00,91.86,60.38,54.23,17.91
2016-01-25 14:00:00,82.96,57.08,51.69,17.84
2016-01-25 15:00:00,81.55,54.78,50.68,17.95
2016-01-25 16:00:00,82.54,64.35,49.57,17.97
2016-01-25 17:00:00,82.27,61.54,48.97,17.97
2016-01-25 18:00:00,90.97,61.22,53.95,18.54
2016-01-25 19:00:00,99.71,62.41,54.71,18.51
2016-01-25 20:00:00,107.68,65.85,54.98,18.4
2016-01-25 21:00:00,108.53,68.06,54.12,19.28
2016-01-25 22:00:00,106.87,60.13,55.36,18.26
2016-01-25 23:00:00,96.13,23.57,53.04,17.48
2016-01-26 00:00:00,94.73,25.24,53.23,16.96
2016-01-26 01:00:00,93.74,25.33,53.36,16.19
2016-01-26 02:00:00,99.38,23.1,54.02,14.57
2016-01-26 03:00:00,99.81,23.82,54.55,15.22
2016-01-26 04:00:00,100.61,23.39,55.98,15.25
2016-01-26 05:00:00,100.83,23.25,53.55,16.85
2016-01-26 06:00:00,102.97,23.83,52.74,16.89
2016-01-26 07:00:00,103.2,23.72,54.91,17.57
2016-01-26 08:00:00,117.44,55.52,53.5,16.88
2016-01-26 09:00:00,113.25,86.05,50.7,16.76
2016-01-26 10:00:00,110.78,91.4,49.63,18.01
2016-01-26 11:00:00,112.94,81.39,47.81,16.72
2016-01-26 12:00:00,106.78,75.44,49.8,16.32
2016-01-26 13:00:00,104.32,59.63,54.54,14.72
2016-01-26 14:00:00,91.85,46.54,79.62,15.1
2016-01-26 15:00:00,92.11,44.05,72.76,16.6
2016-01-26 16:00:00,93.37,47.27,69.04,16.42
2016-01-26 17:00:00,88.18,49.66,64.22,16.09
2016-01-26 18:00:00,89.14,50.31,63.76,15.9
2016-01-26 19:00:00,90.43,54.77,68.88,16.47
2016-01-26 20:00:00,88.65,41.24,65.4,15.66
2016-01-26 21:00:00,97.9,38.75,61.04,16.88
2016-01-26 22:00:00,100.24,39.65,59.39,17.28
2016-01-26 23:00:00,90.3,22.8,60.78,17.44
2016-01-27 00:00:00,88.95,22.94,60.14,17.73
2016-01-27 01:00:00,88.44,22.79,57.2,16.49
2016-01-27 02:00:00,92.95,22.68,57.87,15.91
2016-01-27 03:00:00,94.6,22.81,60.44,13.96
2016-01-27 04:00:00,95.16,24.59,60.03,13.85
2016-01-27 05:00:00,97.53,22.82,64.1,14.91
2016-01-27 06:00:00,97.41,22.77,63.65,16.8
2016-01-27 07:00:00,101.58,22.89,65.72,16.63
2016-01-27 08:00:00,114.42,53.81,69.01,16.95
2016-01-27 09:00:00,112.62,96.94,70.02,16.91
2016-01-27 10:00:00,115.5,88.46,70.87,17.66
2016-01-27 11:00:00,112.03,74.8,69.33,15.68
2016-01-27 12:00:00,109.15,56.87,71.59,15.49
2016-01-27 13:00:00,96.34,52.63,67.1,15.23
2016-01-27 14:00:00,88.89,52.27,62.98,15.17
2016-01-27 15:00:00,84.79,52.95,63.23,14.54
2016-01-27 16:00:00,75.86,52.34,66.43,13.8
2016-01-27 17:00:00,78.02,58.78,66.88,14.24
2016-01-27 18:00:00,86.39,56.34,71.88,16.48
2016-01-27 19:00:00,93.41,53.43,72.97,17.05
2016-01-27 20:00:00,95.54,52.43,72.13,16.79
2016-01-27 21:00:00,99.39,59.85,76.84,17.25
2016-01-27 22:00:00,97.51,64.54,69.77,16.4
2016-01-27 23:00:00,74.49,23.03,68.06,17.49
2016-01-28 00:00:00,78.8,23.01,69.57,16.12
2016-01-28 01:00:00,91.91,23.25,70.27,16.0
2016-01-28 02:00:00,91.48,23.34,71.91,15.13
2016-01-28 03:00:00,91.4,23.43,70.52,16.73
2016-01-28 04:00:00,92.55,23.93,71.62,16.09
2016-01-28 05:00:00,93.0,23.3,73.9,16.49
2016-01-28 06:00:00,93.49,23.58,72.92,17.79
2016-01-28 07:00:00,103.37,23.79,73.71,17.7
2016-01-28 08:00:00,114.51,56.74,75.57,16.91
2016-01-28 09:00:00,97.21,94.48,72.89,16.31
2016-01-28 10:00:00,90.6,100.41,71.25,16.38
2016-01-28 11:00:00,86.43,77.85,69.63,14.56
2016-01-28 12:00:00,86.45,59.63,69.93,15.33
2016-01-28 13:00:00,84.68,57.6,70.31,15.79
2016-01-28 14:00:00,67.45,56.57,70.43,15.91
2016-01-28 15:00:00,71.11,59.58,69.11,16.04
2016-01-28 16:00:00,73.09,60.91,69.46,16.95
2016-01-28 17:00:00,74.77,58.81,69.37,17.08
2016-01-28 18:00:00,80.39,66.89,73.08,17.09
2016-01-28 19:00:00,82.09,77.82,71.17,18.26
2016-01-28 20:00:00,81.85,85.54,71.91,19.09
2016-01-28 21:00:00,82.4,82.07,71.6,18.69
2016-01-28 22:00:00,77.16,72.67,68.27,17.12
2016-01-28 23:00:00,50.51,24.2,67.48,17.22
2016-01-29 00:00:00,50.2,23.15,65.17,16.54
2016-01-29 01:00:00,53.46,23.28,64.94,16.25
2016-01-29 02:00:00,58.3,23.38,67.14,18.37
2016-01-29 03:00:00,61.66,22.98,66.06,17.12
2016-01-29 04:00:00,64.37,23.04,67.28,17.28
2016-01-29 05:00:00,66.8,22.78,68.44,18.31
2016-01-29 06:00:00,67.16,23.13,68.26,19.07
2016-01-29 07:00:00,76.09,23.74,68.34,19.67
2016-01-29 08:00:00,98.95,57.83,69.18,17.53
2016-01-29 09:00:00,93.34,98.22,68.97,17.89
2016-01-29 10:00:00,85.59,95.21,67.71,17.56
2016-01-29 11:00:00,88.72,87.17,71.35,16.5
2016-01-29 12:00:00,91.59,73.2,68.97,16.62
2016-01-29 13:00:00,82.66,73.5,67.54,16.72
2016-01-29 14:00:00,81.33,70.92,71.58,17.44
2016-01-29 15:00:00,79.91,77.57,71.85,16.57
2016-01-29 16:00:00,79.12,75.24,68.98,15.33
2016-01-29 17:00:00,79.34,72.43,71.05,16.08
2016-01-29 18:00:00,79.13,68.71,72.87,16.59
2016-01-29 19:00:00,79.59,86.01,69.18,16.91
2016-01-29 20:00:00,83.97,78.61,70.79,18.05
2016-01-29 21:00:00,84.21,73.47,71.18,17.21
2016-01-29 22:00:00,84.37,75.05,72.89,17.88
2016-01-29 23:00:00,61.0,23.41,71.0,16.84
2016-01-30 00:00:00,68.25,24.01,72.72,17.82
2016-01-30 01:00:00,72.08,23.71,72.15,17.27
2016-01-30 02:00:00,77.56,23.57,74.37,15.83
2016-01-30 03:00:00,77.69,24.29,72.89,14.79
2016-01-30 04:00:00,77.9,23.85,73.93,15.36
2016-01-30 05:00:00,77.56,23.78,71.2,17.32
2016-01-30 06:00:00,78.28,24.98,72.52,17.94
2016-01-30 07:00:00,86.94,23.84,73.51,17.73
2016-01-30 08:00:00,106.44,56.38,74.35,16.93
2016-01-30 09:00:00,106.03,95.05,74.39,16.17
2016-01-30 10:00:00,98.73,97.49,78.62,16.58
2016-01-30 11:00:00,92.24,80.85,76.89,16.57
2016-01-30 12:00:00,81.23,77.04,73.38,15.46
2016-01-30 13:00:00,79.2,73.16,69.59,14.91
2016-01-30 14:00:00,79.93,70.45,69.6,15.14
2016-01-30 15:00:00,80.77,73.63,67.98,15.58
2016-01-30 16:00:00,78.3,77.66,65.93,15.38
2016-01-30 17:00:00,76.06,74.46,65.14,15.31
2016-01-30 18:00:00,78.44,64.9,61.93,15.96
2016-01-30 19:00:00,77.42,56.93,60.63,16.05
2016-01-30 20:00:00,77.69,65.98,60.64,16.09
2016-01-30 21:00:00,76.59,77.41,59.19,16.14
2016-01-30 22:00:00,76.73,68.21,59.38,16.95
2016-01-30 23:00:00,58.0,23.16,62.27,16.44
2016-01-31 00:00:00,57.85,23.33,61.3,15.6
2016-01-31 01:00:00,61.34,23.37,58.44,15.23
2016-01-31 02:00:00,65.3,23.05,60.97,15.01
2016-01-31 03:00:00,67.72,23.83,62.57,15.1
2016-01-31 04:00:00,67.61,24.03,59.77,15.24
2016-01-31 05:00:00,68.71,23.3,65.28,15.1
2016-01-31 06:00:00,70.71,23.34,62.25,16.83
2016-01-31 07:00:00,76.17,23.52,63.32,16.95
2016-01-31 08:00:00,79.04,52.48,63.94,18.44
2016-01-31 09:00:00,82.82,85.39,62.79,18.45
2016-01-31 10:00:00,88.74,76.06,61.16,18.61
2016-01-31 11:00:00,81.51,70.51,58.36,16.79
2016-01-31 12:00:00,76.91,86.99,54.61,16.02
2016-01-31 13:00:00,75.7,103.77,55.21,15.25
2016-01-31 14:00:00,78.83,93.22,51.05,15.39
2016-01-31 15:00:00,73.22,77.55,49.5,15.05
2016-01-31 16:00:00,79.08,67.67,49.6,16.09
2016-01-31 17:00:00,81.2,49.32,50.0,16.04
2016-01-31 18:00:00,80.74,34.81,48.61,17.38
2016-01-31 19:00:00,78.16,43.67,46.72,16.5
2016-01-31 20:00:00,63.05,47.84,49.91,17.19
2016-01-31 21:00:00,63.68,48.62,49.49,16.74
2016-01-31 22:00:00,63.5,48.1,48.62,17.4
2016-01-31 23:00:00,52.67,30.11,46.04,16.49
2016-02-01 00:00:00,53.94,29.15,45.59,15.1
2016-02-01 01:00:00,52.94,28.95,45.97,16.21
2016-02-01 02:00:00,52.73,28.7,45.85,16.12
2016-02-01 03:00:00,51.6,28.59,47.36,15.15
2016-02-01 04:00:00,51.36,29.11,49.04,15.12
2016-02-01 05:00:00,51.68,28.6,47.32,17.2
2016-02-01 06:00:00,52.76,28.9,48.78,17.01
2016-02-01 07:00:00,56.56,29.99,45.92,17.27
2016-02-01 08:00:00,74.36,65.13,50.03,17.24
2016-02-01 09:00:00,73.09,95.31,46.5,16.84
2016-02-01 10:00:00,75.7,93.47,47.87,16.52
2016-02-01 11:00:00,75.37,84.76,52.75,17.31
2016-02-01 12:00:00,55.22,75.56,50.92,16.88
2016-02-01 13:00:00,50.35,70.58,50.0,16.99
2016-02-01 14:00:00,74.85,67.75,48.07,17.9
2016-02-01 15:00:00,76.36,69.87,49.35,17.79
2016-02-01 16:00:00,84.31,77.76,52.05,16.18
2016-02-01 17:00:00,84.69,79.46,56.15,17.07
2016-02-01 18:00:00,87.34,78.03,56.57,17.74
2016-02-01 19:00:00,85.05,77.97,57.57,17.63
2016-02-01 20:00:00,83.42,80.4,54.43,18.37
2016-02-01 21:00:00,82.82,82.48,57.51,19.38
2016-02-01 22:00:00,79.66,80.33,52.88,18.85
2016-02-01 23:00:00,53.47,22.01,47.14,18.62
2016-02-02 00:00:00,52.98,23.69,48.53,16.14
2016-02-02 01:00:00,53.98,24.23,50.26,15.5
2016-02-02 02:00:00,54.9,22.09,49.71,14.88
2016-02-02 03:00:00,53.89,22.15,53.19,15.2
2016-02-02 04:00:00,53.88,22.23,54.95,14.71
2016-02-02 05:00:00,53.5,22.17,54.2,15.86
2016-02-02 06:00:00,53.76,22.69,53.87,18.42
2016-02-02 07:00:00,58.98,22.93,56.77,18.57
2016-02-02 08:00:00,76.39,60.07,59.87,17.63
2016-02-02 09:00:00,75.8,96.49,56.92,16.57
2016-02-02 10:00:00,78.09,98.57,54.63,16.59
2016-02-02 11:00:00,76.72,91.71,55.79,16.7
2016-02-02 12:00:00,76.45,86.58,60.03,17.52
2016-02-02 13:00:00,75.24,86.04,57.89,17.04
2016-02-02 14:00:00,73.66,81.97,51.32,16.4
2016-02-02 15:00:00,74.58,79.77,53.93,16.17
2016-02-02 16:00:00,72.13,76.77,53.47,17.03
2016-02-02 17:00:00,74.23,78.17,51.6,17.0
2016-02-02 18:00:00,81.07,81.33,53.77,17.37
2016-02-02 19:00:00,81.24,81.14,59.77,17.26
2016-02-02 20:00:00,79.26,84.94,58.31,17.47
2016-02-02 21:00:00,77.37,84.78,59.0,16.41
2016-02-02 22:00:00,71.51,82.5,55.2,16.43
2016-02-02 23:00:00,54.12,22.29,51.95,16.86
2016-02-03 00:00:00,54.06,22.03,50.24,15.12
2016-02-03 01:00:00,54.02,23.03,50.34,13.29
2016-02-03 02:00:00,54.58,23.75,50.72,13.52
2016-02-03 03:00:00,55.36,22.14,52.31,14.12
2016-02-03 04:00:00,56.07,22.66,51.46,14.9
2016-02-03 05:00:00,55.4,22.74,53.0,15.51
2016-02-03 06:00:00,55.18,22.05,53.08,17.03
2016-02-03 07:00:00,59.95,22.69,55.78,16.66
2016-02-03 08:00:00,76.76,57.62,55.47,16.2
2016-02-03 09:00:00,90.65,99.64,56.45,17.3
2016-02-03 10:00:00,96.67,103.94,58.08,17.63
2016-02-03 11:00:00,98.83,100.86,60.07,15.78
2016-02-03 12:00:00,100.14,91.8,55.36,16.44
2016-02-03 13:00:00,99.19,90.78,58.32,15.7
2016-02-03 14:00:00,98.93,87.32,58.06,15.86
2016-02-03 15:00:00,100.9,87.7,51.25,16.41
2016-02-03 16:00:00,88.56,90.0,51.35,16.32
2016-02-03 17:00:00,83.13,81.9,51.69,16.23
2016-02-03 18:00:00,80.73,79.28,51.67,19.02
2016-02-03 19:00:00,78.41,81.84,50.97,19.19
2016-02-03 20:00:00,78.83,77.72,51.75,16.32
2016-02-03 21:00:00,77.03,75.98,52.58,17.61
2016-02-03 22:00:00,71.32,70.05,48.43,18.65
2016-02-03 23:00:00,54.01,31.51,46.61,18.36
2016-02-04 00:00:00,55.41,30.35,44.56,16.46
2016-02-04 01:00:00,70.64,30.16,43.0,15.44
2016-02-04 02:00:00,70.11,30.1,41.87,12.94
2016-02-04 03:00:00,69.79,29.9,41.52,14.6
2016-02-04 04:00:00,69.3,30.81,41.63,14.9
2016-02-04 05:00:00,69.68,29.37,43.26,14.57
2016-02-04 06:00:00,69.11,28.64,44.69,17.08
2016-02-04 07:00:00,70.46,27.69,41.9,18.36
2016-02-04 08:00:00,72.43,59.2,45.38,18.15
2016-02-04 09:00:00,76.94,98.33,45.54,18.05
2016-02-04 10:00:00,84.84,101.09,47.09,18.16
2016-02-04 11:00:00,86.9,89.94,50.73,17.94
2016-02-04 12:00:00,90.67,78.75,50.4,17.8
2016-02-04 13:00:00,96.31,71.85,54.73,18.31
2016-02-04 14:00:00,98.33,82.99,55.47,18.85
2016-02-04 15:00:00,97.01,82.91,50.68,18.64
2016-02-04 16:00:00,99.37,85.6,51.85,16.63
2016-02-04 17:00:00,99.03,84.19,57.03,16.7
2016-02-04 18:00:00,100.49,82.51,55.95,18.49
2016-02-04 19:00:00,104.56,87.38,56.07,18.52
2016-02-04 20:00:00,106.63,89.68,53.64,18.73
2016-02-04 21:00:00,105.85,85.58,56.58,19.16
2016-02-04 22:00:00,109.36,85.83,54.82,18.29
2016-02-04 23:00:00,86.5,22.05,52.0,16.78
2016-02-05 00:00:00,88.64,21.95,55.34,16.69
2016-02-05 01:00:00,91.74,22.13,56.45,14.34
2016-02-05 02:00:00,93.12,22.03,59.46,15.17
2016-02-05 03:00:00,93.83,23.53,61.0,14.81
2016-02-05 04:00:00,94.8,22.07,65.3,14.35
2016-02-05 05:00:00,94.84,22.6,61.26,15.74
2016-02-05 06:00:00,95.32,22.64,62.81,16.59
2016-02-05 07:00:00,109.41,22.03,61.28,16.95
2016-02-05 08:00:00,133.57,60.54,66.03,16.48
2016-02-05 09:00:00,131.7,99.89,68.34,16.1
2016-02-05 10:00:00,132.98,103.6,70.55,17.22
2016-02-05 11:00:00,130.88,104.22,70.5,17.28
2016-02-05 12:00:00,125.58,92.45,69.8,16.87
2016-02-05 13:00:00,122.78,90.88,67.33,16.38
2016-02-05 14:00:00,113.02,91.44,64.83,16.87
2016-02-05 15:00:00,113.33,87.77,64.23,15.57
2016-02-05 16:00:00,101.33,83.64,63.88,13.79
2016-02-05 17:00:00,100.79,87.51,66.61,13.21
2016-02-05 18:00:00,105.48,92.02,69.83,16.01
2016-02-05 19:00:00,113.35,91.67,67.26,17.33
2016-02-05 20:00:00,126.01,88.04,64.2,17.46
2016-02-05 21:00:00,127.1,73.52,65.27,17.97
2016-02-05 22:00:00,129.35,76.62,68.61,18.33
2016-02-05 23:00:00,97.24,11.29,69.35,17.57
2016-02-06 00:00:00,99.72,11.15,69.43,19.1
2016-02-06 01:00:00,101.17,11.2,68.07,20.65
2016-02-06 02:00:00,100.77,11.35,66.45,20.36
2016-02-06 03:00:00,101.37,11.44,67.74,20.39
2016-02-06 04:00:00,101.2,13.4,67.66,19.16
2016-02-06 05:00:00,100.13,11.42,69.71,19.2
2016-02-06 06:00:00,100.81,11.47,70.57,22.27
2016-02-06 07:00:00,113.83,11.36,69.11,21.25
2016-02-06 08:00:00,145.62,45.55,70.84,19.15
2016-02-06 09:00:00,145.69,95.5,71.06,20.27
2016-02-06 10:00:00,140.53,106.28,72.03,20.01
2016-02-06 11:00:00,133.97,107.43,70.44,18.16
2016-02-06 12:00:00,133.62,93.07,70.93,17.72
2016-02-06 13:00:00,132.36,95.54,66.36,17.38
2016-02-06 14:00:00,121.13,87.84,66.07,16.97
2016-02-06 15:00:00,110.7,89.63,64.75,16.45
2016-02-06 16:00:00,102.03,94.48,60.64,14.69
2016-02-06 17:00:00,89.98,92.8,60.86,15.61
2016-02-06 18:00:00,95.32,86.72,64.44,16.87
2016-02-06 19:00:00,104.35,88.39,61.26,17.27
2016-02-06 20:00:00,110.55,93.94,59.84,17.03
2016-02-06 21:00:00,111.47,90.27,61.54,18.01
2016-02-06 22:00:00,111.94,91.63,65.47,17.89
2016-02-06 23:00:00,83.85,11.53,63.39,16.91
2016-02-07 00:00:00,86.78,10.97,65.49,16.14
2016-02-07 01:00:00,88.54,11.28,65.55,15.09
2016-02-07 02:00:00,89.5,11.32,67.72,14.49
2016-02-07 03:00:00,91.02,11.4,65.64,13.92
2016-02-07 04:00:00,91.22,11.46,68.13,14.94
2016-02-07 05:00:00,91.55,12.73,67.29,15.6
2016-02-07 06:00:00,91.44,11.41,67.7,17.06
2016-02-07 07:00:00,101.2,11.29,68.13,16.95
2016-02-07 08:00:00,112.65,42.39,69.78,18.98
2016-02-07 09:00:00,113.31,36.89,68.82,20.75
2016-02-07 10:00:00,123.39,44.54,64.79,20.41
2016-02-07 11:00:00,120.01,49.23,63.84,19.65
2016-02-07 12:00:00,118.55,49.89,57.26,20.25
2016-02-07 13:00:00,115.52,47.66,62.79,19.23
2016-02-07 14:00:00,113.72,52.51,63.61,18.41
2016-02-07 15:00:00,107.22,51.22,61.77,18.41
2016-02-07 16:00:00,106.84,47.73,64.72,17.52
2016-02-07 17:00:00,105.29,43.47,63.69,17.77
2016-02-07 18:00:00,103.66,30.83,62.38,18.59
2016-02-07 19:00:00,105.77,30.11,60.29,18.07
2016-02-07 20:00:00,96.76,32.57,60.69,18.07
2016-02-07 21:00:00,103.83,71.94,62.58,17.86
2016-02-07 22:00:00,104.88,85.83,61.17,18.07
2016-02-07 23:00:00,85.55,10.82,61.64,18.06
2016-02-08 00:00:00,86.89,10.08,64.38,17.63
2016-02-08 01:00:00,87.48,10.72,61.02,16.27
2016-02-08 02:00:00,89.71,11.87,63.24,16.0
2016-02-08 03:00:00,88.77,10.58,61.53,15.48
2016-02-08 04:00:00,90.42,10.65,65.38,16.11
2016-02-08 05:00:00,89.78,10.26,65.44,15.77
2016-02-08 06:00:00,90.0,10.59,66.67,17.56
2016-02-08 07:00:00,101.66,10.74,65.79,18.92
2016-02-08 08:00:00,126.46,49.37,66.7,18.75
2016-02-08 09:00:00,123.95,102.59,68.15,17.1
2016-02-08 10:00:00,117.35,107.41,68.04,15.77
2016-02-08 11:00:00,114.45,108.72,66.61,16.1
2016-02-08 12:00:00,104.58,107.94,62.27,16.19
2016-02-08 13:00:00,92.44,96.37,61.83,16.52
2016-02-08 14:00:00,86.01,86.75,57.1,16.31
2016-02-08 15:00:00,86.73,90.73,59.45,15.46
2016-02-08 16:00:00,90.31,87.42,60.7,16.5
2016-02-08 17:00:00,94.25,84.85,61.28,15.67
2016-02-08 18:00:00,99.19,87.53,67.08,17.15
2016-02-08 19:00:00,100.53,92.74,66.95,17.05
2016-02-08 20:00:00,103.38,101.41,64.48,17.36
2016-02-08 21:00:00,105.0,93.86,64.22,17.46
2016-02-08 22:00:00,104.67,88.29,62.42,17.49
2016-02-08 23:00:00,79.08,21.94,60.16,17.19
2016-02-09 00:00:00,80.44,25.2,61.2,14.86
2016-02-09 01:00:00,83.66,24.73,61.43,14.39
2016-02-09 02:00:00,83.85,22.07,61.65,15.34
2016-02-09 03:00:00,85.26,22.61,61.49,15.19
2016-02-09 04:00:00,84.67,22.49,62.46,16.2
2016-02-09 05:00:00,85.61,22.62,62.94,16.53
2016-02-09 06:00:00,85.41,22.22,63.33,17.33
2016-02-09 07:00:00,98.36,22.69,63.35,18.67
2016-02-09 08:00:00,122.34,64.36,65.71,17.91
2016-02-09 09:00:00,122.66,101.99,68.5,18.31
2016-02-09 10:00:00,122.36,107.7,70.25,18.2
2016-02-09 11:00:00,119.43,109.9,73.08,18.42
2016-02-09 12:00:00,119.23,110.32,72.65,17.08
2016-02-09 13:00:00,117.89,99.44,68.55,16.61
2016-02-09 14:00:00,119.87,83.96,71.05,19.79
2016-02-09 15:00:00,113.24,86.36,66.94,19.51
2016-02-09 16:00:00,105.59,88.27,69.9,19.08
2016-02-09 17:00:00,107.83,82.79,67.58,18.12
2016-02-09 18:00:00,106.72,84.41,70.97,18.8
2016-02-09 19:00:00,112.89,86.45,76.28,18.28
2016-02-09 20:00:00,113.62,85.66,74.34,18.97
2016-02-09 21:00:00,113.23,86.0,73.01,20.07
2016-02-09 22:00:00,112.42,72.22,69.76,19.07
2016-02-09 23:00:00,83.25,22.12,68.52,20.77
