timestamp,Fox_public_Denny,Bear_public_Orville
2016-01-28 15:00:00,156.96,54.4
2016-01-28 16:00:00,159.07,54.7
2016-01-28 17:00:00,145.56,52.2
2016-01-28 18:00:00,134.59,49.1
2016-01-28 19:00:00,136.27,39.5
2016-01-28 20:00:00,138.33,36.5
2016-01-28 21:00:00,137.97,25.0
2016-01-28 22:00:00,131.81,13.3
2016-01-28 23:00:00,136.9,13.3
2016-01-29 00:00:00,133.38,13.3
2016-01-29 01:00:00,134.74,13.3
2016-01-29 02:00:00,136.13,13.4
2016-01-29 03:00:00,122.15,13.4
2016-01-29 04:00:00,106.96,13.4
2016-01-29 05:00:00,113.81,13.2
2016-01-29 06:00:00,116.04,13.3
2016-01-29 07:00:00,117.83,26.0
2016-01-29 08:00:00,116.94,46.4
2016-01-29 09:00:00,127.15,50.4
2016-01-29 10:00:00,154.54,52.3
2016-01-29 11:00:00,159.26,52.9
2016-01-29 12:00:00,157.74,52.9
2016-01-29 13:00:00,161.16,51.5
2016-01-29 14:00:00,158.44,53.0
2016-01-29 15:00:00,153.48,50.7
2016-01-29 16:00:00,157.2,51.3
2016-01-29 17:00:00,146.49,48.6
2016-01-29 18:00:00,130.86,47.0
2016-01-29 19:00:00,141.65,38.1
2016-01-29 20:00:00,140.54,36.6
2016-01-29 21:00:00,145.04,25.2
2016-01-29 22:00:00,136.87,13.3
2016-01-29 23:00:00,138.38,13.4
2016-01-30 00:00:00,140.44,13.4
2016-01-30 01:00:00,137.05,13.5
2016-01-30 02:00:00,143.83,13.6
2016-01-30 03:00:00,129.21,13.5
2016-01-30 04:00:00,121.7,13.5
2016-01-30 05:00:00,113.91,13.5
2016-01-30 06:00:00,115.84,13.5
2016-01-30 07:00:00,114.43,13.4
2016-01-30 08:00:00,110.47,19.8
2016-01-30 09:00:00,113.49,20.8
2016-01-30 10:00:00,147.9,21.6
2016-01-30 11:00:00,147.51,34.1
2016-01-30 12:00:00,148.5,46.9
2016-01-30 13:00:00,146.67,48.5
2016-01-30 14:00:00,146.95,49.3
2016-01-30 15:00:00,143.69,49.5
2016-01-30 16:00:00,145.05,49.0
2016-01-30 17:00:00,141.27,46.9
2016-01-30 18:00:00,139.68,33.9393
2016-01-30 19:00:00,137.88,14.5
2016-01-30 20:00:00,140.6,13.3
2016-01-30 21:00:00,141.18,13.4
2016-01-30 22:00:00,140.74,13.4
2016-01-30 23:00:00,140.99,13.4
2016-01-31 00:00:00,141.66,13.4
2016-01-31 01:00:00,137.72,13.5
2016-01-31 02:00:00,139.83,13.6
2016-01-31 03:00:00,137.26,13.5
2016-01-31 04:00:00,138.4,13.5
2016-01-31 05:00:00,142.71,13.5
2016-01-31 06:00:00,137.47,13.4
2016-01-31 07:00:00,139.37,13.4
2016-01-31 08:00:00,127.75,19.4
2016-01-31 09:00:00,133.66,20.4
2016-01-31 10:00:00,148.92,20.4
2016-01-31 11:00:00,149.39,32.9
2016-01-31 12:00:00,146.28,46.1
2016-01-31 13:00:00,146.88,48.4
2016-01-31 14:00:00,142.05,48.0
2016-01-31 15:00:00,146.09,49.2
2016-01-31 16:00:00,142.95,49.4
2016-01-31 17:00:00,142.0,49.8065
2016-01-31 18:00:00,145.91,48.9
2016-01-31 19:00:00,139.93,41.8
2016-01-31 20:00:00,135.6,38.7
2016-01-31 21:00:00,133.24,26.3
2016-01-31 22:00:00,130.65,13.5
2016-01-31 23:00:00,131.77,13.5
2016-02-01 00:00:00,131.54,13.5
2016-02-01 01:00:00,134.78,13.5
2016-02-01 02:00:00,139.7,13.7
2016-02-01 03:00:00,142.79,13.6
2016-02-01 04:00:00,144.79,13.5
2016-02-01 05:00:00,140.13,13.5
2016-02-01 06:00:00,140.91,13.5
2016-02-01 07:00:00,142.96,26.2
2016-02-01 08:00:00,142.12,46.3
2016-02-01 09:00:00,141.02,50.7
2016-02-01 10:00:00,143.36,51.4
2016-02-01 11:00:00,146.33,51.2
2016-02-01 12:00:00,142.24,52.3
2016-02-01 13:00:00,140.36,51.9
2016-02-01 14:00:00,142.81,53.0
2016-02-01 15:00:00,142.83,54.0
2016-02-01 16:00:00,135.85,52.4
2016-02-01 17:00:00,132.65,50.2
2016-02-01 18:00:00,133.44,48.3
2016-02-01 19:00:00,130.89,40.3
2016-02-01 20:00:00,129.01,36.9
2016-02-01 21:00:00,131.45,25.2
2016-02-01 22:00:00,131.87,13.5
2016-02-01 23:00:00,119.95,13.5
2016-02-02 00:00:00,113.37,13.5
2016-02-02 01:00:00,117.59,13.5
2016-02-02 02:00:00,124.55,13.6
2016-02-02 03:00:00,120.5,13.6
2016-02-02 04:00:00,125.9,13.5
2016-02-02 05:00:00,129.3,13.5
2016-02-02 06:00:00,132.52,13.4
2016-02-02 07:00:00,139.88,26.0
2016-02-02 08:00:00,139.91,46.1
2016-02-02 09:00:00,124.88,49.1
2016-02-02 10:00:00,118.98,50.8
2016-02-02 11:00:00,119.83,52.2
2016-02-02 12:00:00,118.05,52.1
2016-02-02 13:00:00,128.09,52.2
2016-02-02 14:00:00,145.5,51.8
2016-02-02 15:00:00,148.26,52.3
2016-02-02 16:00:00,148.22,52.7
2016-02-02 17:00:00,140.74,51.2
2016-02-02 18:00:00,135.44,48.0
2016-02-02 19:00:00,134.68,40.4
2016-02-02 20:00:00,113.78,36.6
2016-02-02 21:00:00,109.94,25.3
2016-02-02 22:00:00,112.2,13.5
2016-02-02 23:00:00,117.95,13.6
2016-02-03 00:00:00,112.18,13.5
2016-02-03 01:00:00,123.79,13.6
2016-02-03 02:00:00,124.75,13.7
2016-02-03 03:00:00,127.44,13.7
2016-02-03 04:00:00,125.15,13.6
2016-02-03 05:00:00,131.39,13.5
2016-02-03 06:00:00,137.56,13.5
2016-02-03 07:00:00,139.9,26.2
2016-02-03 08:00:00,139.02,46.0
2016-02-03 09:00:00,132.51,49.6
2016-02-03 10:00:00,116.19,51.5
2016-02-03 11:00:00,116.73,52.8
2016-02-03 12:00:00,134.83,53.0
2016-02-03 13:00:00,159.54,52.8
2016-02-03 14:00:00,160.1,54.7
2016-02-03 15:00:00,154.94,54.6
2016-02-03 16:00:00,149.61,54.6
2016-02-03 17:00:00,134.88,53.7
2016-02-03 18:00:00,136.06,49.7
2016-02-03 19:00:00,132.61,40.6
2016-02-03 20:00:00,140.33,37.4
2016-02-03 21:00:00,132.28,25.5
2016-02-03 22:00:00,117.53,13.7
2016-02-03 23:00:00,111.81,13.6
2016-02-04 00:00:00,113.06,13.7
2016-02-04 01:00:00,115.97,13.7
2016-02-04 02:00:00,118.46,13.8
2016-02-04 03:00:00,118.96,13.7
2016-02-04 04:00:00,117.85,13.7
2016-02-04 05:00:00,123.29,13.6
2016-02-04 06:00:00,126.99,13.6
2016-02-04 07:00:00,127.53,26.4
2016-02-04 08:00:00,127.98,45.7
2016-02-04 09:00:00,122.27,50.2
2016-02-04 10:00:00,116.97,51.8
2016-02-04 11:00:00,145.33,51.9
2016-02-04 12:00:00,155.86,52.0
2016-02-04 13:00:00,156.77,52.1
2016-02-04 14:00:00,154.15,53.2
2016-02-04 15:00:00,150.98,54.2
2016-02-04 16:00:00,151.77,53.5
2016-02-04 17:00:00,137.32,52.4
2016-02-04 18:00:00,130.87,50.0
2016-02-04 19:00:00,135.85,41.3
2016-02-04 20:00:00,134.21,37.4
2016-02-04 21:00:00,135.77,25.4
2016-02-04 22:00:00,136.56,13.5
2016-02-04 23:00:00,136.35,13.6
2016-02-05 00:00:00,127.07,13.6
2016-02-05 01:00:00,126.31,13.5
2016-02-05 02:00:00,134.39,13.7
2016-02-05 03:00:00,123.49,13.7
2016-02-05 04:00:00,109.32,13.5
2016-02-05 05:00:00,115.08,13.6
2016-02-05 06:00:00,118.35,13.4
2016-02-05 07:00:00,119.09,26.3
2016-02-05 08:00:00,112.97,46.4
2016-02-05 09:00:00,125.93,51.4
2016-02-05 10:00:00,155.04,51.8
2016-02-05 11:00:00,149.09,51.6
2016-02-05 12:00:00,152.1,52.6
2016-02-05 13:00:00,151.63,62.6
2016-02-05 14:00:00,152.82,64.4
2016-02-05 15:00:00,148.61,63.4
2016-02-05 16:00:00,149.39,58.4
2016-02-05 17:00:00,134.33,51.0
2016-02-05 18:00:00,127.81,46.7
2016-02-05 19:00:00,138.25,38.8
2016-02-05 20:00:00,135.32,37.5
2016-02-05 21:00:00,135.8,25.7
2016-02-05 22:00:00,134.17,13.8
2016-02-05 23:00:00,138.59,13.9
2016-02-06 00:00:00,139.19,13.8
2016-02-06 01:00:00,137.59,13.9
2016-02-06 02:00:00,140.6,13.9
2016-02-06 03:00:00,141.34,13.9
2016-02-06 04:00:00,141.53,13.9
2016-02-06 05:00:00,139.97,13.8
2016-02-06 06:00:00,139.62,13.8
2016-02-06 07:00:00,142.69,13.7
2016-02-06 08:00:00,113.36,19.7
2016-02-06 09:00:00,127.93,21.0
2016-02-06 10:00:00,144.48,21.1
2016-02-06 11:00:00,144.37,34.0
2016-02-06 12:00:00,143.11,49.9
2016-02-06 13:00:00,141.11,61.3
2016-02-06 14:00:00,139.66,61.8
2016-02-06 15:00:00,140.65,61.8
2016-02-06 16:00:00,137.42,61.7
2016-02-06 17:00:00,133.57,56.3
2016-02-06 18:00:00,130.39,38.1
2016-02-06 19:00:00,128.91,14.8
2016-02-06 20:00:00,134.47,13.7
2016-02-06 21:00:00,143.59,13.7
2016-02-06 22:00:00,139.92,13.7
2016-02-06 23:00:00,139.98,14.1183
2016-02-07 00:00:00,138.35,13.8
2016-02-07 01:00:00,136.88,13.8
2016-02-07 02:00:00,134.42,13.9
2016-02-07 03:00:00,134.89,13.9
2016-02-07 04:00:00,142.46,13.8
2016-02-07 05:00:00,132.57,13.8
2016-02-07 06:00:00,140.62,13.7
2016-02-07 07:00:00,142.93,13.6
2016-02-07 08:00:00,134.86,20.6
2016-02-07 09:00:00,136.77,21.8
2016-02-07 10:00:00,142.35,23.5
2016-02-07 11:00:00,139.76,46.3
2016-02-07 12:00:00,139.39,60.7
2016-02-07 13:00:00,138.32,64.7
2016-02-07 14:00:00,134.82,65.3
2016-02-07 15:00:00,133.21,66.5
2016-02-07 16:00:00,136.95,66.4
2016-02-07 17:00:00,131.95,64.7
2016-02-07 18:00:00,132.34,61.1
2016-02-07 19:00:00,133.74,43.9
2016-02-07 20:00:00,127.5,39.4
2016-02-07 21:00:00,124.85,26.4
2016-02-07 22:00:00,133.63,13.7
2016-02-07 23:00:00,137.92,13.7
2016-02-08 00:00:00,131.6,13.7
2016-02-08 01:00:00,139.42,13.8
2016-02-08 02:00:00,136.67,13.9
2016-02-08 03:00:00,139.92,13.8
2016-02-08 04:00:00,135.95,13.8
2016-02-08 05:00:00,143.41,13.7
2016-02-08 06:00:00,137.32,13.6
2016-02-08 07:00:00,147.78,26.6
2016-02-08 08:00:00,146.24,56.4
2016-02-08 09:00:00,151.31,61.3
2016-02-08 10:00:00,150.39,63.4
2016-02-08 11:00:00,151.47,68.3
2016-02-08 12:00:00,154.14,73.8
2016-02-08 13:00:00,156.53,78.4
2016-02-08 14:00:00,161.99,79.0
2016-02-08 15:00:00,156.43,79.1
2016-02-08 16:00:00,150.36,79.3
2016-02-08 17:00:00,138.77,76.9
2016-02-08 18:00:00,132.44,68.0
2016-02-08 19:00:00,131.19,46.3
2016-02-08 20:00:00,133.7,38.0
2016-02-08 21:00:00,130.02,25.8
2016-02-08 22:00:00,127.36,13.9
2016-02-08 23:00:00,124.47,14.1
2016-02-09 00:00:00,125.93,14.0
2016-02-09 01:00:00,125.85,14.2
2016-02-09 02:00:00,132.28,14.2
2016-02-09 03:00:00,130.71,14.1
2016-02-09 04:00:00,134.51,14.1
2016-02-09 05:00:00,135.91,14.1
2016-02-09 06:00:00,137.89,14.0
2016-02-09 07:00:00,143.45,26.9
2016-02-09 08:00:00,145.84,49.2625
2016-02-09 09:00:00,149.82,54.5
2016-02-09 10:00:00,150.29,61.9
2016-02-09 11:00:00,149.3,66.2
2016-02-09 12:00:00,149.41,68.7
2016-02-09 13:00:00,156.18,65.4
2016-02-09 14:00:00,153.51,67.7
2016-02-09 15:00:00,152.33,68.4
2016-02-09 16:00:00,150.64,68.8
2016-02-09 17:00:00,140.75,63.9
2016-02-09 18:00:00,126.02,62.0
2016-02-09 19:00:00,128.99,44.4
2016-02-09 20:00:00,124.78,37.4
2016-02-09 21:00:00,131.48,25.3
2016-02-09 22:00:00,129.04,13.7
2016-02-09 23:00:00,120.35,13.7
2016-02-10 00:00:00,122.91,13.7
2016-02-10 01:00:00,124.27,13.8
2016-02-10 02:00:00,123.35,13.9
2016-02-10 03:00:00,128.47,14.1
2016-02-10 04:00:00,135.28,13.8
2016-02-10 05:00:00,135.81,13.8
2016-02-10 06:00:00,131.38,13.7
2016-02-10 07:00:00,142.87,26.5
2016-02-10 08:00:00,144.55,46.0
2016-02-10 09:00:00,149.26,48.3
2016-02-10 10:00:00,149.88,49.8
2016-02-10 11:00:00,148.6,57.8
2016-02-10 12:00:00,162.35,60.9
2016-02-10 13:00:00,161.06,65.2
2016-02-10 14:00:00,163.28,67.6
2016-02-10 15:00:00,161.5,68.6
2016-02-10 16:00:00,160.28,69.8
2016-02-10 17:00:00,142.21,67.1
2016-02-10 18:00:00,129.59,61.7
2016-02-10 19:00:00,124.37,40.8
2016-02-10 20:00:00,128.73,37.0
2016-02-10 21:00:00,126.84,25.3
2016-02-10 22:00:00,121.28,13.6
2016-02-10 23:00:00,117.84,13.6
2016-02-11 00:00:00,121.16,13.6
2016-02-11 01:00:00,123.73,13.7
2016-02-11 02:00:00,125.51,13.8
2016-02-11 03:00:00,129.06,13.8
2016-02-11 04:00:00,127.74,13.7
2016-02-11 05:00:00,125.75,13.8
2016-02-11 06:00:00,130.15,13.6
2016-02-11 07:00:00,134.38,26.4
2016-02-11 08:00:00,135.81,49.3
2016-02-11 09:00:00,145.91,52.2
2016-02-11 10:00:00,146.13,56.6
2016-02-11 11:00:00,148.04,60.3
2016-02-11 12:00:00,151.43,61.2
2016-02-11 13:00:00,157.62,63.4
2016-02-11 14:00:00,153.8,67.2
2016-02-11 15:00:00,153.92,69.2
2016-02-11 16:00:00,147.35,67.4
2016-02-11 17:00:00,136.92,60.7
2016-02-11 18:00:00,128.68,54.9
2016-02-11 19:00:00,134.61,41.4
2016-02-11 20:00:00,125.81,37.2
2016-02-11 21:00:00,126.58,25.3
2016-02-11 22:00:00,121.39,13.7
2016-02-11 23:00:00,123.7,13.6
2016-02-12 00:00:00,124.02,13.7
2016-02-12 01:00:00,125.61,13.7
2016-02-12 02:00:00,131.39,13.8
2016-02-12 03:00:00,127.05,13.7
2016-02-12 04:00:00,119.2,13.7
2016-02-12 05:00:00,128.39,13.7
2016-02-12 06:00:00,129.44,13.6
2016-02-12 07:00:00,135.94,26.4
2016-02-12 08:00:00,146.04,46.3
2016-02-12 09:00:00,147.75,50.0
2016-02-12 10:00:00,154.54,50.5
2016-02-12 11:00:00,152.37,58.0
2016-02-12 12:00:00,154.23,63.4
2016-02-12 13:00:00,159.15,62.2
2016-02-12 14:00:00,155.68,62.1
2016-02-12 15:00:00,154.3,62.1
2016-02-12 16:00:00,153.85,62.2
2016-02-12 17:00:00,138.35,55.1
2016-02-12 18:00:00,125.31,51.5
2016-02-12 19:00:00,132.28,40.9
2016-02-12 20:00:00,129.99,38.3
2016-02-12 21:00:00,132.32,26.4
2016-02-12 22:00:00,125.15,14.0
2016-02-12 23:00:00,121.47,13.7
2016-02-13 00:00:00,123.06,13.7
2016-02-13 01:00:00,124.27,13.7
2016-02-13 02:00:00,129.55,13.8
2016-02-13 03:00:00,126.63,13.8
2016-02-13 04:00:00,124.69,13.8
2016-02-13 05:00:00,129.94,13.7
2016-02-13 06:00:00,124.45,13.7
2016-02-13 07:00:00,131.87,13.6
2016-02-13 08:00:00,123.44,19.4
2016-02-13 09:00:00,135.63,21.3
2016-02-13 10:00:00,135.72,21.4
2016-02-13 11:00:00,132.19,38.3
2016-02-13 12:00:00,132.75,58.3
2016-02-13 13:00:00,136.12,61.0
2016-02-13 14:00:00,145.7,61.3
2016-02-13 15:00:00,141.1,60.9
2016-02-13 16:00:00,138.26,60.4
2016-02-13 17:00:00,132.36,58.1
2016-02-13 18:00:00,132.54,38.2
2016-02-13 19:00:00,131.28,15.6
2016-02-13 20:00:00,129.94,13.6
2016-02-13 21:00:00,129.39,13.6
2016-02-13 22:00:00,122.81,13.6
2016-02-13 23:00:00,125.57,13.6
2016-02-14 00:00:00,122.32,13.7
2016-02-14 01:00:00,129.83,10.3
2016-02-14 02:00:00,131.41,13.9
2016-02-14 03:00:00,126.75,13.8
2016-02-14 04:00:00,124.26,13.7
2016-02-14 05:00:00,130.36,13.7
2016-02-14 06:00:00,126.05,13.8
2016-02-14 07:00:00,130.18,13.6
2016-02-14 08:00:00,127.35,19.6
2016-02-14 09:00:00,136.5,21.0
2016-02-14 10:00:00,129.61,26.5
2016-02-14 11:00:00,137.01,44.2
2016-02-14 12:00:00,129.64,60.3
2016-02-14 13:00:00,134.2,65.1
2016-02-14 14:00:00,130.03,66.6
2016-02-14 15:00:00,131.08,68.8
2016-02-14 16:00:00,127.13,70.6
2016-02-14 17:00:00,130.27,67.1
2016-02-14 18:00:00,128.08,63.3903
2016-02-14 19:00:00,133.74,45.8442
2016-02-14 20:00:00,131.48,39.1
2016-02-14 21:00:00,126.38,26.3
2016-02-14 22:00:00,121.91,13.5
2016-02-14 23:00:00,126.26,13.6
2016-02-15 00:00:00,131.19,13.6
2016-02-15 01:00:00,127.87,13.7
2016-02-15 02:00:00,131.99,13.6695
2016-02-15 03:00:00,125.08,13.8
2016-02-15 04:00:00,130.37,13.6
2016-02-15 05:00:00,125.61,13.7
2016-02-15 06:00:00,146.85,13.6
2016-02-15 07:00:00,166.52,26.3
2016-02-15 08:00:00,175.4,51.0
2016-02-15 09:00:00,166.12,57.5
2016-02-15 10:00:00,156.19,57.7
2016-02-15 11:00:00,149.9,61.8
2016-02-15 12:00:00,146.58,63.7
2016-02-15 13:00:00,153.51,72.3
2016-02-15 14:00:00,155.22,74.3
2016-02-15 15:00:00,152.44,73.8
2016-02-15 16:00:00,150.81,73.7
2016-02-15 17:00:00,135.54,69.9
2016-02-15 18:00:00,130.9,62.4
2016-02-15 19:00:00,129.67,41.9
2016-02-15 20:00:00,131.17,37.8
2016-02-15 21:00:00,130.74,25.8
2016-02-15 22:00:00,124.04,13.5
2016-02-15 23:00:00,121.31,13.7
2016-02-16 00:00:00,121.14,13.5
2016-02-16 01:00:00,131.3,13.6
2016-02-16 02:00:00,132.49,13.7
2016-02-16 03:00:00,133.66,13.6
2016-02-16 04:00:00,134.93,13.7
2016-02-16 05:00:00,130.65,13.5
2016-02-16 06:00:00,134.53,13.5
2016-02-16 07:00:00,147.97,26.0
2016-02-16 08:00:00,152.64,54.8
2016-02-16 09:00:00,162.24,61.1
2016-02-16 10:00:00,162.51,63.5
2016-02-16 11:00:00,160.09,68.9
2016-02-16 12:00:00,170.37,78.1
2016-02-16 13:00:00,175.11,79.3
2016-02-16 14:00:00,179.47,79.8
2016-02-16 15:00:00,175.64,79.9
2016-02-16 16:00:00,167.96,78.5
2016-02-16 17:00:00,155.19,76.6
2016-02-16 18:00:00,144.05,66.7
2016-02-16 19:00:00,143.75,45.8
2016-02-16 20:00:00,148.32,37.5332
2016-02-16 21:00:00,142.32,25.4
2016-02-16 22:00:00,145.86,13.6
2016-02-16 23:00:00,136.39,13.7
2016-02-17 00:00:00,133.31,13.8
2016-02-17 01:00:00,148.41,13.7
2016-02-17 02:00:00,142.28,13.8
2016-02-17 03:00:00,139.61,13.8
2016-02-17 04:00:00,139.87,13.7
2016-02-17 05:00:00,139.95,13.6
2016-02-17 06:00:00,138.17,13.6
2016-02-17 07:00:00,144.82,26.4
2016-02-17 08:00:00,151.19,51.9
2016-02-17 09:00:00,147.48,54.9
2016-02-17 10:00:00,150.02,56.6
2016-02-17 11:00:00,149.69,61.5
2016-02-17 12:00:00,156.28,59.2
2016-02-17 13:00:00,162.45,63.4
2016-02-17 14:00:00,161.52,63.5
2016-02-17 15:00:00,159.15,58.4
2016-02-17 16:00:00,162.1,57.4
2016-02-17 17:00:00,146.28,56.3
2016-02-17 18:00:00,133.43,52.7
2016-02-17 19:00:00,129.73,42.8
2016-02-17 20:00:00,127.56,37.5
2016-02-17 21:00:00,129.57,25.6
2016-02-17 22:00:00,129.58,13.9
2016-02-17 23:00:00,121.66,13.8
2016-02-18 00:00:00,122.51,13.8
2016-02-18 01:00:00,132.12,13.9
2016-02-18 02:00:00,129.6,14.0
2016-02-18 03:00:00,130.88,14.0272
2016-02-18 04:00:00,134.24,13.9
2016-02-18 05:00:00,131.99,13.8
2016-02-18 06:00:00,135.0,13.8
2016-02-18 07:00:00,139.25,26.6
2016-02-18 08:00:00,146.18,45.9
2016-02-18 09:00:00,145.95,49.0
2016-02-18 10:00:00,146.15,50.1
2016-02-18 11:00:00,143.59,51.1
2016-02-18 12:00:00,148.04,51.2
2016-02-18 13:00:00,150.82,51.8
2016-02-18 14:00:00,156.72,53.5
2016-02-18 15:00:00,155.22,53.1
2016-02-18 16:00:00,152.59,53.3
2016-02-18 17:00:00,134.22,51.3
2016-02-18 18:00:00,129.72,50.0
2016-02-18 19:00:00,132.72,40.8
2016-02-18 20:00:00,130.7,37.3
2016-02-18 21:00:00,128.97,25.7
2016-02-18 22:00:00,131.22,13.7
2016-02-18 23:00:00,121.91,13.8
2016-02-19 00:00:00,126.49,13.8
2016-02-19 01:00:00,132.27,13.7538
2016-02-19 02:00:00,131.69,13.9456
2016-02-19 03:00:00,132.75,13.9
2016-02-19 04:00:00,137.77,13.8
2016-02-19 05:00:00,134.19,13.7
2016-02-19 06:00:00,135.65,13.8
2016-02-19 07:00:00,142.66,26.4
2016-02-19 08:00:00,146.54,46.5
2016-02-19 09:00:00,142.41,48.8
2016-02-19 10:00:00,146.63,49.3
2016-02-19 11:00:00,148.64,50.9
2016-02-19 12:00:00,146.88,51.3
2016-02-19 13:00:00,152.09,51.3
2016-02-19 14:00:00,152.36,52.1
2016-02-19 15:00:00,147.44,51.7
2016-02-19 16:00:00,147.92,50.8
2016-02-19 17:00:00,131.33,47.0
2016-02-19 18:00:00,130.36,45.1
2016-02-19 19:00:00,132.29,38.6
2016-02-19 20:00:00,138.54,37.0
2016-02-19 21:00:00,128.27,25.5
2016-02-19 22:00:00,129.96,13.7
2016-02-19 23:00:00,132.41,13.8
2016-02-20 00:00:00,131.02,13.7
2016-02-20 01:00:00,136.64,13.8
2016-02-20 02:00:00,137.01,13.9
2016-02-20 03:00:00,131.18,13.9
2016-02-20 04:00:00,132.07,13.7
2016-02-20 05:00:00,131.99,13.8
2016-02-20 06:00:00,133.74,13.7
2016-02-20 07:00:00,130.47,13.6
2016-02-20 08:00:00,134.03,19.4
2016-02-20 09:00:00,134.6,20.5
2016-02-20 10:00:00,137.66,21.3
2016-02-20 11:00:00,131.42,34.0
2016-02-20 12:00:00,140.48,47.8
2016-02-20 13:00:00,139.86,47.1882
2016-02-20 14:00:00,143.54,52.2
2016-02-20 15:00:00,142.3,54.9
2016-02-20 16:00:00,145.58,55.5
2016-02-20 17:00:00,138.03,50.2
2016-02-20 18:00:00,130.92,34.7
2016-02-20 19:00:00,131.46,14.9
2016-02-20 20:00:00,135.65,13.5
2016-02-20 21:00:00,128.02,13.7
2016-02-20 22:00:00,133.6,13.6
2016-02-20 23:00:00,127.24,13.7
2016-02-21 00:00:00,123.67,13.7
2016-02-21 01:00:00,128.69,13.8
2016-02-21 02:00:00,134.86,13.8
2016-02-21 03:00:00,137.75,13.8
2016-02-21 04:00:00,134.93,13.8
2016-02-21 05:00:00,135.06,13.8
2016-02-21 06:00:00,131.97,13.7
2016-02-21 07:00:00,131.47,13.6
2016-02-21 08:00:00,133.18,19.7
2016-02-21 09:00:00,136.26,21.5
2016-02-21 10:00:00,133.68,21.5
2016-02-21 11:00:00,131.41,33.8
2016-02-21 12:00:00,131.96,50.4
2016-02-21 13:00:00,134.97,53.5
2016-02-21 14:00:00,138.44,55.1
2016-02-21 15:00:00,145.2,54.7
2016-02-21 16:00:00,138.44,54.9
2016-02-21 17:00:00,132.77,51.5
2016-02-21 18:00:00,131.84,49.6
2016-02-21 19:00:00,131.58,41.9
2016-02-21 20:00:00,129.71,39.1
2016-02-21 21:00:00,131.28,26.5
2016-02-21 22:00:00,133.77,13.9
2016-02-21 23:00:00,127.14,13.9
2016-02-22 00:00:00,129.22,13.9
2016-02-22 01:00:00,133.88,14.0
2016-02-22 02:00:00,134.21,14.1
2016-02-22 03:00:00,128.17,14.0
2016-02-22 04:00:00,133.69,13.9
2016-02-22 05:00:00,133.02,14.0
2016-02-22 06:00:00,140.23,13.8
2016-02-22 07:00:00,141.99,26.7
2016-02-22 08:00:00,140.67,46.2
2016-02-22 09:00:00,147.98,49.3
2016-02-22 10:00:00,148.21,51.9
2016-02-22 11:00:00,149.1,55.8
2016-02-22 12:00:00,150.83,63.3
2016-02-22 13:00:00,149.84,66.6
2016-02-22 14:00:00,154.12,66.5
2016-02-22 15:00:00,156.87,67.6
2016-02-22 16:00:00,149.61,67.4
2016-02-22 17:00:00,133.41,64.6
2016-02-22 18:00:00,130.68,59.6
2016-02-22 19:00:00,131.78,43.4
2016-02-22 20:00:00,133.92,37.4
2016-02-22 21:00:00,133.68,25.6
2016-02-22 22:00:00,134.32,13.9
2016-02-22 23:00:00,124.79,13.9
2016-02-23 00:00:00,131.05,13.9
2016-02-23 01:00:00,134.37,13.9
2016-02-23 02:00:00,131.1,14.1
2016-02-23 03:00:00,139.84,13.9
2016-02-23 04:00:00,141.86,13.9
2016-02-23 05:00:00,141.54,13.9
2016-02-23 06:00:00,147.43,13.9
2016-02-23 07:00:00,138.42,26.5
2016-02-23 08:00:00,147.48,46.5
2016-02-23 09:00:00,149.56,50.3
2016-02-23 10:00:00,148.75,53.6
2016-02-23 11:00:00,145.29,61.9
2016-02-23 12:00:00,146.71,63.5
2016-02-23 13:00:00,149.57,63.5
2016-02-23 14:00:00,148.07,66.9
2016-02-23 15:00:00,144.82,67.2
2016-02-23 16:00:00,142.89,65.9
2016-02-23 17:00:00,131.25,65.3
2016-02-23 18:00:00,125.77,58.1
2016-02-23 19:00:00,125.5,41.9
2016-02-23 20:00:00,125.62,37.2028
2016-02-23 21:00:00,127.38,25.5
2016-02-23 22:00:00,134.67,13.6
2016-02-23 23:00:00,138.89,13.7
2016-02-24 00:00:00,139.64,13.7
2016-02-24 01:00:00,134.51,13.7
2016-02-24 02:00:00,141.56,13.9
2016-02-24 03:00:00,133.6,13.8
2016-02-24 04:00:00,137.69,13.7
2016-02-24 05:00:00,137.71,13.7
2016-02-24 06:00:00,138.52,13.6
2016-02-24 07:00:00,142.38,26.3
2016-02-24 08:00:00,145.72,45.9
2016-02-24 09:00:00,150.8,49.5
2016-02-24 10:00:00,145.5,55.0
2016-02-24 11:00:00,148.88,58.0
2016-02-24 12:00:00,153.69,62.8
2016-02-24 13:00:00,149.52,65.0
2016-02-24 14:00:00,148.92,70.0
2016-02-24 15:00:00,143.53,70.6
2016-02-24 16:00:00,145.63,69.9
2016-02-24 17:00:00,131.89,66.0
2016-02-24 18:00:00,129.18,58.1
2016-02-24 19:00:00,129.63,44.0
2016-02-24 20:00:00,126.82,37.5
2016-02-24 21:00:00,128.75,25.4
2016-02-24 22:00:00,128.32,13.5
2016-02-24 23:00:00,132.05,13.6
2016-02-25 00:00:00,129.84,13.7
2016-02-25 01:00:00,135.92,13.6
2016-02-25 02:00:00,128.67,13.9
2016-02-25 03:00:00,138.02,13.7
2016-02-25 04:00:00,128.3,13.7
2016-02-25 05:00:00,135.88,13.7
2016-02-25 06:00:00,135.72,13.6
