timestamp,Panther_education_Jerome,Panther_education_Quintin,Panther_education_Hugh,Panther_education_Alecia,Panther_education_Vincent,Panther_education_Genevieve,Fox_education_Lilly,Fox_education_Andre,Fox_education_Leota,Fox_education_Yolande,Fox_education_Elvira,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Claude,Rat_education_Willie,Rat_education_Eleonora,Rat_education_Veronica,Bear_education_Rebecca,Bear_education_Lorie,Bear_education_Zandra,Bear_education_Fannie,Bear_education_Alvaro,Lamb_education_Luz,Cockatoo_education_Eunice,Cockatoo_education_Evangeline,Cockatoo_education_Flora,Cockatoo_education_Marva
2016-01-05 17:00:00,0.0,,0.0,0.0,0.0,0.0,170.99,558.52,271.75,559.42,248.39,698.01,120.7,978.88,174.92,226.92,,836.9687,414.72,914.75,401.6002,438.2132,0.2739,413.075,212.35,814.825,138.675
2016-01-05 18:00:00,0.0,,0.0,0.0,0.0,0.0,175.45,541.92,285.93,526.95,220.97,674.77,115.31,956.73,163.91,215.65,,806.5819,414.72,911.25,398.9755,429.7905,0.2739,370.525,206.725,814.95,130.475
2016-01-05 19:00:00,0.0,,0.0,0.0,0.0,0.0,172.32,495.34,288.18,503.99,214.71,671.85,114.85,971.03,153.15,211.36,,791.3349,403.2,878.25,395.6,426.24800000000016,0.2739,348.925,202.85,815.15,134.7
2016-01-05 20:00:00,0.0,,0.0,0.0,0.0,0.0,180.08,501.91,207.21,493.42,221.07,668.48,93.49,957.76,145.63,205.67,,776.4249,401.3085,875.5,395.34,422.8285,0.2739,377.15,203.375,840.45,137.8
2016-01-05 21:00:00,0.0,,0.0,0.0,0.0,0.0,175.8,472.07,182.47,479.64,236.66,671.96,84.49,959.03,130.54,185.92,,759.0574,368.64,867.0,392.15,417.2245,0.2739,353.05,193.575,802.4,125.2
2016-01-05 22:00:00,0.0,,0.0,0.0,0.0,0.0,195.45,443.6,180.39,474.04,234.33,672.44,84.81,955.03,87.31,175.86,,753.7986,362.88,858.25,388.2257,414.9297,0.2739,338.825,193.275,789.5,110.425
2016-01-05 23:00:00,0.0,,0.0,0.0,0.0,0.0,164.83,448.86,174.47,471.66,231.87,670.48,84.01,951.34,86.47,144.69,,767.2672,345.6,845.75,381.7754,408.6768,0.2739,335.1,201.425,803.05,112.225
2016-01-06 00:00:00,0.0,,0.0,0.0,0.0,0.0,160.76,447.97,162.41,465.68,238.12,661.26,83.45,948.22,82.93,141.47,,750.7713,339.84,849.25,382.3746,410.4933,0.2739,330.1,185.725,764.45,114.35
2016-01-06 01:00:00,0.0,,0.0,0.0,0.0,0.0,162.72,438.96,166.21,466.68,239.6,672.8,83.33,944.8,83.41,140.58,,750.9222,339.84,850.25,382.9,409.8698,0.2739,337.9,187.0,783.875,114.3
2016-01-06 02:00:00,0.0,,0.0,0.0,0.0,0.0,163.28,431.7,167.5,469.32,188.8,670.12,82.29,941.31,83.46,144.59,,744.5797,334.08,852.5,379.025,379.5195,0.2739,374.275,189.775,789.075,125.2
2016-01-06 03:00:00,0.0,,0.0,0.0,0.0,0.0,166.39,432.51,167.86,466.28,179.76,669.53,81.73,934.66,83.62,144.51,,746.7487,339.84,847.75,380.65,381.2932,0.2739,388.475,186.525,796.4,118.05
2016-01-06 04:00:00,0.0,,0.0,0.0,0.0,0.0,164.08,433.08,180.01,459.63,192.64,676.72,80.86,938.77,83.13,147.09,,736.2708,334.08,843.75,381.0,334.7857,0.2739,386.35,188.65,797.225,118.175
2016-01-06 05:00:00,0.0,,0.0,0.0,0.0,0.0,165.72,411.09,224.9,457.74,203.49,672.72,81.74,935.75,97.24,148.67,,743.2602,362.88,850.0,382.5,377.4573,0.2739,398.9,199.425,780.75,118.6
2016-01-06 06:00:00,0.0,,0.0,0.0,0.0,0.0,173.86,424.31,251.02,468.1,210.15,675.4,102.64,933.64,146.63,155.1,,760.3959,385.92,865.25,380.45,403.7162,0.2739,444.275,199.475,772.325,173.7
2016-01-06 07:00:00,0.0,,0.0,0.0,0.0,0.0,175.53,433.28,280.39,494.77,241.9,674.35,112.0,936.1,156.61,187.75,,760.3881,397.44,804.0,384.4497,417.6645,0.2739,476.55,207.225,797.675,155.025
2016-01-06 08:00:00,0.0,,0.0,0.0,0.0,0.0,211.82,486.64,287.96,521.63,250.79,690.35,117.99,929.84,182.33,222.88,,800.9967,403.2,736.25,385.7502,423.3227,0.2739,496.5,203.75,821.65,192.9
2016-01-06 09:00:00,0.0,,0.0,0.0,0.0,0.0,203.48,502.12,288.01,547.04,242.93,696.35,166.59,948.42,221.19,248.89,,837.078,426.24,739.75,393.9244,433.8258,0.2739,511.2,208.525,806.125,204.675
2016-01-06 10:00:00,0.0,,0.0,0.0,0.0,0.0,220.7,520.59,301.6,566.48,231.57,703.98,173.69,963.37,202.22,257.0,,861.9546,420.48,739.25,404.2735,437.0968,0.2739,543.25,207.2,815.175,185.275
2016-01-06 11:00:00,0.0,,0.0,0.0,0.0,0.0,177.5,562.14,291.54,582.24,229.05,701.8,131.34,982.6,212.84,256.43,,882.497,432.0,741.75,412.3257,453.987,0.2739,522.6,215.25,823.175,192.475
2016-01-06 12:00:00,0.0,,0.0,0.0,0.0,0.0,173.94,576.43,303.89,594.54,229.36,695.8,131.7,992.2,214.24,259.27,,888.263,432.0,763.5,410.3251,446.7853,0.2739,507.3,214.1,806.425,178.45
2016-01-06 13:00:00,0.0,,0.0,0.0,0.0,0.0,185.16,591.64,319.83,586.89,236.44,691.52,137.22,964.53,207.37,246.13,,884.2845,437.76,839.5,414.0994,458.0247,0.2739,570.0,210.375,826.875,172.725
2016-01-06 14:00:00,0.0,,0.0,0.0,0.0,0.0,219.21,614.53,313.77,614.82,226.33,690.31,133.27,992.94,207.57,240.86,,885.7423,437.76,878.25,420.6499,451.6472,0.2739,563.925,209.0,834.625,172.5
2016-01-06 15:00:00,0.0,,0.0,0.0,0.0,0.0,200.93,553.32,303.0,624.66,226.69,693.19,131.59,999.25,202.42,240.61,,891.9854,437.76,899.75,416.9,456.7753,0.2739,533.0,209.25,829.225,168.775
2016-01-06 16:00:00,0.0,,0.0,0.0,0.0,0.0,183.33,538.93,295.52,576.33,221.65,691.56,132.24,971.52,190.98,223.65,,884.5713,426.24,900.25,413.325,457.3498,0.2739,562.85,214.65,818.525,156.175
2016-01-06 17:00:00,0.0,,0.0,0.0,0.0,0.0,163.61,519.96,278.88,547.81,208.87,689.97,162.01,980.11,184.2,210.93,,841.6904,432.0,867.0,406.625,446.6098,0.2739,434.7,212.5,834.325,147.35
2016-01-06 18:00:00,0.0,,0.0,0.0,0.0,0.0,164.75,527.59,257.87,512.69,178.36,673.98,162.24,964.88,161.78,208.03,,798.8269,403.2,855.75,402.8755,436.329,0.2739,389.85,210.65,838.9,136.375
2016-01-06 19:00:00,0.0,,0.0,0.0,0.0,0.0,164.91,497.26,252.2,489.54,175.9,670.22,123.51,962.07,151.29,204.27,,781.4323,408.96,827.5,399.4252,426.7218,0.2739,376.1,206.575,787.6,134.425
2016-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,164.21,482.38,204.17,482.27,183.64,668.63,93.62,958.42,147.74,201.2,,751.9635,397.44,823.25,399.275,424.6507,0.2739,358.425,199.225,810.7,127.075
2016-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,170.45,447.8,189.74,466.53,183.03,668.63,87.78,937.83,133.43,191.81,,737.4978,368.64,816.75,391.65,419.23,0.2739,356.7,203.95,833.975,133.025
2016-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,169.92,450.4,184.52,453.75,184.32,672.26,84.45,942.92,87.38,175.52,,746.8567,362.88,815.5,388.1,412.7592,0.2739,354.95,199.925,792.875,122.3
2016-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,173.95,460.35,180.03,451.72,194.81,663.92,81.53,950.74,86.12,139.44,,740.4003,351.36,815.0,390.4,410.9072,0.2739,353.6,201.225,799.0,108.475
2016-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,155.43,458.79,182.07,458.1,200.18,663.95,84.49,946.8,82.61,131.68,,742.7602,339.84,813.75,385.2,413.2152,0.2739,350.15,189.275,803.775,113.425
2016-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,154.0,461.43,181.31,451.13,223.69,664.83,84.9,948.67,83.23,133.97,,741.2705,339.84,818.0,379.725,413.9558,0.2739,342.425,190.825,829.4,118.4
2016-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,156.89,448.59,176.16,621.08,196.98,665.6,85.67,944.33,82.93,134.97,,747.5946,322.56,820.0,380.675,381.0465,0.2739,394.05,183.075,796.125,119.975
2016-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,154.46,456.53,172.08,486.65,203.6,664.53,83.8,940.23,82.27,137.73,,740.0943,322.56,815.0,384.0,348.6618,0.2739,402.1,189.4,809.575,116.125
2016-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,154.16,449.79,189.41,445.45,205.52,660.07,85.26,931.85,82.05,135.7,,740.1478,322.56,816.75,380.375,335.583,0.2739,406.925,183.85,791.575,120.875
2016-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,157.7,427.75,257.25,438.75,210.32,662.65,83.61,939.04,97.0,137.69,,737.9612,357.12,821.25,378.95,351.2087,0.2739,413.825,188.3,800.175,124.8
2016-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,166.51,448.38,263.42,435.46,211.81,659.37,109.64,940.82,129.8,138.79,,748.9262,380.16,835.25,382.125,411.262,0.2739,456.0,196.575,800.65,156.85
2016-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,165.38,439.56,266.35,451.75,219.18,673.93,113.87,945.83,161.87,179.76,,761.6481,391.68,837.5,382.425,416.9777,0.2739,492.1,200.175,822.05,174.975
2016-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,166.02,483.38,287.76,473.47,259.78,687.28,122.0,951.94,184.39,205.82,,801.3992,397.44,845.5,388.875,431.9753,0.2739,513.9,207.125,825.475,184.725
2016-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,182.86,511.77,289.74,510.1,267.39,702.97,130.48,966.42,221.84,240.49,,853.4842,437.76,876.0,396.825,449.899,0.2739,529.7,216.7,823.6,195.675
2016-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,196.06,512.05,310.05,526.2,271.39,725.67,132.15,935.72,219.86,254.59,,880.7546,420.48,881.75,400.8,453.5945,0.2739,563.3,221.4,843.45,172.6
2016-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,185.07,536.51,312.04,537.23,277.11,727.02,133.36,988.03,227.02,250.26,,893.7502,437.76,885.75,407.1,462.3362,0.2739,536.3,211.925,861.3,186.525
2016-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,179.21,548.98,314.24,524.11,287.95,716.16,133.78,987.7,221.47,244.23,,902.3325,426.24,888.25,419.575,463.7345,0.2739,533.025,210.55,845.725,184.25
2016-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,179.48,575.29,301.26,530.02,283.79,718.85,136.58,982.64,215.94,245.7,,895.6308,420.48,892.0,423.075,469.4117,0.2739,553.5,212.725,851.9,171.85
2016-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,205.22,540.0,314.17,556.21,271.96,708.53,133.58,985.0,205.28,239.05,,898.3621,420.48,908.0,422.475,465.7368,0.2739,579.375,210.025,838.7,175.975
2016-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,219.96,567.01,336.48,556.59,271.01,714.93,133.56,982.1,211.41,237.26,,895.5762,426.24,914.25,420.775,456.8038,0.2739,535.575,216.5,832.5,163.65
2016-01-07 16:00:00,0.0,84.6163,0.0,0.0,0.0,0.0,213.19,546.9,325.18,543.35,265.69,710.96,140.39,980.53,212.34,232.45,,882.7896,426.24,908.0,417.4,450.6665,0.2739,500.45,217.425,847.725,148.875
2016-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,165.18,515.7,309.92,513.96,285.07,711.59,165.11,977.58,208.37,219.51,,858.0695,426.24,898.0,402.9767,440.6235,0.2739,431.125,216.775,858.825,142.95
2016-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,167.98,530.06,279.06,489.79,274.99,703.1,178.0,966.19,196.03,201.07,,807.2273,408.96,895.25,389.3509,438.5635,0.2739,374.15,203.875,798.45,133.375
2016-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,166.37,493.19,272.37,465.06,261.35,695.74,134.72,959.82,176.59,195.7,,787.5638,397.44,865.0,386.7744,431.3037,0.2739,362.925,197.3,818.275,131.525
2016-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,165.63,500.14,204.07,455.19,270.17,700.16,103.87,956.07,168.07,192.01,,779.8817,403.2,855.25,386.3258,423.353,0.2739,374.425,196.075,829.45,129.225
2016-01-07 21:00:00,0.0,84.6163,0.0,0.0,0.0,0.0,165.79,477.63,188.88,448.23,285.57,691.89,94.36,957.83,153.73,184.24,,760.1858,362.88,856.25,375.35,422.018,0.2739,356.175,200.375,816.475,126.6
2016-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,166.08,452.08,179.34,442.4,285.69,690.17,94.3,956.7,82.44,158.63,,758.5093,368.64,855.0,374.9,416.4308,0.2739,346.025,190.225,819.875,111.475
2016-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,172.87,459.64,179.78,440.32,282.95,685.95,86.4,951.6,80.76,124.89,,746.4138,345.6,857.5,378.625,411.7852,0.2739,344.2,187.025,817.225,117.525
2016-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,156.61,470.31,165.37,436.13,281.53,686.42,86.08,943.65,76.83,122.06,,753.6113,339.84,852.25,376.375,410.7028,0.2739,343.575,191.5,798.975,117.025
2016-01-08 01:00:00,0.0,,0.0,0.0,0.0,0.0,160.02,424.02,167.46,432.84,284.82,688.39,90.34,931.8,76.89,124.73,,755.9535,334.08,844.5,376.15,412.7528,0.2739,334.45,178.975,796.35,108.675
2016-01-08 02:00:00,0.0,,0.0,0.0,0.0,0.0,157.65,435.95,175.62,430.47,236.7,690.71,84.49,928.8,76.58,124.16,,761.5049,334.08,841.25,379.35,355.523,0.2739,391.3,177.525,782.45,109.6
2016-01-08 03:00:00,0.0,,0.0,0.0,0.0,0.0,157.43,441.15,174.27,426.33,228.92,698.48,83.33,931.99,75.62,124.77,,744.9363,334.08,838.0,376.975,336.2207,0.2739,399.375,179.5,792.325,115.45
2016-01-08 04:00:00,0.0,,0.0,0.0,0.0,0.0,159.06,430.4,184.8,428.45,225.55,691.69,81.84,931.57,75.65,125.07,,747.7645,334.08,838.25,373.25,339.1538,0.2739,400.025,184.3,809.825,115.375
2016-01-08 05:00:00,0.0,,0.0,0.0,0.0,0.0,156.62,416.46,234.89,428.15,235.58,690.37,82.98,936.19,91.59,126.27,,744.166,368.64,848.0,371.6992,350.1032,0.2739,416.95,188.975,780.7,127.475
2016-01-08 06:00:00,0.0,,0.0,0.0,0.0,0.0,164.19,419.76,254.69,449.41,240.84,699.88,103.99,921.17,150.92,129.83,,762.3518,368.64,861.25,376.6243,404.464,0.2739,453.3,191.025,836.65,161.375
2016-01-08 07:00:00,0.0,,0.0,0.0,0.0,0.0,168.38,462.21,276.25,466.76,261.07,705.02,116.74,942.89,171.23,163.98,,776.0251,397.44,867.0,386.375,418.6943,0.2739,486.9,193.475,802.325,166.375
2016-01-08 08:00:00,0.0,,0.0,0.0,0.0,0.0,178.34,446.78,287.42,493.26,284.55,715.94,125.93,947.19,197.01,197.5,,808.6955,391.68,934.5,394.9243,430.2565,0.2739,504.25,201.525,832.4,189.275
2016-01-08 09:00:00,0.0,,0.0,0.0,0.0,0.0,187.86,482.9,299.17,518.66,278.96,729.86,137.25,926.7,220.99,220.36,,862.7821,408.96,963.5,407.6731,443.9,0.2739,549.375,212.9,846.825,181.1
2016-01-08 10:00:00,0.0,,0.0,0.0,0.0,0.0,199.84,541.52,302.7,525.54,279.28,729.64,136.13,956.67,246.79,232.02,,886.6498,420.48,896.0,415.475,449.5943,0.2739,556.65,211.65,844.7,183.9
2016-01-08 11:00:00,0.0,,0.0,0.0,0.0,0.0,206.85,565.01,313.79,538.16,291.13,719.76,137.74,972.69,253.92,236.51,,896.7274,408.96,999.0,410.975,456.2095,0.2739,521.075,214.375,835.875,203.875
2016-01-08 12:00:00,0.0,,0.0,0.0,0.0,0.0,186.59,546.82,299.67,537.43,296.85,719.55,136.16,962.57,259.49,229.63,,880.6278,414.72,987.25,416.75,460.5878,0.2739,522.425,212.35,860.675,180.575
2016-01-08 13:00:00,0.0,,0.0,0.0,0.0,0.0,186.45,564.57,299.65,527.1,282.31,723.81,139.94,983.82,251.59,226.81,,893.3052,426.24,1030.5,421.05,466.146,0.2739,548.975,217.35,815.125,178.825
2016-01-08 14:00:00,0.0,,0.0,0.0,0.0,0.0,216.15,551.51,304.85,549.4,276.74,718.68,137.67,986.22,247.54,228.18,,885.7763,414.72,1036.75,421.525,460.3188,0.2739,516.525,222.35,823.95,188.925
2016-01-08 15:00:00,0.0,,0.0,0.0,0.0,0.0,214.85,569.25,298.73,547.43,258.71,713.5,146.05,988.47,253.58,218.88,,884.7899,414.72,1028.25,417.1,452.9215,0.2739,513.2,218.625,851.65,158.05
2016-01-08 16:00:00,0.0,,0.0,0.0,0.0,0.0,189.05,554.23,299.73,539.77,235.96,717.45,137.85,974.29,236.76,209.91,,875.9154,426.24,1036.5,415.1,451.3057,0.2739,506.575,216.775,848.575,139.35
2016-01-08 17:00:00,0.0,,0.0,0.0,0.0,0.0,166.7,565.41,279.06,519.17,227.68,702.33,124.13,977.06,222.0,195.15,,838.4699,432.0,1018.75,408.75,443.9855,0.2739,404.975,212.25,815.475,140.1
2016-01-08 18:00:00,0.0,,0.0,0.0,0.0,0.0,166.76,517.99,262.3,503.17,207.32,694.3,123.07,954.27,215.96,185.47,,814.4161,408.96,1012.25,394.25,400.583,0.2739,385.05,202.775,827.675,127.775
2016-01-08 19:00:00,0.0,,0.0,0.0,0.0,0.0,167.3,476.03,249.33,475.86,197.56,683.96,120.47,966.77,199.22,184.11,,793.7964,397.44,979.25,392.775,432.4885,0.2739,350.35,195.925,818.95,119.275
2016-01-08 20:00:00,0.0,,0.0,0.0,0.0,0.0,164.94,482.86,206.37,463.43,210.87,684.1,102.46,959.8,186.81,179.38,,784.0887,397.44,961.25,392.3503,423.7245,0.2739,337.725,192.2,845.925,118.325
2016-01-08 21:00:00,0.0,,0.0,0.0,0.0,0.0,165.18,477.43,186.54,439.61,229.67,684.58,92.52,937.49,176.92,178.17,,759.836,362.88,961.5,385.7012,413.2508,0.2739,336.9,192.5,794.45,114.1
2016-01-08 22:00:00,0.0,,0.0,0.0,0.0,0.0,178.08,490.22,188.39,433.69,226.25,679.81,88.7,948.44,107.51,160.51,,756.4842,362.88,956.5,384.425,412.505,0.2739,329.8,191.175,779.475,97.975
2016-01-08 23:00:00,0.0,,0.0,0.0,0.0,0.0,162.62,454.0,178.39,440.05,261.97,680.95,87.05,948.64,107.78,129.66,,751.4960000000003,345.6,960.75,385.075,411.936,0.2739,331.475,185.5,794.2,97.25
2016-01-09 00:00:00,0.0,,0.0,0.0,0.0,0.0,156.05,434.01,163.42,433.62,281.61,679.99,86.74,943.98,104.72,124.66,,750.1514,328.32,963.75,385.15,414.7328,32.6369,327.475,187.975,761.375,97.575
2016-01-09 01:00:00,0.0,,0.0,0.0,0.0,0.0,164.62,430.34,163.34,429.34,291.67,681.07,85.34,945.84,105.1,122.67,,740.7988,328.32,957.5,379.675,389.1902,33.3369,323.95,185.375,786.875,103.375
2016-01-09 02:00:00,0.0,,0.0,0.0,0.0,0.0,153.12,432.2,165.91,435.1,197.68,691.76,84.09,931.47,104.31,122.73,,741.9785,328.32,961.75,381.9,362.4758,65.2,326.3,185.375,823.275,102.275
2016-01-09 03:00:00,0.0,,0.0,0.0,0.0,0.0,153.79,433.17,167.08,431.81,227.78,688.3,84.56,938.47,102.61,122.82,,739.6462,322.56,971.5,386.3749,361.4205,67.7,321.575,181.375,780.9,100.1
2016-01-09 04:00:00,0.0,,0.0,0.0,0.0,0.0,151.49,421.55,157.41,430.75,234.32,692.11,82.47,936.58,102.42,122.46,,735.7293,328.32,976.25,380.9016,339.9895,66.5,320.775,176.6,790.8,95.675
2016-01-09 05:00:00,0.0,,0.0,0.0,0.0,0.0,155.64,430.48,154.89,430.09,240.14,689.75,84.56,933.66,119.68,122.46,,743.4044,362.88,966.0,379.625,353.53,64.6,362.775,176.075,789.025,102.625
2016-01-09 06:00:00,0.0,,0.0,0.0,0.0,0.0,163.0,428.23,158.87,439.97,252.55,687.44,98.82,937.59,145.06,128.95,,749.2819999999997,368.64,959.0,382.15,395.9757,66.0,355.675,179.125,800.15,115.825
2016-01-09 07:00:00,0.0,,0.0,0.0,0.0,0.0,162.61,427.58,161.39,443.76,262.49,694.7,105.21,917.78,166.69,162.95,,744.9109,374.4,952.25,382.5,405.293,78.9,387.1,173.85,816.625,119.325
2016-01-09 08:00:00,0.0,,0.0,0.0,0.0,0.0,164.94,451.49,158.88,440.46,268.39,690.8,112.33,940.83,165.85,165.15,,755.2988,380.16,964.0,381.375,410.7652,78.1,394.85,174.0,798.95,120.8
2016-01-09 09:00:00,0.0,,0.0,0.0,0.0,0.0,164.66,426.97,223.5,439.89,261.13,684.16,117.09,938.67,159.43,164.59,,775.8661,385.92,966.5,383.2242,413.726,75.9,418.1,183.85,802.575,116.7
2016-01-09 10:00:00,0.0,,0.0,0.0,0.0,0.0,163.05,449.8,258.03,448.48,242.69,679.26,161.85,933.12,181.88,167.32,,780.1787,385.92,965.0,388.175,417.6875,75.9,457.95,181.675,792.975,110.35
2016-01-09 11:00:00,0.0,,0.0,0.0,0.0,0.0,165.19,473.62,228.48,451.31,213.41,677.95,165.03,952.61,187.56,166.24,,807.5693,391.68,965.5,385.8755,417.0885,74.0,409.85,180.85,809.0,111.775
2016-01-09 12:00:00,0.0,,0.0,0.0,0.0,0.0,168.83,488.3,243.39,459.47,211.31,679.11,164.29,948.23,192.18,162.3,,802.8645,397.44,976.5,392.175,422.7435,68.0,404.5,189.275,813.925,115.1
2016-01-09 13:00:00,0.0,,0.0,0.0,0.0,0.0,168.63,460.44,226.44,451.85,206.81,670.42,164.87,949.56,194.87,149.25,,808.2816,449.28,976.5,396.925,429.0772,69.1,391.95,189.875,805.625,112.65
2016-01-09 14:00:00,0.0,,0.0,0.0,0.0,0.0,168.23,456.73,236.16,459.28,197.08,671.53,118.35,944.94,197.43,146.87,,806.3051,414.72,981.25,395.25,427.6825,68.5,367.8,192.725,784.375,117.05
2016-01-09 15:00:00,0.0,,0.0,0.0,0.0,0.0,169.47,462.48,221.01,457.92,174.04,667.1,115.37,949.24,217.41,138.24,,815.0223,408.96,986.25,393.975,423.7548,67.9,338.525,193.075,817.175,117.65
2016-01-09 16:00:00,0.0,,0.0,0.0,0.0,0.0,166.89,467.54,217.11,457.69,158.0,669.99,113.28,928.23,224.5,139.77,,811.7773,397.44,980.5,395.6248,424.6975,71.1,328.425,195.525,791.1,115.35
2016-01-09 17:00:00,0.0,,0.0,0.0,0.0,0.0,166.37,500.57,212.81,456.02,161.25,673.54,116.46,944.14,219.35,139.24,,799.0848,397.44,977.0,396.8248,427.1812,70.6,336.825,198.075,827.075,121.975
2016-01-09 18:00:00,0.0,,0.0,0.0,0.0,0.0,165.78,477.38,224.04,451.04,168.03,678.56,117.05,939.14,217.56,141.85,,776.4226,391.68,970.0,389.15,421.9957,73.5,327.4,191.75,769.825,121.65
2016-01-09 19:00:00,0.0,,0.0,0.0,0.0,0.0,161.71,484.67,224.24,456.07,186.24,676.1,113.41,940.73,214.45,142.98,,770.437,391.68,963.75,387.2748,420.1895,76.9,337.225,195.875,834.925,119.95
2016-01-09 20:00:00,0.0,,0.0,0.0,0.0,0.0,161.9,478.07,224.11,448.48,193.76,680.48,96.9,932.14,214.01,142.78,,767.0252,380.16,959.0,391.5741,417.9528,75.4,327.625,199.3,827.625,113.525
2016-01-09 21:00:00,0.0,,0.0,0.0,0.0,0.0,158.18,433.03,178.88,441.33,202.08,678.89,88.91,933.38,214.91,141.1,,756.7472,357.12,952.25,389.1,412.485,74.4,334.325,190.775,778.075,112.7
2016-01-09 22:00:00,0.0,,0.0,0.0,0.0,0.0,152.59,450.7,154.69,431.0,202.74,683.11,88.82,938.12,142.33,137.98,,745.768,357.12,953.75,385.225,381.68,75.8,324.5,196.2,788.5,98.85
2016-01-09 23:00:00,0.0,,0.0,0.0,0.0,0.0,153.59,436.3,150.84,439.03,255.58,686.25,89.77,939.19,142.94,119.42,,745.6746,339.84,954.75,391.55,419.4887,74.6,320.9,190.35,799.975,99.975
2016-01-10 00:00:00,0.0,,0.0,0.0,0.0,0.0,153.87,427.78,154.01,438.17,289.74,683.9,90.44,934.35,140.23,118.72,,741.935,334.08,956.0,394.35,415.0465,65.7,322.4,187.6,804.025,99.425
2016-01-10 01:00:00,0.0,,0.0,0.0,0.0,0.0,149.52,457.26,153.35,433.65,297.28,685.65,89.67,936.94,158.5,118.62,,740.4222,322.56,951.75,388.45,414.3188,66.9,324.65,186.55,758.075,101.475
2016-01-10 02:00:00,0.0,,0.0,0.0,0.0,0.0,149.34,420.77,155.79,434.51,250.53,687.71,89.35,937.03,175.97,120.1,,739.7699,328.32,944.25,388.225,364.576,65.2,325.225,179.05,799.65,96.275
2016-01-10 03:00:00,0.0,,0.0,0.0,0.0,0.0,150.06,417.2,154.34,427.42,237.63,694.12,89.7,935.32,175.33,117.3,,738.5784,322.56,944.0,393.7,333.173,64.0,322.825,177.9,790.7,101.2
2016-01-10 04:00:00,0.0,,0.0,0.0,0.0,0.0,149.26,416.56,153.7,433.22,246.96,689.16,89.2,934.33,175.57,118.54,,739.4731,334.08,941.5,388.5,338.5945,66.2,320.8,175.525,775.725,91.325
2016-01-10 05:00:00,0.0,,0.0,0.0,0.0,0.0,153.98,407.04,152.48,429.69,252.45,687.92,89.07,932.67,179.21,123.42,,738.3,362.88,937.75,386.35,338.0858,65.5,362.0,179.0,770.575,97.4
2016-01-10 06:00:00,0.0,,0.0,0.0,0.0,0.0,159.05,425.05,156.97,435.57,253.94,688.2,108.07,941.36,241.63,125.35,,754.1012,362.88,936.0,391.7,391.9503,64.1,356.725,175.65,790.525,112.225
2016-01-10 07:00:00,0.0,,0.0,0.0,0.0,0.0,158.61,424.12,157.46,446.14,252.36,688.82,118.16,930.02,286.11,159.38,,749.6153,374.4,935.75,389.925,378.7175,75.2,353.425,176.6,827.3,110.85
2016-01-10 08:00:00,0.0,,0.0,0.0,0.0,0.0,153.57,419.35,154.99,446.64,256.52,687.4,115.41,938.02,294.43,155.26,,754.5114,380.16,933.25,386.05,410.7775,74.8,338.0,173.15,849.775,113.15
2016-01-10 09:00:00,0.0,,0.0,0.0,0.0,0.0,154.98,425.46,155.39,442.21,245.7,683.13,115.45,934.69,286.64,154.18,,767.0264,397.44,935.0,390.6009,371.166,72.0,335.525,174.975,819.75,115.65
2016-01-10 10:00:00,0.0,,0.0,0.0,0.0,0.0,154.6,428.4,158.71,446.28,229.21,682.47,115.62,932.43,290.14,151.67,,782.8273,391.68,946.0,386.2499,421.804,76.4,377.425,180.45,795.75,113.125
2016-01-10 11:00:00,0.0,,0.0,0.0,0.0,0.0,156.44,450.23,164.08,459.61,217.11,681.28,115.58,943.61,284.82,150.67,,790.346,391.68,962.0,395.05,423.8163,73.6,350.9,180.825,826.4,113.325
