timestamp,Panther_office_Garth,Fox_office_Vicki,Fox_office_Joy,Cockatoo_office_Margaret,Cockatoo_office_Ada
2016-01-18 12:00:00,0.0,101.52,162.16,3.1,485.075
2016-01-18 13:00:00,0.0,104.2,165.45,3.325,493.45
2016-01-18 14:00:00,0.0,110.77,164.05,3.55,484.325
2016-01-18 15:00:00,0.0,113.82,159.96,3.425,484.4
2016-01-18 16:00:00,0.0,110.1,153.28,3.7,470.325
2016-01-18 17:00:00,0.0,108.18,147.27,4.55,479.4
2016-01-18 18:00:00,0.0,106.98,155.8,3.95,453.575
2016-01-18 19:00:00,0.0,102.51,157.53,2.75,450.35
2016-01-18 20:00:00,0.0,98.88,158.17,2.8,441.475
2016-01-18 21:00:00,0.0,98.72,160.77,3.1,409.275
2016-01-18 22:00:00,0.0,99.6,158.0,4.0,402.45
2016-01-18 23:00:00,0.0,101.97,154.06,2.825,396.275
2016-01-19 00:00:00,0.0,92.11,129.25,3.075,389.025
2016-01-19 01:00:00,0.0,89.7,122.57,3.175,395.375
2016-01-19 02:00:00,0.0,95.0,140.77,3.075,388.625
2016-01-19 03:00:00,0.0,96.57,142.8,2.6,386.175
2016-01-19 04:00:00,0.0,96.44,141.29,3.15,391.45
2016-01-19 05:00:00,0.0,104.03,138.82,4.05,390.05
2016-01-19 06:00:00,0.0,107.32,147.27,4.8,446.25
2016-01-19 07:00:00,0.0,130.77,147.77,6.4,474.5
2016-01-19 08:00:00,0.0,140.97,161.65,6.325,474.55
2016-01-19 09:00:00,0.0,136.48,175.24,5.4,498.65
2016-01-19 10:00:00,0.0,144.25,190.43,5.45,472.275
2016-01-19 11:00:00,0.0,147.16,198.98,5.125,534.725
2016-01-19 12:00:00,0.0,154.56,197.55,5.45,498.875
2016-01-19 13:00:00,0.0,157.49,195.57,6.025,479.9
2016-01-19 14:00:00,0.0,164.56,194.71,5.525,479.525
2016-01-19 15:00:00,0.0,170.27,189.31,5.175,495.3
2016-01-19 16:00:00,0.0,168.22,185.4,4.8,503.35
2016-01-19 17:00:00,0.0,153.76,173.82,5.15,461.9
2016-01-19 18:00:00,0.0,128.33,158.77,4.6,464.6
2016-01-19 19:00:00,0.0,119.1,156.98,3.15,445.325
2016-01-19 20:00:00,0.0,115.65,160.4,2.85,411.8
2016-01-19 21:00:00,0.0,115.58,155.53,2.75,392.925
2016-01-19 22:00:00,0.0,109.1,147.29,2.95,395.75
2016-01-19 23:00:00,0.0,109.08,148.4,3.05,385.7
2016-01-20 00:00:00,0.0,98.03,129.47,3.1,379.1
2016-01-20 01:00:00,0.0,83.64,124.02,2.775,369.675
2016-01-20 02:00:00,0.0,92.78,145.48,2.85,388.1
2016-01-20 03:00:00,0.0,94.39,148.67,2.675,377.425
2016-01-20 04:00:00,0.0,96.03,143.74,3.575,375.075
2016-01-20 05:00:00,0.0,95.07,138.97,3.925,391.425
2016-01-20 06:00:00,0.0,102.89,145.9,5.15,435.95
2016-01-20 07:00:00,0.0,114.02,153.12,5.55,461.8
2016-01-20 08:00:00,0.0,131.89,154.1,6.325,469.025
2016-01-20 09:00:00,0.0,141.25,179.64,5.025,467.975
2016-01-20 10:00:00,0.0,149.12,189.43,4.725,515.975
2016-01-20 11:00:00,0.0,159.53,193.5,6.0,492.975
2016-01-20 12:00:00,0.0,165.56,194.85,5.925,504.775
2016-01-20 13:00:00,0.0,164.79,192.22,5.325,500.925
2016-01-20 14:00:00,0.0,170.94,185.02,5.525,491.7
2016-01-20 15:00:00,0.0,171.04,189.12,4.85,484.9
2016-01-20 16:00:00,0.0,170.38,182.3,4.8,477.525
2016-01-20 17:00:00,0.0,156.8,170.11,4.925,494.65
2016-01-20 18:00:00,0.0,132.13,164.77,4.45,447.825
2016-01-20 19:00:00,0.0,122.84,163.46,3.75,454.75
2016-01-20 20:00:00,0.0,118.07,161.73,3.425,439.3
2016-01-20 21:00:00,0.0,116.27,159.25,2.65,411.85
2016-01-20 22:00:00,0.0,111.69,152.06,2.775,395.7
2016-01-20 23:00:00,0.0,111.52,146.85,2.675,408.85
2016-01-21 00:00:00,0.0,97.32,129.55,3.325,381.2
2016-01-21 01:00:00,0.0,94.2,126.27,2.8,394.3
2016-01-21 02:00:00,0.0,97.4,148.23,2.625,390.425
2016-01-21 03:00:00,0.0,96.94,147.15,3.175,406.1
2016-01-21 04:00:00,0.0,96.85,140.9,2.3,386.425
2016-01-21 05:00:00,0.0,96.72,141.7,3.95,399.975
2016-01-21 06:00:00,0.0,100.97,145.05,6.275,448.4
2016-01-21 07:00:00,0.0,112.53,145.38,5.65,459.3
2016-01-21 08:00:00,0.0,130.18,159.75,4.65,483.9
2016-01-21 09:00:00,0.0,141.1,180.15,4.75,481.725
2016-01-21 10:00:00,0.0,152.54,193.69,5.475,469.55
2016-01-21 11:00:00,0.0,159.38,196.81,4.75,492.375
2016-01-21 12:00:00,0.0,164.58,191.37,4.65,503.525
2016-01-21 13:00:00,0.0,165.07,194.9,4.8,521.125
2016-01-21 14:00:00,0.0,169.2,191.51,4.525,494.875
2016-01-21 15:00:00,0.0,169.46,189.37,4.85,504.0
2016-01-21 16:00:00,0.0,161.03,179.52,4.275,493.875
2016-01-21 17:00:00,0.0,149.4,168.54,4.675,468.925
2016-01-21 18:00:00,0.0,134.98,157.55,4.275,463.75
2016-01-21 19:00:00,0.0,122.83,158.32,3.625,465.425
2016-01-21 20:00:00,0.0,121.39,158.78,2.825,433.9
2016-01-21 21:00:00,0.0,120.87,157.84,2.675,422.275
2016-01-21 22:00:00,0.0,115.1,152.1,2.575,411.9
2016-01-21 23:00:00,0.0,107.96,152.55,2.975,401.775
2016-01-22 00:00:00,0.0,98.48,130.52,2.675,392.45
2016-01-22 01:00:00,0.0,96.15,126.42,3.025,397.425
2016-01-22 02:00:00,0.0,100.78,143.83,2.55,386.825
2016-01-22 03:00:00,0.0,97.26,143.95,2.675,394.675
2016-01-22 04:00:00,0.0,98.93,143.19,3.625,397.55
2016-01-22 05:00:00,0.0,101.75,143.14,4.45,405.725
2016-01-22 06:00:00,0.0,105.36,147.46,4.05,449.65
2016-01-22 07:00:00,0.0,119.1,151.18,4.7,455.975
2016-01-22 08:00:00,0.0,130.73,164.88,4.7,459.9
2016-01-22 09:00:00,0.0,139.63,183.02,5.5,484.95
2016-01-22 10:00:00,0.0,154.52,193.45,4.925,456.9
2016-01-22 11:00:00,0.0,158.75,196.17,4.65,481.4
2016-01-22 12:00:00,0.0,164.44,187.62,4.3,487.3
2016-01-22 13:00:00,0.0,165.14,190.29,4.75,495.55
2016-01-22 14:00:00,0.0,169.8,189.82,4.85,482.825
2016-01-22 15:00:00,0.0,173.73,187.57,4.975,487.45
2016-01-22 16:00:00,0.0,167.24,183.62,4.175,468.05
2016-01-22 17:00:00,0.0,151.1,170.09,4.35,473.95
2016-01-22 18:00:00,0.0,131.65,162.15,4.4,432.25
2016-01-22 19:00:00,0.0,125.03,157.48,3.4,436.9
2016-01-22 20:00:00,0.0,119.69,156.2,3.925,408.2
2016-01-22 21:00:00,0.0,120.12,153.84,3.775,425.8
2016-01-22 22:00:00,0.0,117.58,149.06,2.75,398.875
2016-01-22 23:00:00,0.0,114.28,148.7,3.25,381.375
2016-01-23 00:00:00,0.0,102.71,131.14,3.575,396.325
2016-01-23 01:00:00,0.0,90.21,125.24,3.025,382.9
2016-01-23 02:00:00,0.0,94.06,146.71,2.975,395.5
2016-01-23 03:00:00,0.0,96.88,149.21,2.85,381.225
2016-01-23 04:00:00,0.0,95.33,142.1,3.5,387.575
2016-01-23 05:00:00,0.0,96.45,140.54,4.375,399.925
2016-01-23 06:00:00,0.0,97.94,142.43,3.55,421.8
2016-01-23 07:00:00,0.0,101.79,140.57,2.925,465.05
2016-01-23 08:00:00,0.0,101.92,130.57,3.275,445.55
2016-01-23 09:00:00,0.0,101.51,135.36,3.075,458.7
2016-01-23 10:00:00,0.0,104.63,146.43,3.55,456.925
2016-01-23 11:00:00,0.0,110.6,152.62,2.2,443.6
2016-01-23 12:00:00,0.0,111.06,151.58,2.425,452.775
2016-01-23 13:00:00,0.0,111.34,153.07,2.55,451.15
2016-01-23 14:00:00,0.0,114.85,146.1,2.425,464.9
2016-01-23 15:00:00,0.0,112.07,141.14,1.9,463.15
2016-01-23 16:00:00,0.0,107.21,137.71,3.275,467.9
2016-01-23 17:00:00,0.0,102.38,134.29,3.9,472.575
2016-01-23 18:00:00,0.0,99.53,141.31,4.225,454.85
2016-01-23 19:00:00,0.0,99.77,140.45,4.1,436.625
2016-01-23 20:00:00,0.0,100.45,142.41,3.55,431.475
2016-01-23 21:00:00,0.0,100.21,142.13,3.125,412.725
2016-01-23 22:00:00,0.0,98.44,139.57,3.4,421.425
2016-01-23 23:00:00,0.0,95.48,142.7,2.65,406.425
2016-01-24 00:00:00,0.0,82.83,124.85,3.0,386.95
2016-01-24 01:00:00,0.0,81.66,115.93,2.725,388.625
2016-01-24 02:00:00,0.0,95.18,135.77,2.65,417.675
2016-01-24 03:00:00,0.0,96.49,140.22,2.65,398.6
2016-01-24 04:00:00,0.0,98.11,139.51,2.825,399.925
2016-01-24 05:00:00,0.0,99.1,138.19,4.375,397.675
2016-01-24 06:00:00,0.0,98.54,139.7,4.225,434.25
2016-01-24 07:00:00,0.0,100.7,136.6,2.5,431.275
2016-01-24 08:00:00,0.0,99.15,127.9,2.575,447.4
2016-01-24 09:00:00,0.0,100.49,137.91,2.45,451.375
2016-01-24 10:00:00,0.0,96.3,150.46,2.075,452.45
2016-01-24 11:00:00,0.0,95.82,152.17,2.025,445.025
2016-01-24 12:00:00,0.0,96.35,150.61,1.85,435.6
2016-01-24 13:00:00,0.0,93.78,140.53,2.2,448.325
2016-01-24 14:00:00,0.0,99.1,131.3,2.3,451.275
2016-01-24 15:00:00,0.0,110.64,143.65,2.7,468.225
2016-01-24 16:00:00,0.0,113.92,138.67,2.725,459.2
2016-01-24 17:00:00,0.0,109.27,134.63,3.225,455.5
2016-01-24 18:00:00,0.0,104.6,138.42,3.8,446.125
2016-01-24 19:00:00,0.0,100.95,140.23,4.1,428.125
2016-01-24 20:00:00,0.0,100.54,141.47,4.2,411.125
2016-01-24 21:00:00,0.0,96.95,142.92,3.9,408.2
2016-01-24 22:00:00,0.0,95.57,141.14,3.175,398.4
2016-01-24 23:00:00,0.0,95.34,141.23,3.075,389.775
2016-01-25 00:00:00,0.0,85.4,118.64,3.475,403.125
2016-01-25 01:00:00,0.0,86.33,115.62,3.25,387.2
2016-01-25 02:00:00,0.0,96.69,135.17,3.7,386.675
2016-01-25 03:00:00,0.0,96.86,139.87,2.875,400.525
2016-01-25 04:00:00,0.0,98.67,139.45,3.9,398.85
2016-01-25 05:00:00,0.0,100.76,141.17,4.525,396.825
2016-01-25 06:00:00,0.0,107.31,146.5,5.95,440.725
2016-01-25 07:00:00,0.0,117.66,149.81,5.05,447.725
2016-01-25 08:00:00,0.0,133.07,157.44,5.225,459.475
2016-01-25 09:00:00,0.0,138.69,166.9,5.325,477.2
2016-01-25 10:00:00,0.0,151.77,183.92,4.5,473.525
2016-01-25 11:00:00,0.0,160.98,194.96,5.075,501.825
2016-01-25 12:00:00,0.0,167.66,192.62,5.775,484.75
2016-01-25 13:00:00,0.0,169.32,191.43,4.775,492.25
2016-01-25 14:00:00,0.0,171.75,187.54,5.125,493.175
2016-01-25 15:00:00,0.0,177.19,189.98,4.9,493.975
2016-01-25 16:00:00,0.0,172.32,180.89,4.025,479.175
2016-01-25 17:00:00,0.0,155.96,166.06,4.25,467.425
2016-01-25 18:00:00,0.0,133.49,155.7,4.225,461.825
2016-01-25 19:00:00,0.0,118.38,155.65,3.925,460.725
2016-01-25 20:00:00,0.0,115.35,159.24,4.125,434.725
2016-01-25 21:00:00,0.0,116.87,151.91,4.3,430.625
2016-01-25 22:00:00,0.0,111.39,146.7,3.2,397.775
2016-01-25 23:00:00,0.0,106.66,145.41,3.7,392.2
2016-01-26 00:00:00,0.0,95.36,119.41,3.625,396.5
2016-01-26 01:00:00,0.0,90.13,116.63,2.775,389.0
2016-01-26 02:00:00,0.0,96.76,138.79,3.225,399.675
2016-01-26 03:00:00,0.0,97.13,141.52,2.6,390.8
2016-01-26 04:00:00,0.0,97.82,138.88,3.475,382.625
2016-01-26 05:00:00,0.0,101.57,140.6,4.95,403.15
2016-01-26 06:00:00,0.0,109.33,146.56,5.55,432.55
2016-01-26 07:00:00,0.0,116.89,151.51,5.7,470.275
2016-01-26 08:00:00,0.0,135.19,160.7,5.075,453.1
2016-01-26 09:00:00,0.0,143.68,177.66,4.55,493.1
2016-01-26 10:00:00,0.0,152.24,190.28,5.3,480.7
2016-01-26 11:00:00,0.0,159.08,191.0,5.025,481.6
2016-01-26 12:00:00,0.0,167.12,186.94,4.7,522.875
2016-01-26 13:00:00,0.0,165.83,187.03,4.425,484.625
2016-01-26 14:00:00,0.0,170.14,180.87,4.3,466.55
2016-01-26 15:00:00,0.0,174.92,178.81,4.55,460.825
2016-01-26 16:00:00,0.0,176.35,174.74,4.2,479.25
2016-01-26 17:00:00,0.0,159.59,162.18,4.275,469.425
2016-01-26 18:00:00,0.0,136.54,154.6,4.45,463.575
2016-01-26 19:00:00,0.0,124.19,155.17,3.3,441.6
2016-01-26 20:00:00,0.0,118.92,155.95,3.325,420.275
2016-01-26 21:00:00,0.0,118.06,153.68,4.375,403.675
2016-01-26 22:00:00,0.0,111.6,145.32,4.025,409.175
2016-01-26 23:00:00,0.0,105.93,139.13,3.725,397.55
2016-01-27 00:00:00,0.0,91.01,121.23,3.55,397.5
2016-01-27 01:00:00,0.0,86.48,116.1,4.4,372.95
2016-01-27 02:00:00,0.0,98.2,138.31,3.075,391.5
2016-01-27 03:00:00,0.0,96.17,142.02,2.7,387.45
2016-01-27 04:00:00,0.0,98.74,140.91,3.15,401.325
2016-01-27 05:00:00,0.0,100.24,137.18,4.925,390.775
2016-01-27 06:00:00,0.0,104.42,147.84,5.375,434.9
2016-01-27 07:00:00,0.0,119.55,151.82,5.15,454.05
2016-01-27 08:00:00,0.0,131.0,158.01,4.6,441.7
2016-01-27 09:00:00,0.0,143.34,180.53,,
2016-01-27 10:00:00,0.0,154.41,192.22,4.625,476.65
2016-01-27 11:00:00,0.0,157.3,195.88,5.3,519.1
2016-01-27 12:00:00,0.0,164.01,193.43,4.475,499.6
2016-01-27 13:00:00,0.0,165.47,193.63,5.1,500.7
2016-01-27 14:00:00,0.0,173.05,189.64,4.725,521.25
2016-01-27 15:00:00,0.0,179.1,188.64,4.6,484.325
2016-01-27 16:00:00,0.0,178.73,184.21,4.3,483.925
2016-01-27 17:00:00,0.0,161.83,169.48,5.375,496.25
2016-01-27 18:00:00,0.0,141.27,159.9,4.025,465.175
2016-01-27 19:00:00,0.0,124.24,156.3,3.25,442.625
2016-01-27 20:00:00,0.0,119.79,157.07,3.275,421.075
2016-01-27 21:00:00,0.0,121.43,154.98,3.675,421.825
2016-01-27 22:00:00,0.0,117.87,150.02,3.4,414.825
2016-01-27 23:00:00,0.0,113.05,148.6,2.8,384.2
2016-01-28 00:00:00,0.0,99.52,126.42,2.825,384.95
2016-01-28 01:00:00,0.0,95.58,120.56,3.1,411.125
2016-01-28 02:00:00,0.0,99.73,137.26,3.825,404.15
2016-01-28 03:00:00,0.0,99.81,140.07,3.3,412.25
2016-01-28 04:00:00,0.0,99.26,138.26,2.775,396.45
2016-01-28 05:00:00,0.0,101.33,141.64,4.65,409.075
2016-01-28 06:00:00,0.0,106.82,142.34,4.15,444.175
2016-01-28 07:00:00,0.0,113.89,146.71,5.125,447.45
2016-01-28 08:00:00,0.0,130.49,155.12,4.975,466.875
2016-01-28 09:00:00,0.0,142.08,173.05,4.3,475.4
2016-01-28 10:00:00,0.0,152.6,185.54,4.375,488.25
2016-01-28 11:00:00,0.0,161.68,196.77,5.275,493.5
2016-01-28 12:00:00,0.0,165.82,190.73,4.75,497.1
2016-01-28 13:00:00,0.0,166.95,191.05,4.625,484.375
2016-01-28 14:00:00,0.0,172.6,189.43,5.075,503.05
2016-01-28 15:00:00,0.0,177.89,186.67,4.55,506.575
2016-01-28 16:00:00,0.0,176.07,180.27,4.225,488.2
2016-01-28 17:00:00,0.0,166.64,167.88,5.525,462.775
2016-01-28 18:00:00,0.0,146.87,154.14,4.175,447.525
2016-01-28 19:00:00,0.0,124.26,153.72,3.275,449.75
2016-01-28 20:00:00,0.0,120.37,155.95,3.575,427.25
2016-01-28 21:00:00,0.0,121.1,153.35,3.4,406.5
2016-01-28 22:00:00,0.0,115.67,149.94,3.45,396.85
2016-01-28 23:00:00,0.0,113.75,140.94,3.125,387.25
2016-01-29 00:00:00,0.0,102.43,119.5,3.25,374.2
2016-01-29 01:00:00,0.0,98.67,114.79,2.65,387.375
2016-01-29 02:00:00,0.0,104.39,136.47,2.875,374.925
2016-01-29 03:00:00,0.0,100.1,134.84,3.125,372.275
2016-01-29 04:00:00,0.0,101.18,134.65,2.65,396.95
2016-01-29 05:00:00,0.0,104.76,134.27,4.275,384.2
2016-01-29 06:00:00,0.0,109.05,139.21,4.775,441.25
2016-01-29 07:00:00,0.0,118.78,144.6,5.35,461.95
2016-01-29 08:00:00,0.0,133.96,156.99,5.55,465.6
2016-01-29 09:00:00,0.0,141.89,175.75,4.95,488.4
2016-01-29 10:00:00,0.0,153.26,197.94,4.575,475.125
2016-01-29 11:00:00,0.0,160.36,197.57,4.375,499.15
2016-01-29 12:00:00,0.0,163.18,189.84,4.35,491.0
2016-01-29 13:00:00,0.0,163.4,188.25,4.8,483.225
2016-01-29 14:00:00,0.0,164.35,181.72,5.225,492.125
2016-01-29 15:00:00,0.0,161.53,178.53,4.575,496.525
2016-01-29 16:00:00,0.0,165.11,178.33,4.25,502.375
2016-01-29 17:00:00,0.0,148.54,166.62,4.525,473.7
2016-01-29 18:00:00,0.0,128.44,155.23,3.85,475.025
2016-01-29 19:00:00,0.0,119.56,150.53,3.65,456.325
2016-01-29 20:00:00,0.0,117.92,147.32,2.95,431.725
2016-01-29 21:00:00,0.0,114.9,138.08,2.7,429.1
2016-01-29 22:00:00,0.0,112.7,137.59,2.625,408.025
2016-01-29 23:00:00,0.0,111.69,135.69,3.05,413.7
2016-01-30 00:00:00,0.0,97.99,119.27,3.125,397.1
2016-01-30 01:00:00,0.0,85.09,113.32,2.8,406.1
2016-01-30 02:00:00,0.0,94.22,134.24,2.6,394.625
2016-01-30 03:00:00,0.0,97.78,132.48,2.475,400.875
2016-01-30 04:00:00,0.0,97.62,133.47,2.55,417.425
2016-01-30 05:00:00,0.0,95.38,137.83,2.9,389.875
2016-01-30 06:00:00,0.0,98.98,139.93,4.85,444.275
2016-01-30 07:00:00,0.0,100.8,133.0,3.225,426.975
2016-01-30 08:00:00,0.0,102.59,126.92,3.875,450.55
2016-01-30 09:00:00,0.0,108.04,136.12,2.275,470.4
2016-01-30 10:00:00,0.0,109.16,151.02,3.05,469.475
2016-01-30 11:00:00,0.0,110.36,141.27,2.525,460.6
2016-01-30 12:00:00,0.0,111.04,144.5,2.65,456.05
2016-01-30 13:00:00,0.0,110.35,141.33,3.575,458.925
2016-01-30 14:00:00,0.0,115.21,138.78,3.45,468.875
2016-01-30 15:00:00,0.0,113.69,139.7,2.925,451.775
2016-01-30 16:00:00,0.0,116.18,135.66,2.25,465.175
2016-01-30 17:00:00,0.0,114.06,133.72,4.025,448.125
2016-01-30 18:00:00,0.0,104.7,137.14,3.975,442.75
2016-01-30 19:00:00,0.0,101.73,136.82,2.55,448.75
2016-01-30 20:00:00,0.0,100.12,136.69,2.55,393.825
2016-01-30 21:00:00,0.0,99.22,135.92,2.725,419.125
2016-01-30 22:00:00,0.0,99.6,136.2,2.15,395.45
2016-01-30 23:00:00,0.0,97.73,135.12,2.0,385.85
2016-01-31 00:00:00,0.0,85.12,119.92,2.05,392.175
2016-01-31 01:00:00,0.0,80.69,112.11,2.275,394.3
2016-01-31 02:00:00,0.0,91.47,125.15,2.65,385.025
2016-01-31 03:00:00,0.0,95.41,127.21,2.8,376.275
2016-01-31 04:00:00,0.0,94.51,128.56,2.475,386.75
2016-01-31 05:00:00,0.0,95.1,128.11,3.075,392.575
2016-01-31 06:00:00,0.0,95.37,129.48,,
2016-01-31 07:00:00,0.0,100.64,126.5,,
2016-01-31 08:00:00,0.0,94.89,124.32,,
2016-01-31 09:00:00,0.0,93.89,137.89,2.9,435.3
2016-01-31 10:00:00,0.0,93.86,146.04,1.725,458.35
2016-01-31 11:00:00,0.0,93.46,149.11,1.7,448.8
2016-01-31 12:00:00,0.0,98.22,144.91,1.35,464.8
2016-01-31 13:00:00,0.0,99.19,147.41,1.575,423.55
2016-01-31 14:00:00,0.0,100.51,140.9,2.475,423.1
2016-01-31 15:00:00,0.0,99.18,132.04,1.75,426.925
2016-01-31 16:00:00,0.0,98.0,132.26,2.025,435.175
2016-01-31 17:00:00,0.0,100.82,130.18,3.45,432.425
2016-01-31 18:00:00,0.0,98.88,132.68,2.975,418.0
2016-01-31 19:00:00,0.0,96.45,133.8,3.35,419.725
2016-01-31 20:00:00,0.0,93.64,134.24,2.9,403.875
2016-01-31 21:00:00,0.0,93.46,132.07,2.675,388.225
2016-01-31 22:00:00,0.0,92.52,130.34,2.525,375.975
2016-01-31 23:00:00,0.0,91.48,127.42,2.575,380.2
2016-02-01 00:00:00,0.0,78.75,109.87,2.775,362.475
2016-02-01 01:00:00,0.0,80.92,106.56,2.25,370.325
2016-02-01 02:00:00,0.0,92.99,124.58,2.275,370.4
2016-02-01 03:00:00,0.0,96.96,126.74,2.35,373.225
2016-02-01 04:00:00,0.0,99.17,125.5,2.575,376.75
2016-02-01 05:00:00,0.0,100.5,127.18,2.875,373.575
2016-02-01 06:00:00,0.0,111.98,133.74,4.875,440.575
2016-02-01 07:00:00,0.0,116.58,139.11,4.5,452.9
2016-02-01 08:00:00,0.0,128.85,143.91,4.75,476.1
2016-02-01 09:00:00,0.0,135.78,148.53,5.2,464.575
2016-02-01 10:00:00,0.0,138.48,149.07,4.875,494.375
2016-02-01 11:00:00,0.0,139.97,151.09,4.975,490.5
2016-02-01 12:00:00,0.0,144.06,151.97,4.45,482.4
2016-02-01 13:00:00,0.0,142.38,153.93,4.25,489.75
2016-02-01 14:00:00,0.0,139.86,150.29,4.025,500.05
2016-02-01 15:00:00,0.0,138.56,150.14,4.275,473.05
2016-02-01 16:00:00,0.0,136.65,153.58,4.425,484.325
2016-02-01 17:00:00,0.0,125.01,146.65,4.525,467.05
2016-02-01 18:00:00,0.0,113.16,140.53,4.025,479.025
2016-02-01 19:00:00,0.0,107.13,144.28,2.725,434.975
2016-02-01 20:00:00,0.0,108.3,142.5,2.775,424.925
2016-02-01 21:00:00,0.0,110.53,130.9,3.6,417.9
2016-02-01 22:00:00,0.0,109.81,128.46,3.225,404.2
2016-02-01 23:00:00,0.0,109.84,124.66,2.825,389.25
2016-02-02 00:00:00,0.0,102.86,107.58,2.95,389.325
2016-02-02 01:00:00,0.0,102.61,111.33,3.275,405.9
2016-02-02 02:00:00,0.0,119.46,132.27,3.2,383.8
2016-02-02 03:00:00,0.0,130.53,134.81,2.925,403.225
2016-02-02 04:00:00,0.0,129.32,134.29,2.825,409.4
2016-02-02 05:00:00,0.0,134.57,134.1,5.0,393.075
2016-02-02 06:00:00,0.0,138.39,141.23,4.575,450.825
2016-02-02 07:00:00,0.0,152.53,149.46,5.0,450.325
2016-02-02 08:00:00,0.0,160.13,156.35,4.175,456.175
2016-02-02 09:00:00,0.0,165.05,166.61,4.075,486.7
2016-02-02 10:00:00,0.0,167.59,175.28,4.7,517.075
2016-02-02 11:00:00,0.0,165.37,179.57,5.575,495.6
2016-02-02 12:00:00,0.0,146.92,179.95,4.275,482.675
2016-02-02 13:00:00,0.0,148.03,176.74,4.25,466.6
2016-02-02 14:00:00,0.0,148.82,171.45,4.05,457.4
2016-02-02 15:00:00,0.0,151.94,163.62,4.2,501.325
2016-02-02 16:00:00,0.0,158.51,160.18,4.1,469.225
2016-02-02 17:00:00,0.0,152.31,150.57,4.6,479.9
2016-02-02 18:00:00,0.0,129.01,143.8,4.1,466.075
2016-02-02 19:00:00,0.0,115.15,145.14,2.7,454.425
2016-02-02 20:00:00,0.0,108.66,142.86,1.95,401.75
2016-02-02 21:00:00,0.0,107.99,135.27,3.275,401.475
2016-02-02 22:00:00,0.0,103.75,136.02,2.725,389.65
2016-02-02 23:00:00,0.0,104.66,133.2,2.775,395.0
2016-02-03 00:00:00,0.0,93.96,115.89,3.075,381.1
2016-02-03 01:00:00,0.0,99.5,115.76,2.625,374.15
2016-02-03 02:00:00,0.0,113.85,135.12,2.4,378.625
2016-02-03 03:00:00,0.0,125.62,140.15,2.325,400.75
2016-02-03 04:00:00,0.0,127.94,139.79,2.85,375.975
2016-02-03 05:00:00,0.0,129.9,137.63,4.65,393.875
2016-02-03 06:00:00,0.0,138.03,147.11,4.7,436.725
2016-02-03 07:00:00,0.0,151.37,156.59,4.85,387.975
2016-02-03 08:00:00,0.0,161.15,154.29,5.3,476.125
2016-02-03 09:00:00,0.0,164.69,171.34,4.675,478.9
2016-02-03 10:00:00,0.0,166.11,178.87,4.55,495.375
2016-02-03 11:00:00,0.0,160.62,182.57,3.675,488.675
2016-02-03 12:00:00,0.0,142.17,181.68,3.675,485.675
2016-02-03 13:00:00,0.0,145.36,178.22,4.55,477.525
2016-02-03 14:00:00,0.0,144.99,174.89,4.325,491.2
2016-02-03 15:00:00,0.0,156.52,172.78,4.6,496.3
2016-02-03 16:00:00,0.0,161.67,168.29,3.575,490.525
2016-02-03 17:00:00,0.0,153.27,152.77,3.425,456.725
2016-02-03 18:00:00,0.0,135.05,145.84,4.625,473.7
2016-02-03 19:00:00,0.0,123.63,146.29,3.575,434.825
2016-02-03 20:00:00,0.0,111.82,140.0,2.175,418.75
2016-02-03 21:00:00,0.0,110.43,136.4,2.125,415.825
2016-02-03 22:00:00,0.0,106.33,132.46,2.275,401.925
2016-02-03 23:00:00,0.0,105.87,130.91,2.275,376.175
2016-02-04 00:00:00,0.0,103.04,114.49,2.025,389.85
2016-02-04 01:00:00,0.0,98.18,112.65,2.475,398.8
2016-02-04 02:00:00,0.0,104.15,133.79,2.65,396.15
2016-02-04 03:00:00,0.0,116.04,133.42,2.85,378.65
2016-02-04 04:00:00,0.0,124.37,136.69,3.2,380.875
2016-02-04 05:00:00,0.0,132.19,137.2,5.125,403.25
2016-02-04 06:00:00,0.0,137.65,144.41,4.975,435.425
2016-02-04 07:00:00,0.0,146.56,148.24,5.75,454.725
2016-02-04 08:00:00,0.0,156.34,158.54,4.9,465.075
2016-02-04 09:00:00,0.0,159.82,166.37,4.775,475.525
2016-02-04 10:00:00,0.0,156.78,164.91,4.9,492.775
2016-02-04 11:00:00,0.0,141.97,166.69,5.625,453.925
2016-02-04 12:00:00,0.0,144.42,174.44,4.15,515.35
2016-02-04 13:00:00,0.0,142.91,175.41,4.5,486.525
2016-02-04 14:00:00,0.0,155.75,170.76,4.325,517.5
2016-02-04 15:00:00,0.0,162.25,173.68,4.5,490.275
2016-02-04 16:00:00,0.0,163.52,169.11,3.925,470.575
2016-02-04 17:00:00,0.0,156.46,152.89,4.7,488.05
2016-02-04 18:00:00,0.0,134.19,143.22,4.875,457.925
2016-02-04 19:00:00,0.0,122.97,145.35,3.575,466.525
2016-02-04 20:00:00,0.0,117.69,142.94,2.5,427.75
2016-02-04 21:00:00,0.0,114.26,140.32,4.05,411.775
2016-02-04 22:00:00,0.0,109.55,132.96,3.075,406.125
2016-02-04 23:00:00,0.0,106.59,133.06,2.65,389.25
2016-02-05 00:00:00,0.0,98.49,114.62,2.525,375.4
2016-02-05 01:00:00,0.0,96.51,113.21,2.15,373.225
2016-02-05 02:00:00,0.0,99.5,130.15,2.375,394.625
