timestamp,Fox_public_Bart,Bear_public_Valorie,Cockatoo_public_Shad
2016-01-24 04:00:00,78.48,51.25,91.325
2016-01-24 05:00:00,78.17,66.75,91.6
2016-01-24 06:00:00,78.25,66.0,93.125
2016-01-24 07:00:00,77.3,66.25,91.275
2016-01-24 08:00:00,75.22,65.25,88.425
2016-01-24 09:00:00,75.06,65.75,84.35
2016-01-24 10:00:00,132.98,71.0,85.0
2016-01-24 11:00:00,140.79,72.5,85.625
2016-01-24 12:00:00,143.16,114.75,96.55
2016-01-24 13:00:00,147.09,236.25,103.925
2016-01-24 14:00:00,147.58,244.0,99.075
2016-01-24 15:00:00,149.48,245.5,95.65
2016-01-24 16:00:00,150.38,246.5,98.2
2016-01-24 17:00:00,148.76,243.75,99.675
2016-01-24 18:00:00,152.05,240.25,100.1
2016-01-24 19:00:00,149.95,237.5,101.35
2016-01-24 20:00:00,146.33,226.5,110.15
2016-01-24 21:00:00,144.73,215.75,116.075
2016-01-24 22:00:00,143.5,215.5,120.025
2016-01-24 23:00:00,141.76,216.5,123.35
2016-01-25 00:00:00,98.64,212.75,127.15
2016-01-25 01:00:00,78.98,213.75,126.65
2016-01-25 02:00:00,78.93,97.75,114.175
2016-01-25 03:00:00,78.34,68.25,104.125
2016-01-25 04:00:00,80.88,71.75,103.85
2016-01-25 05:00:00,81.83,87.0,141.05
2016-01-25 06:00:00,126.99,135.75,161.575
2016-01-25 07:00:00,141.39,147.25,174.575
2016-01-25 08:00:00,141.67,156.25,200.875
2016-01-25 09:00:00,147.19,226.0,206.3
2016-01-25 10:00:00,152.64,239.25,207.875
2016-01-25 11:00:00,156.26,244.25,204.8
2016-01-25 12:00:00,159.8,250.5,189.7
2016-01-25 13:00:00,158.5,249.25,194.3
2016-01-25 14:00:00,158.14,254.25,191.575
2016-01-25 15:00:00,158.54,256.5,194.6
2016-01-25 16:00:00,160.04,256.0,188.025
2016-01-25 17:00:00,157.79,248.75,134.925
2016-01-25 18:00:00,159.31,244.5,166.3
2016-01-25 19:00:00,156.53,241.5,166.925
2016-01-25 20:00:00,151.1,240.25,169.35
2016-01-25 21:00:00,148.29,226.0,167.625
2016-01-25 22:00:00,144.83,217.5,161.975
2016-01-25 23:00:00,143.55,215.75,171.05
2016-01-26 00:00:00,100.86,211.75,162.225
2016-01-26 01:00:00,136.05,212.25,148.2
2016-01-26 02:00:00,136.84,100.0,133.6
2016-01-26 03:00:00,137.67,80.0,132.425
2016-01-26 04:00:00,121.9,87.0,127.775
2016-01-26 05:00:00,129.3,103.75,127.525
2016-01-26 06:00:00,130.67,144.75,135.05
2016-01-26 07:00:00,139.2,156.75,156.65
2016-01-26 08:00:00,142.92,168.6,170.95
2016-01-26 09:00:00,150.86,228.5,178.125
2016-01-26 10:00:00,155.3,235.5,186.825
2016-01-26 11:00:00,157.15,235.0,179.45
2016-01-26 12:00:00,158.73,244.5,178.675
2016-01-26 13:00:00,160.62,253.0,177.325
2016-01-26 14:00:00,160.04,262.75,177.275
2016-01-26 15:00:00,160.18,259.75,169.625
2016-01-26 16:00:00,159.06,258.75,166.85
2016-01-26 17:00:00,158.41,256.25,131.85
2016-01-26 18:00:00,157.9,247.75,147.875
2016-01-26 19:00:00,156.82,241.75,146.25
2016-01-26 20:00:00,156.65,234.5,148.575
2016-01-26 21:00:00,151.73,228.25,141.45
2016-01-26 22:00:00,147.46,227.0,139.2
2016-01-26 23:00:00,144.48,224.0,138.775
2016-01-27 00:00:00,96.37,219.25,130.075
2016-01-27 01:00:00,116.84,221.0,131.6
2016-01-27 02:00:00,136.7,80.0,129.725
2016-01-27 03:00:00,138.48,46.5,117.25
2016-01-27 04:00:00,91.57,54.25,117.65
2016-01-27 05:00:00,81.55,67.5,119.7
2016-01-27 06:00:00,129.96,126.75,135.6
2016-01-27 07:00:00,137.69,154.5,148.025
2016-01-27 08:00:00,144.24,164.5,154.3
2016-01-27 09:00:00,149.1,237.0,
2016-01-27 10:00:00,149.25,246.25,196.7
2016-01-27 11:00:00,157.29,251.5,194.175
2016-01-27 12:00:00,161.63,253.25,191.1
2016-01-27 13:00:00,163.29,260.0,199.025
2016-01-27 14:00:00,163.38,262.5,195.4
2016-01-27 15:00:00,164.02,270.75,181.675
2016-01-27 16:00:00,162.82,268.5,186.85
2016-01-27 17:00:00,161.46,262.75,176.2
2016-01-27 18:00:00,163.45,258.75,165.575
2016-01-27 19:00:00,160.34,250.0,165.025
2016-01-27 20:00:00,157.66,247.5,165.45
2016-01-27 21:00:00,154.91,235.25,158.775
2016-01-27 22:00:00,150.78,222.25,156.7
2016-01-27 23:00:00,148.1,223.25,154.75
2016-01-28 00:00:00,99.97,219.25,134.125
2016-01-28 01:00:00,107.0,218.5,129.375
2016-01-28 02:00:00,136.53,94.75,111.8
2016-01-28 03:00:00,140.42,81.0,106.525
2016-01-28 04:00:00,84.68,87.5,114.35
2016-01-28 05:00:00,76.57,102.5,142.475
2016-01-28 06:00:00,129.76,144.0,145.5
2016-01-28 07:00:00,139.32,158.75,159.775
2016-01-28 08:00:00,146.69,164.0,170.5
2016-01-28 09:00:00,150.66,232.5,195.9
2016-01-28 10:00:00,153.19,244.25,206.025
2016-01-28 11:00:00,158.24,252.0,220.9
2016-01-28 12:00:00,160.57,254.75,220.4
2016-01-28 13:00:00,160.4,255.5,221.45
2016-01-28 14:00:00,159.67,257.0,226.7
2016-01-28 15:00:00,161.69,260.75,211.25
2016-01-28 16:00:00,163.4,255.5,212.075
2016-01-28 17:00:00,162.19,253.75,204.7
2016-01-28 18:00:00,162.55,249.5,192.75
2016-01-28 19:00:00,160.44,246.0,194.2
2016-01-28 20:00:00,155.78,249.25,197.1
2016-01-28 21:00:00,152.98,237.75,192.925
2016-01-28 22:00:00,149.56,235.5,195.0
2016-01-28 23:00:00,144.21,236.0,190.15
2016-01-29 00:00:00,96.24,231.75,168.475
2016-01-29 01:00:00,121.18,232.25,153.825
2016-01-29 02:00:00,138.27,80.25,120.675
2016-01-29 03:00:00,139.96,52.25,106.6
2016-01-29 04:00:00,80.8,57.25,106.375
2016-01-29 05:00:00,78.87,69.0,109.525
2016-01-29 06:00:00,128.68,127.25,138.9
2016-01-29 07:00:00,136.25,152.75,153.175
2016-01-29 08:00:00,143.62,162.5,181.725
2016-01-29 09:00:00,149.39,245.5,203.35
2016-01-29 10:00:00,152.57,251.25,204.9
2016-01-29 11:00:00,155.23,255.5,204.375
2016-01-29 12:00:00,159.49,255.25,197.0
2016-01-29 13:00:00,163.12,258.25,195.5
2016-01-29 14:00:00,160.53,258.5,196.6
2016-01-29 15:00:00,159.63,261.0,192.825
2016-01-29 16:00:00,159.01,263.5,188.075
2016-01-29 17:00:00,158.91,258.5,181.325
2016-01-29 18:00:00,158.21,252.25,141.65
2016-01-29 19:00:00,154.47,243.75,138.775
2016-01-29 20:00:00,153.07,240.0,135.55
2016-01-29 21:00:00,119.42,219.25,147.225
2016-01-29 22:00:00,81.34,71.25,148.425
2016-01-29 23:00:00,78.89,46.25,144.025
2016-01-30 00:00:00,78.1,45.25,130.675
2016-01-30 01:00:00,110.88,46.75,115.175
2016-01-30 02:00:00,139.18,46.0,99.875
2016-01-30 03:00:00,139.44,46.75,102.025
2016-01-30 04:00:00,89.05,53.25,102.175
2016-01-30 05:00:00,78.49,69.25,102.675
2016-01-30 06:00:00,78.37,101.75,102.35
2016-01-30 07:00:00,77.21,105.0,103.35
2016-01-30 08:00:00,75.3,132.75,97.1
2016-01-30 09:00:00,132.07,226.25,93.975
2016-01-30 10:00:00,139.64,236.5,95.625
2016-01-30 11:00:00,143.28,246.25,117.1
2016-01-30 12:00:00,150.13,247.4,141.7
2016-01-30 13:00:00,152.15,247.25,138.725
2016-01-30 14:00:00,156.33,254.0,140.25
2016-01-30 15:00:00,157.58,256.75,144.35
2016-01-30 16:00:00,157.21,253.5,140.175
2016-01-30 17:00:00,158.51,242.75,142.125
2016-01-30 18:00:00,159.44,239.0,134.325
2016-01-30 19:00:00,155.5,236.25,96.125
2016-01-30 20:00:00,154.65,224.25,93.0
2016-01-30 21:00:00,118.51,219.5,93.2
2016-01-30 22:00:00,83.08,68.75,92.25
2016-01-30 23:00:00,81.82,45.0,92.85
2016-01-31 00:00:00,78.18,45.75,91.925
2016-01-31 01:00:00,80.22,46.25,92.225
2016-01-31 02:00:00,80.5,46.5,91.55
2016-01-31 03:00:00,80.37,46.75,92.1
2016-01-31 04:00:00,80.14,54.0,93.925
2016-01-31 05:00:00,79.98,67.5,92.025
2016-01-31 06:00:00,80.2,65.75,
2016-01-31 07:00:00,78.91,66.5,
2016-01-31 08:00:00,76.86,65.0,
2016-01-31 09:00:00,76.89,65.25,87.2
2016-01-31 10:00:00,129.38,70.25,88.875
2016-01-31 11:00:00,146.98,73.0,109.65
2016-01-31 12:00:00,150.58,134.75,155.925
2016-01-31 13:00:00,152.04,234.75,160.55
2016-01-31 14:00:00,157.1,237.75,159.0
2016-01-31 15:00:00,158.9,241.75,156.3
2016-01-31 16:00:00,158.43,235.25,157.9
2016-01-31 17:00:00,160.69,234.75,157.475
2016-01-31 18:00:00,162.84,227.75,156.75
2016-01-31 19:00:00,161.64,224.25,158.125
2016-01-31 20:00:00,159.61,223.25,162.65
2016-01-31 21:00:00,156.33,216.75,164.2
2016-01-31 22:00:00,153.3,214.25,159.3
2016-01-31 23:00:00,149.44,213.0,161.775
2016-02-01 00:00:00,100.16,213.25,116.65
2016-02-01 01:00:00,80.09,210.25,110.275
2016-02-01 02:00:00,81.04,64.5,104.85
2016-02-01 03:00:00,80.5,48.0,95.15
2016-02-01 04:00:00,79.98,61.25,101.225
2016-02-01 05:00:00,83.43,92.0,106.6
2016-02-01 06:00:00,131.94,134.5,120.7
2016-02-01 07:00:00,140.78,142.5,144.125
2016-02-01 08:00:00,146.81,163.25,184.075
2016-02-01 09:00:00,162.26,225.0,183.05
2016-02-01 10:00:00,166.03,235.75,193.05
2016-02-01 11:00:00,168.2,235.75,197.8
2016-02-01 12:00:00,170.71,243.75,200.275
2016-02-01 13:00:00,172.28,250.6,199.875
2016-02-01 14:00:00,170.87,252.0,194.8
2016-02-01 15:00:00,170.84,251.25,188.475
2016-02-01 16:00:00,169.98,246.75,183.85
2016-02-01 17:00:00,168.31,241.75,178.2
2016-02-01 18:00:00,170.71,238.25,171.6
2016-02-01 19:00:00,168.94,232.75,171.1
2016-02-01 20:00:00,167.17,231.75,167.25
2016-02-01 21:00:00,163.05,221.75,164.95
2016-02-01 22:00:00,160.77,217.5,167.175
2016-02-01 23:00:00,158.28,214.25,164.225
2016-02-02 00:00:00,110.0,212.75,140.45
2016-02-02 01:00:00,93.89,211.5,143.925
2016-02-02 02:00:00,126.87,61.5,117.6
2016-02-02 03:00:00,145.45,48.25,107.95
2016-02-02 04:00:00,95.82,56.25,111.45
2016-02-02 05:00:00,91.35,70.25,128.55
2016-02-02 06:00:00,142.21,126.25,140.45
2016-02-02 07:00:00,151.53,129.75,151.325
2016-02-02 08:00:00,154.18,151.75,176.925
2016-02-02 09:00:00,159.51,227.75,184.075
2016-02-02 10:00:00,163.43,235.75,188.675
2016-02-02 11:00:00,167.81,242.5,187.1
2016-02-02 12:00:00,168.95,239.25,190.925
2016-02-02 13:00:00,168.26,250.25,190.05
2016-02-02 14:00:00,168.47,245.75,187.625
2016-02-02 15:00:00,169.33,249.75,189.45
2016-02-02 16:00:00,168.18,246.5,183.475
2016-02-02 17:00:00,165.33,240.0,176.75
2016-02-02 18:00:00,167.82,236.4,171.15
2016-02-02 19:00:00,166.3,232.75,167.575
2016-02-02 20:00:00,165.4,231.4,163.75
2016-02-02 21:00:00,163.95,226.5,162.975
2016-02-02 22:00:00,160.96,221.5,164.4
2016-02-02 23:00:00,157.8,219.75,165.85
2016-02-03 00:00:00,107.88,214.25,142.125
2016-02-03 01:00:00,123.11,213.75,145.325
2016-02-03 02:00:00,148.69,59.5,115.675
2016-02-03 03:00:00,151.95,48.0,103.675
2016-02-03 04:00:00,98.12,56.0,102.325
2016-02-03 05:00:00,88.98,70.25,123.775
2016-02-03 06:00:00,139.55,133.0,134.4
2016-02-03 07:00:00,147.56,139.5,160.5
2016-02-03 08:00:00,155.97,158.75,182.8
2016-02-03 09:00:00,159.2,223.0,202.575
2016-02-03 10:00:00,166.28,234.0,201.8
2016-02-03 11:00:00,167.16,234.75,200.55
2016-02-03 12:00:00,167.29,243.0,199.0
2016-02-03 13:00:00,167.91,249.25,195.95
2016-02-03 14:00:00,167.09,253.5,191.525
2016-02-03 15:00:00,168.91,257.25,190.2
2016-02-03 16:00:00,168.92,260.0,181.175
2016-02-03 17:00:00,166.6,248.75,170.125
2016-02-03 18:00:00,167.21,239.0,168.45
2016-02-03 19:00:00,166.55,236.75,165.725
2016-02-03 20:00:00,164.33,234.75,164.0
2016-02-03 21:00:00,161.99,223.75,158.525
2016-02-03 22:00:00,158.02,225.5,153.275
2016-02-03 23:00:00,158.32,221.5,154.225
2016-02-04 00:00:00,109.98,218.5,128.175
2016-02-04 01:00:00,89.47,216.75,129.675
2016-02-04 02:00:00,122.86,66.0,109.075
2016-02-04 03:00:00,153.54,67.25,82.95
2016-02-04 04:00:00,104.82,76.75,101.75
2016-02-04 05:00:00,89.84,88.0,117.65
2016-02-04 06:00:00,140.42,139.75,125.75
2016-02-04 07:00:00,147.23,150.5,148.625
2016-02-04 08:00:00,155.27,172.5,166.7
2016-02-04 09:00:00,161.25,233.0,172.175
2016-02-04 10:00:00,164.37,241.75,181.35
2016-02-04 11:00:00,169.04,249.25,181.925
2016-02-04 12:00:00,169.73,255.0,185.85
2016-02-04 13:00:00,169.04,260.0,178.3
2016-02-04 14:00:00,168.01,257.5,184.25
2016-02-04 15:00:00,166.96,261.25,187.575
2016-02-04 16:00:00,165.99,254.0,189.85
2016-02-04 17:00:00,166.28,254.75,171.75
2016-02-04 18:00:00,167.5,249.0,162.525
2016-02-04 19:00:00,165.6,246.5,158.525
2016-02-04 20:00:00,164.86,243.25,165.725
2016-02-04 21:00:00,160.83,235.25,154.575
2016-02-04 22:00:00,158.01,223.0,157.9
2016-02-04 23:00:00,155.76,222.5,153.875
2016-02-05 00:00:00,108.75,219.25,134.65
2016-02-05 01:00:00,126.73,217.0,141.0
2016-02-05 02:00:00,147.05,96.5,110.55
2016-02-05 03:00:00,149.95,51.5,101.35
2016-02-05 04:00:00,95.66,55.25,110.6
2016-02-05 05:00:00,88.89,69.25,128.525
2016-02-05 06:00:00,138.32,121.0,140.875
2016-02-05 07:00:00,144.61,141.0,154.125
2016-02-05 08:00:00,152.24,144.5,176.075
2016-02-05 09:00:00,159.36,227.75,191.125
2016-02-05 10:00:00,165.52,240.5,194.6
2016-02-05 11:00:00,166.5,250.0,190.625
2016-02-05 12:00:00,165.28,255.25,191.675
2016-02-05 13:00:00,166.52,255.0,196.3
2016-02-05 14:00:00,164.92,259.75,196.375
2016-02-05 15:00:00,165.85,267.75,197.175
2016-02-05 16:00:00,164.99,265.75,182.075
2016-02-05 17:00:00,162.06,258.0,175.85
2016-02-05 18:00:00,161.3,255.25,139.05
2016-02-05 19:00:00,160.31,245.5,143.125
2016-02-05 20:00:00,159.26,243.0,147.6
2016-02-05 21:00:00,135.99,227.0,141.825
2016-02-05 22:00:00,91.05,92.5,142.425
2016-02-05 23:00:00,90.73,46.0,149.925
2016-02-06 00:00:00,89.23,46.0,139.975
2016-02-06 01:00:00,91.34,47.0,113.9
2016-02-06 02:00:00,143.85,46.25,114.9
2016-02-06 03:00:00,153.05,46.25,115.55
2016-02-06 04:00:00,101.48,51.5,112.55
2016-02-06 05:00:00,91.12,67.5,112.95
2016-02-06 06:00:00,90.94,96.0,111.825
2016-02-06 07:00:00,89.59,101.75,109.875
2016-02-06 08:00:00,87.68,114.25,105.85
2016-02-06 09:00:00,142.74,217.9329,102.55
2016-02-06 10:00:00,151.1,237.1887,110.1
2016-02-06 11:00:00,154.77,240.25,128.0
2016-02-06 12:00:00,156.69,247.5,149.775
2016-02-06 13:00:00,160.82,250.75,152.025
2016-02-06 14:00:00,163.29,260.75,155.725
2016-02-06 15:00:00,161.73,266.0,155.325
2016-02-06 16:00:00,164.1,264.25,155.175
2016-02-06 17:00:00,162.33,252.75,162.05
2016-02-06 18:00:00,163.93,249.5,140.825
2016-02-06 19:00:00,164.6,240.0,95.25
2016-02-06 20:00:00,160.09,238.25,93.6
2016-02-06 21:00:00,125.08,230.25,91.825
2016-02-06 22:00:00,90.63,91.75,93.275
2016-02-06 23:00:00,90.92,46.5,95.075
2016-02-07 00:00:00,90.02,46.0,92.4
2016-02-07 01:00:00,91.9,46.75,92.325
2016-02-07 02:00:00,92.01,46.25,101.075
2016-02-07 03:00:00,91.37,47.25,111.95
2016-02-07 04:00:00,91.23,50.8,135.375
2016-02-07 05:00:00,90.97,67.75,137.1
2016-02-07 06:00:00,91.27,66.0,139.525
2016-02-07 07:00:00,90.04,66.75,134.55
2016-02-07 08:00:00,88.17,65.5,130.275
2016-02-07 09:00:00,88.09,67.75,126.225
2016-02-07 10:00:00,139.82,147.25,129.45
2016-02-07 11:00:00,154.41,174.75,133.8
2016-02-07 12:00:00,162.12,224.5,164.875
2016-02-07 13:00:00,159.54,262.75,166.025
2016-02-07 14:00:00,163.66,272.25,163.15
2016-02-07 15:00:00,163.89,278.5,169.475
2016-02-07 16:00:00,163.84,277.25,172.55
2016-02-07 17:00:00,167.42,274.5,169.225
2016-02-07 18:00:00,170.17,269.5,168.375
2016-02-07 19:00:00,169.36,258.75,171.9
2016-02-07 20:00:00,166.74,259.25,165.1
2016-02-07 21:00:00,161.97,258.75,170.3
2016-02-07 22:00:00,159.12,264.25,169.7
2016-02-07 23:00:00,158.86,256.5,168.75
2016-02-08 00:00:00,113.73,247.25,125.675
2016-02-08 01:00:00,94.63,245.5,129.825
2016-02-08 02:00:00,94.91,106.0,114.25
2016-02-08 03:00:00,92.8,68.25,103.425
2016-02-08 04:00:00,95.02,73.0,103.05
2016-02-08 05:00:00,99.04,88.75,126.45
2016-02-08 06:00:00,148.14,146.5,144.4
2016-02-08 07:00:00,154.35,175.5,152.775
2016-02-08 08:00:00,155.89,187.0,176.325
2016-02-08 09:00:00,159.35,259.0,186.625
2016-02-08 10:00:00,163.94,273.0,187.95
2016-02-08 11:00:00,166.27,276.75,193.175
2016-02-08 12:00:00,172.77,278.0,203.925
2016-02-08 13:00:00,171.11,277.0,188.25
2016-02-08 14:00:00,170.6,283.25,194.225
2016-02-08 15:00:00,169.3,285.0,193.75
2016-02-08 16:00:00,171.78,282.0,185.4
2016-02-08 17:00:00,169.79,278.75,185.275
2016-02-08 18:00:00,169.9,273.5,166.8
2016-02-08 19:00:00,173.64,270.5,163.0
2016-02-08 20:00:00,174.65,273.25,163.425
2016-02-08 21:00:00,169.84,264.0,161.85
2016-02-08 22:00:00,166.8,255.75,159.9
2016-02-08 23:00:00,164.5,250.75,157.3
2016-02-09 00:00:00,124.43,246.0,133.525
2016-02-09 01:00:00,94.22,243.25,147.7
2016-02-09 02:00:00,149.05,96.0,114.075
2016-02-09 03:00:00,154.86,66.75,101.125
2016-02-09 04:00:00,123.75,72.0,100.55
2016-02-09 05:00:00,88.56,86.75,105.625
2016-02-09 06:00:00,143.09,135.75,141.175
2016-02-09 07:00:00,155.41,157.75,152.5
2016-02-09 08:00:00,156.74,170.5,173.475
2016-02-09 09:00:00,166.0,246.5,177.6
2016-02-09 10:00:00,163.15,265.5,192.525
2016-02-09 11:00:00,174.11,278.25,182.2
2016-02-09 12:00:00,171.64,280.75,189.775
2016-02-09 13:00:00,172.06,280.0,186.625
2016-02-09 14:00:00,171.3,286.5,187.275
2016-02-09 15:00:00,171.41,280.75,184.35
2016-02-09 16:00:00,176.12,280.75,186.25
2016-02-09 17:00:00,172.59,281.5,178.575
2016-02-09 18:00:00,177.38,276.25,162.15
2016-02-09 19:00:00,178.64,278.75,172.85
2016-02-09 20:00:00,173.44,277.8889,165.25
2016-02-09 21:00:00,172.7,255.0891,157.55
2016-02-09 22:00:00,168.12,251.5,160.525
2016-02-09 23:00:00,165.93,249.25,159.875
2016-02-10 00:00:00,115.69,247.0,149.2
2016-02-10 01:00:00,141.67,242.25,145.15
2016-02-10 02:00:00,151.03,81.25,91.275
2016-02-10 03:00:00,159.06,46.2,82.175
2016-02-10 04:00:00,108.68,52.5,89.475
2016-02-10 05:00:00,96.54,66.75,87.0
2016-02-10 06:00:00,145.32,129.0,137.3
2016-02-10 07:00:00,144.52,148.5,152.325
2016-02-10 08:00:00,157.69,163.75,172.875
2016-02-10 09:00:00,164.41,245.0,182.2
2016-02-10 10:00:00,171.96,254.75,
2016-02-10 11:00:00,177.66,265.25,
2016-02-10 12:00:00,175.62,274.0,
2016-02-10 13:00:00,176.02,285.5,
2016-02-10 14:00:00,176.65,290.0,
2016-02-10 15:00:00,175.82,285.75,
2016-02-10 16:00:00,173.92,285.0,
2016-02-10 17:00:00,172.81,278.25,
2016-02-10 18:00:00,172.23,282.5,
2016-02-10 19:00:00,176.35,282.5,
2016-02-10 20:00:00,175.31,274.5,
2016-02-10 21:00:00,170.98,258.0,
2016-02-10 22:00:00,166.94,254.75,
2016-02-10 23:00:00,165.62,252.75,
2016-02-11 00:00:00,114.77,250.0,
2016-02-11 01:00:00,133.66,248.25,
2016-02-11 02:00:00,152.19,77.75,
2016-02-11 03:00:00,150.98,46.5,
2016-02-11 04:00:00,97.45,52.5,
2016-02-11 05:00:00,93.4,67.25,
2016-02-11 06:00:00,143.93,135.5,
2016-02-11 07:00:00,148.11,158.25,
2016-02-11 08:00:00,156.81,176.0,
2016-02-11 09:00:00,163.01,254.25,
2016-02-11 10:00:00,167.63,265.0,
2016-02-11 11:00:00,167.92,276.75,
2016-02-11 12:00:00,167.8,280.0,
2016-02-11 13:00:00,172.95,285.0,
2016-02-11 14:00:00,170.67,285.75,
2016-02-11 15:00:00,169.82,281.0,
2016-02-11 16:00:00,170.59,280.0,
2016-02-11 17:00:00,165.26,283.75,
2016-02-11 18:00:00,168.24,279.25,
2016-02-11 19:00:00,172.92,264.25,
2016-02-11 20:00:00,170.16,262.0,
2016-02-11 21:00:00,165.57,253.75,
2016-02-11 22:00:00,160.38,247.25,
2016-02-11 23:00:00,160.35,243.5,
2016-02-12 00:00:00,108.29,240.5,
2016-02-12 01:00:00,93.62,234.5,
2016-02-12 02:00:00,122.89,91.0,
2016-02-12 03:00:00,146.63,70.25,
2016-02-12 04:00:00,109.63,77.0,
2016-02-12 05:00:00,94.84,88.5,
2016-02-12 06:00:00,137.68,140.75,
2016-02-12 07:00:00,146.09,163.25,
2016-02-12 08:00:00,152.79,177.75,
2016-02-12 09:00:00,163.82,246.5,
2016-02-12 10:00:00,165.85,255.5,
2016-02-12 11:00:00,170.09,264.0,
2016-02-12 12:00:00,169.33,284.5,
2016-02-12 13:00:00,169.82,287.0,
2016-02-12 14:00:00,170.16,289.0,
2016-02-12 15:00:00,167.62,291.0,
2016-02-12 16:00:00,168.58,290.5,
2016-02-12 17:00:00,162.59,280.0,
2016-02-12 18:00:00,165.68,276.75,
2016-02-12 19:00:00,165.46,261.5,
2016-02-12 20:00:00,162.87,259.5,
2016-02-12 21:00:00,132.13,246.75,
2016-02-12 22:00:00,91.45,73.75,
2016-02-12 23:00:00,92.57,44.5,
2016-02-13 00:00:00,89.35,44.75,
2016-02-13 01:00:00,91.46,45.25,
2016-02-13 02:00:00,146.7,44.5,
2016-02-13 03:00:00,149.85,45.75,
2016-02-13 04:00:00,108.76,52.75,
2016-02-13 05:00:00,89.99,67.25,
2016-02-13 06:00:00,89.88,109.0,
2016-02-13 07:00:00,88.54,115.5,
2016-02-13 08:00:00,86.12,135.25,
2016-02-13 09:00:00,142.63,234.5,
2016-02-13 10:00:00,152.09,246.0,
2016-02-13 11:00:00,157.55,252.25,
2016-02-13 12:00:00,162.93,268.0,
2016-02-13 13:00:00,162.52,276.0,
2016-02-13 14:00:00,165.27,282.0,
2016-02-13 15:00:00,166.42,281.25,
2016-02-13 16:00:00,163.96,281.5,
2016-02-13 17:00:00,169.88,270.75,
2016-02-13 18:00:00,167.61,255.25,
2016-02-13 19:00:00,167.56,251.0,
2016-02-13 20:00:00,163.92,245.75,
2016-02-13 21:00:00,127.82,242.5,
2016-02-13 22:00:00,92.65,69.25,
2016-02-13 23:00:00,92.73,44.75,
2016-02-14 00:00:00,91.62,46.25,
2016-02-14 01:00:00,90.43,45.0,
2016-02-14 02:00:00,91.55,46.0,
2016-02-14 03:00:00,91.36,46.0,
2016-02-14 04:00:00,89.23,53.75,
2016-02-14 05:00:00,89.23,67.0,
2016-02-14 06:00:00,90.63,65.0,
2016-02-14 07:00:00,88.64,66.75,
2016-02-14 08:00:00,86.77,64.5,
2016-02-14 09:00:00,86.4,66.0,
2016-02-14 10:00:00,140.34,163.0,
2016-02-14 11:00:00,154.08,176.75,
2016-02-14 12:00:00,160.37,236.0,
2016-02-14 13:00:00,165.74,275.0,
2016-02-14 14:00:00,163.5,273.5,
2016-02-14 15:00:00,163.93,277.25,
2016-02-14 16:00:00,166.08,278.25,
2016-02-14 17:00:00,168.0,275.25,
2016-02-14 18:00:00,166.97,272.75,
2016-02-14 19:00:00,168.41,273.25,
2016-02-14 20:00:00,165.57,268.25,
2016-02-14 21:00:00,164.28,261.25,
2016-02-14 22:00:00,160.25,162.75,
2016-02-14 23:00:00,157.13,151.75,
2016-02-15 00:00:00,110.97,151.0,
2016-02-15 01:00:00,89.37,152.0,
2016-02-15 02:00:00,90.41,151.5,
2016-02-15 03:00:00,89.87,140.5,
2016-02-15 04:00:00,87.7,136.75,
2016-02-15 05:00:00,91.53,140.0,
2016-02-15 06:00:00,137.77,158.25,
2016-02-15 07:00:00,145.14,163.5,
2016-02-15 08:00:00,153.08,160.0,
2016-02-15 09:00:00,161.96,162.5,
2016-02-15 10:00:00,168.64,172.0,
2016-02-15 11:00:00,176.4,175.75,
2016-02-15 12:00:00,177.02,177.75,
2016-02-15 13:00:00,184.94,173.75,
2016-02-15 14:00:00,171.98,174.75,
2016-02-15 15:00:00,171.84,174.0,
2016-02-15 16:00:00,170.26,176.0,
2016-02-15 17:00:00,170.09,174.75,
2016-02-15 18:00:00,182.52,176.25,
2016-02-15 19:00:00,174.3,176.0,
2016-02-15 20:00:00,169.15,177.25,
2016-02-15 21:00:00,166.63,171.75,
2016-02-15 22:00:00,163.52,165.25,
2016-02-15 23:00:00,158.85,164.5,
2016-02-16 00:00:00,111.83,165.5,
2016-02-16 01:00:00,96.22,166.75,
2016-02-16 02:00:00,130.81,79.75,
2016-02-16 03:00:00,148.54,73.5,
2016-02-16 04:00:00,112.29,81.5,
2016-02-16 05:00:00,85.04,94.0,
2016-02-16 06:00:00,139.64,149.25,
2016-02-16 07:00:00,145.53,165.25,
2016-02-16 08:00:00,155.46,190.25,
2016-02-16 09:00:00,159.83,267.0,
2016-02-16 10:00:00,164.72,280.25,
2016-02-16 11:00:00,179.58,281.0,
2016-02-16 12:00:00,185.43,280.75,
2016-02-16 13:00:00,181.45,280.5,
2016-02-16 14:00:00,182.52,283.0,
2016-02-16 15:00:00,180.23,288.5,
2016-02-16 16:00:00,180.32,283.75,
2016-02-16 17:00:00,180.1,282.25,
2016-02-16 18:00:00,182.05,275.25,
2016-02-16 19:00:00,183.55,274.75,
2016-02-16 20:00:00,181.84,276.8,
2016-02-16 21:00:00,179.01,269.0,
2016-02-16 22:00:00,175.7,266.75,
2016-02-16 23:00:00,173.36,264.5,
2016-02-17 00:00:00,121.05,260.5,
2016-02-17 01:00:00,131.17,256.0,
2016-02-17 02:00:00,167.39,72.25,
2016-02-17 03:00:00,165.25,56.25,
2016-02-17 04:00:00,114.2,65.0,
2016-02-17 05:00:00,104.29,80.75,
